,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
0,1.0,1e-09,1e-06,0.001,0.015172874439948645,1.5172874439948645e-11,1.6219668338267867e-08,1.6219668338267868e-05,0.0009704539462940994,9.704539462940994e-13,9.704539462940994e-10,9.704539462940995e-07,0.004454846546643946,8.156111604783998e-13,8.156111604783997e-10,8.156111604783999e-07,5.951649456768556e-05,5.951649456768557e-14,1.4043430016966558e-10,8.464143282488353e-08,3.2394871076481212e-06,4.67589716375913e-15,6.298586767561552e-12,8.766199578634939e-09,7.952559092505014e-06,7.952559092505014e-15,7.952559092505013e-12,5.375290018410513e-09,2.8970959255803522e-05,2.897095925580352e-14,2.897095925580352e-11,2.8970959255803522e-08,1.767104745272795e-05,1.3998693603746893e-15,4.193215852376829e-12,2.0697551516766465e-09,5.078236828866306e-07,5.078236828866307e-16,1.199334399475864e-11,2.0529691438391672e-08,4.459734169324836e-07,4.459734169324836e-16,4.9332481323953335e-12,1.5325920132710917e-08,3.1706387200359256e-07,6.20520838906996e-19,8.093045020763981e-15,1.3168789912592197e-11,3.951901971433866e-07,4.750965430624386e-15,1.572654831464166e-12,1.8153457941997434e-09,0.00018000480693698521,5.336183022247493e-79,3.72691495787395e-77,9.032139297481588e-73,0.02611979030220745,2.6119790302207452e-11,4.178163207907072e-09,1.7214357011301705e-05,0.000582701141216492,3.5250722701945138e-12,1.2953657232379969e-09,6.121931664897788e-07,0.00015686762978834993,9.28767384740672e-14,3.0260952971275086e-12,3.086725534496611e-08,0.001055932782938964,2.5301330377761816e-14,1.3903419184254387e-10,7.364484798983715e-09,1.6971408434081573e-05,1.0684341652179407e-14,8.598507537937935e-12,4.261998071410588e-08,3.4943299815248995e-06,7.182120107826411e-14,7.0771954902864395e-12,1.0101937043601783e-08,1.027033002720785e-06,1.898613282669175e-14,3.925261895711395e-12,1.3152236852572835e-09,2.4060880595392277e-06,3.746465219386706e-18,2.5614617823024913e-13,3.6041353986482936e-73,6.834470424769073e-70,6.161810778601987e-123,6.1715708388513635e-83,5.3961000690203e-73,3.812888102976393e-71,1.5927381903996067e-80,1.401829218190942e-76,1.0630843501425171e-06,8.190106487496471e-05
1,1e-09,1.0,0.001,1e-06,1.5172874439948645e-11,0.015172874439948645,1.6219668338267868e-05,1.6219668338267867e-08,9.704539462940994e-13,0.0009704539462940994,9.704539462940995e-07,9.704539462940994e-10,4.454846546643947e-12,0.0008156111604783998,8.156111604783999e-07,8.156111604783997e-10,5.951649456768557e-14,5.951649456768556e-05,1.404343001696656e-07,8.464143282488352e-11,3.2394871076481215e-15,4.67589716375913e-06,6.298586767561553e-09,8.766199578634939e-12,7.952559092505014e-15,7.952559092505014e-06,7.952559092505014e-09,5.375290018410512e-12,2.897095925580352e-14,2.8970959255803522e-05,2.8970959255803522e-08,2.897095925580352e-11,1.767104745272795e-14,1.3998693603746892e-06,4.193215852376829e-09,2.0697551516766465e-12,5.078236828866307e-16,5.078236828866306e-07,1.1993343994758642e-08,2.052969143839167e-11,4.459734169324836e-16,4.459734169324836e-07,4.933248132395333e-09,1.5325920132710916e-11,3.1706387200359257e-16,6.20520838906996e-10,8.093045020763981e-12,1.3168789912592196e-14,3.9519019714338663e-16,4.750965430624385e-06,1.572654831464166e-09,1.8153457941997432e-12,1.8000480693698522e-13,5.336183022247492e-70,3.726914957873951e-74,9.032139297481586e-76,2.6119790302207452e-11,0.02611979030220745,4.1781632079070725e-06,1.7214357011301705e-08,5.82701141216492e-13,0.0035250722701945137,1.295365723237997e-06,6.121931664897788e-10,1.5686762978834993e-13,9.287673847406719e-05,3.026095297127509e-09,3.0867255344966114e-11,1.055932782938964e-12,2.5301330377761814e-05,1.3903419184254386e-07,7.364484798983715e-12,1.6971408434081575e-14,1.0684341652179407e-05,8.598507537937936e-09,4.2619980714105875e-11,3.4943299815249e-15,7.182120107826411e-05,7.07719549028644e-09,1.0101937043601783e-11,1.0270330027207851e-15,1.898613282669175e-05,3.925261895711396e-09,1.3152236852572834e-12,2.406088059539228e-15,3.746465219386706e-09,2.561461782302492e-10,3.604135398648293e-76,6.834470424769073e-79,6.1618107786019865e-114,6.171570838851364e-80,5.3961000690202996e-76,3.812888102976393e-80,1.5927381903996066e-71,1.401829218190942e-73,1.0630843501425172e-09,8.190106487496471e-14
2,1e-06,0.001,1.0,0.001,1.5172874439948644e-08,1.5172874439948646e-05,0.016219668338267868,1.6219668338267868e-05,9.704539462940994e-10,9.704539462940995e-07,0.0009704539462940994,9.704539462940995e-07,4.454846546643946e-09,8.156111604783999e-07,0.0008156111604783998,8.156111604783999e-07,5.951649456768556e-11,5.9516494567685565e-08,0.0001404343001696656,8.464143282488353e-08,3.239487107648121e-12,4.67589716375913e-09,6.2985867675615525e-06,8.766199578634939e-09,7.952559092505013e-12,7.952559092505014e-09,7.952559092505014e-06,5.375290018410513e-09,2.897095925580352e-11,2.8970959255803522e-08,2.8970959255803522e-05,2.8970959255803522e-08,1.767104745272795e-11,1.3998693603746893e-09,4.193215852376829e-06,2.0697551516766465e-09,5.078236828866306e-13,5.078236828866307e-10,1.1993343994758641e-05,2.0529691438391672e-08,4.459734169324836e-13,4.459734169324836e-10,4.933248132395333e-06,1.5325920132710917e-08,3.1706387200359253e-13,6.20520838906996e-13,8.093045020763982e-09,1.3168789912592197e-11,3.9519019714338655e-13,4.750965430624386e-09,1.5726548314641662e-06,1.8153457941997434e-09,1.8000480693698521e-10,5.336183022247492e-73,3.726914957873951e-71,9.032139297481588e-73,2.611979030220745e-08,2.611979030220745e-05,0.004178163207907072,1.7214357011301705e-05,5.82701141216492e-10,3.525072270194514e-06,0.001295365723237997,6.121931664897788e-07,1.5686762978834993e-10,9.287673847406718e-08,3.026095297127509e-06,3.086725534496611e-08,1.0559327829389639e-09,2.5301330377761814e-08,0.00013903419184254387,7.364484798983715e-09,1.6971408434081573e-11,1.0684341652179406e-08,8.598507537937936e-06,4.261998071410588e-08,3.4943299815248993e-12,7.18212010782641e-08,7.0771954902864396e-06,1.0101937043601783e-08,1.0270330027207849e-12,1.898613282669175e-08,3.925261895711396e-06,1.3152236852572835e-09,2.4060880595392274e-12,3.746465219386706e-12,2.5614617823024916e-07,3.6041353986482936e-73,6.834470424769073e-76,6.161810778601987e-117,6.171570838851364e-77,5.3961000690203e-73,3.812888102976393e-77,1.5927381903996066e-74,1.401829218190942e-70,1.0630843501425171e-06,8.190106487496471e-11
3,0.001,1e-06,0.001,1.0,1.5172874439948646e-05,1.5172874439948644e-08,1.6219668338267868e-05,0.016219668338267868,9.704539462940995e-07,9.704539462940994e-10,9.704539462940995e-07,0.0009704539462940994,4.454846546643947e-06,8.156111604783997e-10,8.156111604783999e-07,0.0008156111604783998,5.9516494567685565e-08,5.951649456768556e-11,1.404343001696656e-07,8.464143282488352e-05,3.2394871076481213e-09,4.6758971637591295e-12,6.298586767561553e-09,8.766199578634938e-06,7.952559092505014e-09,7.952559092505013e-12,7.952559092505014e-09,5.375290018410513e-06,2.8970959255803522e-08,2.897095925580352e-11,2.8970959255803522e-08,2.8970959255803522e-05,1.7671047452727948e-08,1.399869360374689e-12,4.193215852376829e-09,2.0697551516766465e-06,5.078236828866307e-10,5.078236828866306e-13,1.1993343994758642e-08,2.0529691438391673e-05,4.459734169324836e-10,4.459734169324836e-13,4.933248132395333e-09,1.5325920132710916e-05,3.1706387200359255e-10,6.20520838906996e-16,8.093045020763981e-12,1.3168789912592196e-08,3.951901971433866e-10,4.750965430624385e-12,1.572654831464166e-09,1.8153457941997434e-06,1.800048069369852e-07,5.336183022247492e-76,3.726914957873951e-74,9.032139297481587e-70,2.611979030220745e-05,2.611979030220745e-08,4.1781632079070725e-06,0.017214357011301706,5.82701141216492e-07,3.5250722701945137e-09,1.295365723237997e-06,0.0006121931664897788,1.5686762978834993e-07,9.287673847406718e-11,3.026095297127509e-09,3.086725534496611e-05,1.055932782938964e-06,2.5301330377761813e-11,1.3903419184254386e-07,7.364484798983715e-06,1.6971408434081573e-08,1.0684341652179407e-11,8.598507537937936e-09,4.261998071410588e-05,3.4943299815248994e-09,7.18212010782641e-11,7.07719549028644e-09,1.0101937043601783e-05,1.027033002720785e-09,1.898613282669175e-11,3.925261895711396e-09,1.3152236852572835e-06,2.4060880595392277e-09,3.746465219386706e-15,2.561461782302492e-10,3.604135398648293e-70,6.834470424769073e-73,6.1618107786019864e-120,6.171570838851364e-80,5.3961000690203e-70,3.812888102976393e-74,1.5927381903996066e-77,1.401829218190942e-73,0.0010630843501425171,8.190106487496471e-08
4,0.016453942422093568,1.6453942422093567e-11,1.645394242209357e-08,1.6453942422093567e-05,1.0,1e-09,2.9269727847396845e-07,0.00029269727847396846,0.0021499273213914207,2.149927321391421e-12,2.1499273213914207e-09,2.1499273213914205e-06,0.0005893557295451181,3.2807394408969792e-12,3.280739440896979e-09,3.2807394408969792e-06,7.736084950832675e-05,7.736084950832676e-14,2.468836590198318e-10,1.1413142183226122e-07,1.2321322412445931e-05,1.677360857565453e-16,3.4986855593228984e-12,4.990394860456413e-09,2.058352686583443e-06,2.058352686583443e-15,2.0583526865834426e-12,2.0701158535322786e-09,3.152072557807408e-06,3.1520725578074083e-15,3.152072557807408e-12,3.152072557807408e-09,1.798673390320296e-05,7.049141767082553e-15,1.3392786275244035e-12,9.372715289446384e-11,4.768744991763963e-06,4.768744991763963e-15,1.8477275930616176e-12,3.5985049180096487e-09,2.588066967757957e-06,2.588066967757957e-15,1.4149283803197784e-12,9.386960932937958e-10,3.3424587131920063e-07,1.0653751861167839e-19,5.173237116447076e-15,4.7526525384625925e-11,7.044410600734859e-08,9.222829025074882e-16,6.9044328033779955e-12,1.6430277771950979e-09,0.00019002799647650404,1.4940375252992582e-78,1.490066778520475e-76,8.667130004469277e-73,0.007369742927982218,7.36974292798222e-12,2.4778897484875272e-08,1.8151977100690776e-05,0.012897355237351044,9.48356077034898e-13,2.101783352649464e-09,6.56044744892907e-07,0.001597490709450459,5.237373126178656e-13,3.751445178274581e-10,2.1827306385123852e-07,0.0007200099570028424,3.4185984305078013e-13,2.366130698063518e-10,1.2961997006605776e-07,3.191042537907448e-05,6.315676556594577e-14,7.608494470936527e-13,7.005817077219529e-09,9.696857972074718e-06,9.585894531177355e-15,1.1675235457411228e-11,5.06934287373804e-10,1.437641999578603e-07,1.9796075163996817e-15,5.654334244869779e-13,1.4320960014231692e-09,3.1423441650570726e-07,6.575017959608054e-19,4.102894779780757e-14,1.7888461529373024e-72,6.89156868017623e-70,5.704812849216879e-123,2.333156243716519e-83,1.0248289196049017e-72,2.729007391334718e-70,1.2710098328265109e-79,8.090912682252757e-76,6.086048635012727e-07,0.00114932425521062
5,1.6453942422093567e-11,0.016453942422093568,1.6453942422093567e-05,1.645394242209357e-08,1e-09,1.0,0.00029269727847396846,2.9269727847396845e-07,2.149927321391421e-12,0.0021499273213914207,2.1499273213914205e-06,2.1499273213914207e-09,5.893557295451181e-13,0.003280739440896979,3.2807394408969792e-06,3.280739440896979e-09,7.736084950832676e-14,7.736084950832675e-05,2.4688365901983183e-07,1.141314218322612e-10,1.2321322412445933e-14,1.677360857565453e-07,3.4986855593228986e-09,4.9903948604564124e-12,2.058352686583443e-15,2.058352686583443e-06,2.0583526865834428e-09,2.0701158535322786e-12,3.1520725578074083e-15,3.152072557807408e-06,3.152072557807408e-09,3.152072557807408e-12,1.798673390320296e-14,7.049141767082552e-06,1.3392786275244036e-09,9.372715289446384e-14,4.768744991763963e-15,4.768744991763963e-06,1.8477275930616176e-09,3.5985049180096486e-12,2.588066967757957e-15,2.588066967757957e-06,1.4149283803197785e-09,9.386960932937958e-13,3.3424587131920067e-16,1.0653751861167838e-10,5.173237116447077e-12,4.752652538462592e-14,7.04441060073486e-17,9.222829025074882e-07,6.904432803377996e-09,1.6430277771950977e-12,1.9002799647650405e-13,1.4940375252992581e-69,1.490066778520475e-73,8.667130004469276e-76,7.36974292798222e-12,0.007369742927982218,2.4778897484875272e-05,1.8151977100690776e-08,1.2897355237351045e-11,0.000948356077034898,2.1017833526494643e-06,6.560447448929071e-10,1.597490709450459e-12,0.0005237373126178655,3.751445178274581e-07,2.182730638512385e-10,7.200099570028425e-13,0.0003418598430507801,2.366130698063518e-07,1.2961997006605775e-10,3.191042537907448e-14,6.315676556594576e-05,7.608494470936528e-10,7.005817077219528e-12,9.696857972074718e-15,9.585894531177354e-06,1.1675235457411227e-08,5.069342873738041e-13,1.437641999578603e-16,1.9796075163996816e-06,5.65433424486978e-10,1.4320960014231691e-12,3.1423441650570726e-16,6.575017959608053e-10,4.102894779780757e-11,1.788846152937302e-75,6.891568680176231e-79,5.704812849216879e-114,2.333156243716519e-80,1.0248289196049016e-75,2.729007391334718e-79,1.2710098328265108e-70,8.090912682252757e-73,6.086048635012726e-10,1.1493242552106201e-12
6,1.8097614289883616e-08,1.809761428988362e-05,0.01809761428988362,1.809761428988362e-05,3.011590604281218e-07,0.0003011590604281218,1.0,0.001,2.8790320615529962e-09,2.8790320615529965e-06,0.0028790320615529963,2.8790320615529965e-06,1.39202612211697e-09,3.1466785940632716e-06,0.0031466785940632716,3.1466785940632716e-06,1.000564037413807e-10,1.0005640374138071e-07,3.223888199902006e-05,3.124376361587574e-08,1.134530102127624e-11,8.939957566929879e-09,3.7480754037687082e-06,3.478098765815892e-08,1.0523727985808823e-11,1.0523727985808825e-08,1.0523727985808824e-05,1.2661468289339556e-09,4.184318404735825e-12,4.184318404735825e-09,4.184318404735825e-06,4.184318404735825e-09,3.735408460202195e-13,3.828324709009039e-09,5.481608732684192e-06,3.293369529614183e-09,3.2385941907050517e-12,3.238594190705052e-09,2.4597457271378045e-05,6.958433238240726e-09,8.751645387183619e-12,8.75164538718362e-09,1.3660291954059948e-05,2.110081005523767e-08,6.240291558735781e-13,1.3608549711620965e-12,8.584567264239944e-08,1.3917037793748479e-10,3.2983312033239843e-13,2.6533250374511226e-09,6.0829737192714615e-06,1.8309083481944855e-08,6.69971197563189e-11,3.227663120621387e-73,2.9939424627318356e-70,1.0202842122046673e-72,7.438522256859511e-09,7.438522256859511e-06,0.026962945488808926,5.055560869594667e-06,1.006345023569556e-09,2.351566116627831e-06,0.0018497550614924771,2.9466550345141443e-07,3.600527004893524e-10,4.3858616050052755e-07,0.00030150221817117176,4.2805396868508725e-07,1.0582646787304235e-09,3.3630694607610317e-07,9.062769857157229e-05,2.71348705041831e-07,1.1150291864307411e-10,1.7464579245564091e-07,1.0525647881691977e-05,1.2969839422750985e-07,7.172920949422775e-11,1.597567753719232e-08,7.298836082157111e-06,5.294003010129671e-09,1.2513494191863845e-11,8.8311972049585e-09,8.657471771430768e-07,3.5417194878005826e-09,2.332214030066498e-13,3.410624504635975e-12,2.9364514213362426e-07,2.659580123184708e-73,5.4592493650522833e-76,1.1180901706113846e-116,2.9632453519882553e-78,5.956229239771848e-73,3.063362007102806e-76,3.0778402037363294e-73,1.6450016421506045e-70,8.414348697397615e-07,7.082432917307459e-10
7,1.809761428988362e-05,1.8097614289883616e-08,1.809761428988362e-05,0.01809761428988362,0.0003011590604281218,3.011590604281218e-07,0.001,1.0,2.8790320615529965e-06,2.8790320615529962e-09,2.8790320615529965e-06,0.0028790320615529963,1.39202612211697e-06,3.1466785940632715e-09,3.1466785940632716e-06,0.0031466785940632716,1.0005640374138071e-07,1.000564037413807e-10,3.2238881999020066e-08,3.1243763615875744e-05,1.134530102127624e-08,8.939957566929878e-12,3.7480754037687084e-09,3.478098765815892e-05,1.0523727985808825e-08,1.0523727985808823e-11,1.0523727985808825e-08,1.2661468289339555e-06,4.184318404735825e-09,4.184318404735825e-12,4.184318404735825e-09,4.184318404735825e-06,3.735408460202195e-10,3.828324709009038e-12,5.4816087326841916e-09,3.293369529614183e-06,3.238594190705052e-09,3.2385941907050517e-12,2.4597457271378046e-08,6.958433238240726e-06,8.75164538718362e-09,8.751645387183619e-12,1.3660291954059949e-08,2.110081005523767e-05,6.240291558735782e-10,1.3608549711620963e-15,8.584567264239944e-11,1.3917037793748478e-07,3.298331203323985e-10,2.6533250374511228e-12,6.082973719271462e-09,1.8309083481944855e-05,6.699711975631892e-08,3.2276631206213864e-76,2.9939424627318355e-73,1.0202842122046673e-69,7.438522256859511e-06,7.438522256859511e-09,2.6962945488808926e-05,0.005055560869594667,1.0063450235695561e-06,2.3515661166278308e-09,1.8497550614924772e-06,0.0002946655034514144,3.600527004893524e-07,4.3858616050052755e-10,3.0150221817117175e-07,0.00042805396868508724,1.0582646787304237e-06,3.363069460761032e-10,9.062769857157229e-08,0.000271348705041831,1.1150291864307412e-07,1.7464579245564092e-10,1.0525647881691976e-08,0.00012969839422750985,7.172920949422776e-08,1.5975677537192317e-11,7.298836082157111e-09,5.294003010129672e-06,1.2513494191863846e-08,8.8311972049585e-12,8.657471771430769e-10,3.5417194878005825e-06,2.332214030066498e-10,3.4106245046359748e-15,2.9364514213362427e-10,2.6595801231847078e-70,5.459249365052284e-73,1.1180901706113844e-119,2.963245351988255e-81,5.956229239771848e-70,3.063362007102806e-73,3.0778402037363295e-76,1.6450016421506045e-73,0.0008414348697397615,7.082432917307459e-07
8,0.001125352325012106,1.1253523250121062e-12,1.125352325012106e-09,1.125352325012106e-06,0.0022989803094904154,2.2989803094904158e-12,2.9921318354708437e-09,2.992131835470844e-06,1.0,1e-09,1e-06,0.001,0.006318387686846168,2.736695697308347e-13,2.736695697308347e-10,2.736695697308347e-07,0.00013926095338532418,1.392609533853242e-13,1.1880405752102463e-09,1.650133919876605e-07,1.6166591551770588e-05,1.0407173373008483e-14,6.269669800064016e-12,2.7154649273432957e-08,3.460548941177392e-05,3.460548941177393e-14,3.460548941177392e-11,1.2722038989265843e-08,1.4346680220426831e-05,1.4346680220426832e-14,1.434668022042683e-11,1.4346680220426831e-08,2.0963440169888835e-05,1.690341741158333e-14,1.2270067445134408e-12,1.4031952981972277e-09,2.9876905325954554e-06,2.9876905325954555e-15,4.0171402031647577e-13,7.483443188768416e-10,2.0474946103021738e-07,2.0474946103021738e-16,2.759827021845042e-13,1.3655133116138031e-09,8.692153628602564e-08,1.1072913355143145e-19,3.1300838485775985e-15,2.6395187324275623e-11,1.550954244441527e-08,1.651018869667436e-16,2.2909423895524218e-12,9.956275479850408e-10,0.00044715016602179023,5.595448604538838e-78,7.115404310750025e-77,2.787339399922792e-74,0.0071392063547496215,7.139206354749622e-12,4.3496919859757734e-09,8.655824076670571e-06,0.008506554446841907,4.7676780509428355e-12,4.46667136774509e-09,3.769073171506443e-06,0.006414173656928344,3.8948080850356675e-12,2.1313468103229774e-09,2.10892496244523e-07,0.0008992955213058563,3.6105443941362696e-13,1.519632960893476e-10,2.2511309047487268e-07,1.4215350897002925e-05,3.6742691669318424e-14,6.504833633612942e-11,6.14262548275924e-08,8.322246915714531e-06,2.582004106939115e-16,3.4967980414721547e-12,6.1409960853480115e-09,7.750095625081446e-07,1.4163953800612165e-16,1.8921554621757466e-13,3.0224111595505176e-10,1.661256548960226e-08,1.425006749058425e-18,6.240561717426453e-15,6.063297877850676e-73,2.229960351805787e-70,4.389291051420008e-123,2.4894653503113764e-83,1.4655273273728078e-73,1.6972392703865342e-70,1.505009317905504e-80,4.994914295515938e-76,1.2470705110049792e-06,0.0004776338961984705
9,1.1253523250121062e-12,0.001125352325012106,1.125352325012106e-06,1.125352325012106e-09,2.2989803094904158e-12,0.0022989803094904154,2.992131835470844e-06,2.9921318354708437e-09,1e-09,1.0,0.001,1e-06,6.318387686846168e-12,0.0002736695697308347,2.736695697308347e-07,2.736695697308347e-10,1.392609533853242e-13,0.00013926095338532418,1.1880405752102465e-06,1.6501339198766048e-10,1.6166591551770588e-14,1.0407173373008482e-05,6.269669800064016e-09,2.7154649273432956e-11,3.460548941177393e-14,3.460548941177392e-05,3.460548941177392e-08,1.2722038989265842e-11,1.4346680220426832e-14,1.4346680220426831e-05,1.4346680220426831e-08,1.434668022042683e-11,2.0963440169888837e-14,1.690341741158333e-05,1.227006744513441e-09,1.4031952981972275e-12,2.9876905325954555e-15,2.9876905325954554e-06,4.017140203164758e-10,7.483443188768416e-13,2.0474946103021738e-16,2.0474946103021738e-07,2.759827021845042e-10,1.365513311613803e-12,8.692153628602564e-17,1.1072913355143144e-10,3.1300838485775984e-12,2.6395187324275618e-14,1.550954244441527e-17,1.6510188696674359e-07,2.290942389552422e-09,9.956275479850408e-13,4.4715016602179023e-13,5.595448604538837e-69,7.115404310750026e-74,2.7873393999227918e-77,7.139206354749622e-12,0.0071392063547496215,4.3496919859757736e-06,8.65582407667057e-09,8.506554446841906e-12,0.004767678050942835,4.466671367745091e-06,3.769073171506443e-09,6.4141736569283445e-12,0.0038948080850356673,2.131346810322978e-06,2.10892496244523e-10,8.992955213058564e-13,0.00036105443941362693,1.5196329608934761e-07,2.2511309047487265e-10,1.4215350897002927e-14,3.674269166931842e-05,6.504833633612944e-08,6.142625482759239e-11,8.322246915714533e-15,2.582004106939115e-07,3.496798041472155e-09,6.140996085348011e-12,7.750095625081447e-16,1.4163953800612165e-07,1.8921554621757468e-10,3.022411159550517e-13,1.6612565489602263e-17,1.425006749058425e-09,6.2405617174264535e-12,6.063297877850676e-76,2.229960351805787e-79,4.3892910514200075e-114,2.489465350311377e-80,1.4655273273728075e-76,1.6972392703865343e-79,1.5050093179055038e-71,4.994914295515938e-73,1.2470705110049793e-09,4.776338961984705e-13
