,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,1.0,3.773848297957788e-05,2.9826976867880663e-08,5.733619678315189e-06,0.005055141578257965,1.7264110982361538e-05,6.39371421526596e-09,4.57786709021861e-05,0.007585688265161228,1.3762062766528785e-07,2.5491772945681505e-10,9.492123646999929e-08,6.833409099921963e-05,3.6153542382132387e-07,6.922823146465652e-11,2.3470057811638546e-07,0.0030829659795645887,5.43672493808292e-06,1.2534704605233425e-09,2.932340449762377e-07,0.00034503475207106534,4.887675645903975e-08,5.925762546636633e-11,2.0955570734730926e-07,0.00013871357865004335,3.957414482070577e-06,1.4311265774905198e-08,3.569286693268982e-05,0.14390022909782302,1.1210413355137427e-06,4.679130231550768e-09,7.429654939648989e-05,0.07114919934899605,8.814142306602486e-05,1.1630180131066555e-10,9.853204202760416e-07,0.0004350109950876979,2.5401897872202004e-07,6.568889226289651e-11,5.3682142607282015e-08,9.929027557428365e-05,8.488472969798229e-08,1.0589515323127903e-09,3.407883734618134e-07,0.001689142415994951,4.174182274322624e-06,3.289219998037283e-09,2.7816068171863437e-06,0.007737343102648856,8.698898316365576e-08,3.3738177862574446e-10,2.3444460697870775e-07,0.00018617122986441077,2.735310998180663e-05
1,3.474065001462451e-05,1.0,1.5695863782392247e-05,1.3002922368980114e-08,5.264308612089902e-05,0.017553062228964557,1.020174584582103e-06,4.091807832573007e-09,4.5111228533434995e-06,0.00028893581771916954,4.484545361572774e-08,8.84538248239596e-11,6.971409619981863e-08,6.032252983952564e-05,1.5181283828224565e-07,1.5528602820924583e-10,1.0721043634762735e-08,0.0029589516621116776,5.2526695637599e-06,1.3358608405695351e-09,2.997934786046718e-07,0.0004133979892358141,1.2341322975434642e-07,4.8753325996400614e-11,1.1095897581455096e-07,0.004762867241513555,7.713980412964018e-06,2.1333510294135877e-08,2.701353074271523e-05,3.432281101467615e-05,6.691923486107806e-05,1.047066956876581e-07,3.352780844054583e-05,0.030569722542837383,3.6084496149233906e-07,2.001341837975182e-10,6.27130848544663e-08,0.0004971187220255151,1.8427484122603808e-07,3.221568103215111e-10,3.175373419721378e-07,0.00037931625400892054,1.5169272544584687e-07,1.5844020204468685e-09,8.212171142361168e-07,0.0006789297375612583,2.3306763272283217e-06,7.328904328809266e-09,6.996923455143242e-06,1.0291338978014897e-05,4.531336292551706e-09,2.4827245170406947e-10,9.393009177715771e-07,0.000372880625151376
2,5.512047985097785e-08,3.150906176480996e-05,0.9999999999999999,8.771216319607925e-11,1.6886360840062793e-09,4.736835063472843e-06,0.002121088445744679,3.642751805847829e-12,1.5715944808117114e-09,6.284339958044926e-09,2.105127447892084e-06,2.4896655068183898e-14,1.1916541896122255e-11,1.33675453861983e-07,4.559187225755116e-05,3.5091181576339736e-13,3.007431053680188e-10,1.406500295922664e-07,0.0004202991863079714,1.1716521257401344e-12,1.0096353520277929e-10,5.20781230066721e-08,0.00011135311955105752,4.0000144862402467e-13,1.9712967900124348e-10,6.591840719125966e-07,0.00011658150188866214,7.597987082264336e-14,2.2765942930136036e-08,1.1938794896227782e-09,0.034362006107083676,1.5691745344609303e-10,5.30417615401841e-09,0.00022037749702270075,0.00013808501029063507,4.6021044114970126e-14,6.676190306950786e-12,5.3670673254638965e-08,4.058005209620047e-05,3.5152456864304e-14,4.009398887027935e-12,8.373675223406136e-08,0.00017593463961889497,9.717294416313978e-14,4.121965573365314e-10,2.5810993471122005e-07,0.0019516238405095292,4.053841546016434e-13,3.3591836368682583e-10,1.057808607214611e-07,0.0004452781902401285,2.6886117169514516e-13,8.678092074369748e-10,3.531915206752224e-06
3,6.364816370256612e-06,1.5679942451373832e-08,5.2688164109900704e-11,1.0,1.141328681426445e-05,1.0345421969350573e-09,1.2487863281205492e-12,0.006027193627345798,1.517722617690524e-08,1.0075094638891012e-10,2.635416792105277e-15,2.9731268333729697e-05,1.865013763447771e-08,8.30789737063679e-12,4.103479242179998e-14,4.149269556633432e-05,2.5697538381914597e-07,1.8457984789292317e-09,1.793081714259885e-12,0.0008977401259972091,7.697927605452242e-08,1.665897805859645e-10,4.766124742894843e-14,5.238902462624273e-05,8.826153222792349e-08,2.568875159410761e-09,1.1580030129733226e-12,0.00035275238614809805,1.3376512733119039e-06,1.235082755646627e-10,2.8851808024269663e-11,0.08032531409308467,0.00010738104313290622,5.8766512748775474e-08,2.5519576257113096e-14,0.0002490784505810881,4.0681500249593147e-08,1.245004701333649e-10,3.1329083745836316e-14,5.074740260018749e-05,6.928955146650295e-09,7.178535327282943e-11,7.639095218246927e-14,0.00023836392774051316,3.6067802081828194e-07,1.9887562623817907e-10,1.4829809037951221e-12,0.001581519371301792,4.06357114193316e-07,3.547831709184701e-12,2.121950890857756e-14,7.433223687903291e-05,2.2049497443509663e-06,2.2393983206006145e-09
4,0.0039922044091616924,4.5161388517799445e-05,7.216253144794527e-10,8.119572825211182e-06,1.0,4.860563531879071e-05,4.227485715042093e-09,3.3213136960014522e-06,0.003898294683184852,5.878538358038856e-07,8.478046094726278e-11,1.0729929285125209e-07,1.2997680096430184e-05,6.056852293308605e-07,2.649995090765523e-10,1.9696473328224994e-06,0.0009983574096901178,5.141463792334322e-06,1.4952632106339815e-08,1.3699976559014478e-05,0.0003268694865443918,5.812095819653273e-07,1.7666505090188153e-10,2.760995086071816e-07,0.0004037528990844142,1.6245363902210345e-05,1.496445766799365e-08,2.1774193053857428e-05,0.0008217299961371231,1.4653972909634029e-06,5.81165663575901e-10,2.1030813053215906e-05,0.03512207726234194,7.323242791036415e-06,3.4674311773412775e-10,1.04016005202665e-06,0.0006738609570671413,4.4765100662254233e-07,4.3039588719842537e-10,2.051137650075626e-07,0.00015933785763450325,1.2139886940733846e-06,4.019711129526578e-10,1.5063194326993725e-06,0.012994372800332709,2.808954431488805e-07,8.501593518078964e-09,5.54077600536718e-06,0.0028525461398783325,1.785306242061299e-08,1.6500816647616535e-10,2.6519669882506934e-07,0.006810513495035204,2.5772129899587644e-07
5,2.4370087194185552e-05,0.02691610752704516,3.618240032980092e-06,1.3155400578636322e-09,8.688004582009717e-05,1.0,0.00013043934882649375,9.558781743405521e-08,0.00010762164399117903,0.0009652174106426487,7.577654420704686e-07,4.779600912463422e-10,1.664168249948413e-08,0.0007035162961205072,1.0960067798040427e-06,1.0679186966784211e-08,4.416790051141044e-06,0.00019845305523056396,9.312936225406368e-07,3.341460024171468e-08,1.3473041151930322e-06,0.0018513190988693857,3.040534453810297e-06,9.454478532332586e-09,4.156385849790662e-06,0.00028153745716128485,5.285260234587681e-06,2.6999967282845665e-08,2.0398084596197625e-05,0.002155413257123038,2.5875787008469108e-05,2.7883986346000845e-08,2.3765505580142063e-05,0.011495300462231746,2.381544579930142e-06,1.2661738571893627e-09,1.486045353525841e-07,0.0005946501188360137,1.3772112781409579e-06,9.928412076526964e-11,1.630693423089651e-07,0.0063916028443981865,1.4284976723536248e-06,7.554558020237341e-09,6.273493598655318e-05,0.0016404736396966057,7.691095424706516e-05,2.534779791799575e-08,1.0434419408483387e-05,0.002282066489753184,9.622590662807558e-06,6.997029415676283e-09,8.30568992201033e-06,0.13464215452363965
6,1.0727804621081355e-08,1.8594248601328174e-06,0.0019258065565718172,1.887507882245736e-12,8.981737062640673e-09,0.00015504343913526821,1.0,1.1609951151653084e-10,4.9983738906059115e-08,1.4368943333178276e-06,0.0011388358448640526,7.433179307581441e-13,6.960288816839329e-11,2.74900204210717e-06,8.778872526710949e-05,6.63943321521264e-12,1.4621896162578253e-08,2.436183980299348e-06,0.011423162754623356,2.4654499413225884e-11,1.2228453051909179e-09,1.5202214976840789e-06,0.0022377908836397737,5.056619673690736e-12,1.4514392549183974e-09,4.067457475634811e-07,0.03961294967801906,2.1431875766573797e-11,1.0643394331277192e-09,8.276249231024341e-06,0.05521464747964673,3.166752268980147e-11,2.715670644707613e-08,1.8621274347272533e-06,0.0028188747429851156,3.2074216580627332e-12,2.554600841292129e-09,1.2864712406524932e-08,0.0007006928890180621,1.6675539394988782e-13,1.5474400760009886e-09,7.794931677182839e-07,0.0018466534721460082,2.854198090854255e-12,3.821070262822127e-08,3.62218693223332e-06,0.04488019606419602,7.2724598421481595e-12,1.3065955022539927e-08,1.7304582881554372e-06,0.00499878887930884,5.743823989989462e-12,5.329137092941009e-10,4.616007000746606e-05
7,5.41256513054156e-05,5.2553504662656024e-09,2.3305895008330955e-12,0.006419454174551129,4.972449778396106e-06,8.006259037798918e-08,8.181119064105977e-11,1.0,0.00013979086846120837,6.909420649330099e-11,1.8315956121448797e-12,4.3446219618042106e-05,9.271627320512503e-09,1.3178772487514227e-09,3.890924334353167e-13,0.003727940565967548,8.181151015113764e-07,1.2311454230743875e-09,1.0266609265201319e-11,0.023651015572393692,1.6093632802502447e-06,1.1649961379315865e-09,1.7916821066722071e-12,0.006318948026959369,3.565298482883253e-06,1.5028897589591515e-09,1.075741450469748e-11,0.0010412288527577333,1.6066751758142568e-05,1.0203633751697977e-09,1.782439555406484e-11,0.011314724198795485,5.17500145084093e-05,4.746465060107e-09,1.1273768448966191e-12,0.0028049883692292583,5.054435077020224e-07,2.221561636444491e-10,9.871664217322053e-14,0.00011392287191719315,1.4043015032220835e-07,1.9762411507831566e-09,1.5449219165628021e-12,0.005758933811731706,2.2472794757370915e-05,9.733404195645442e-09,6.553321443132714e-11,0.007999633613743723,1.79046061618977e-05,1.8013538803537559e-09,6.892186869985814e-12,0.0043405759230314206,1.9052031725180218e-08,2.9967850545888653e-07
8,0.010374051700712412,6.701693622130856e-06,1.1630279701854009e-09,1.8697727515035752e-08,0.006750697313243291,0.00010426539065096196,4.074032798209227e-08,0.0001616933890833371,1.0,3.7423402784987853e-07,2.8613282150562256e-09,2.2300536436607353e-07,0.00010456013029002528,2.022663400678603e-06,3.385263909370268e-11,2.4753566690318195e-06,0.004607711007240732,1.1548195858151913e-05,3.406330160571414e-08,7.9017177010736e-06,0.0058833627651032755,8.510757673989441e-07,1.767268362996696e-09,3.983860762762348e-06,0.001423752982150897,1.3432647980865306e-05,9.223842920090554e-08,3.8144507607362345e-05,0.004804710557952487,2.108673982600416e-06,1.0273030367806698e-08,1.0209484456029002e-05,0.014277478147890793,4.836106616093719e-06,2.0858252574112456e-09,1.4004684306047163e-06,0.002555294752534718,7.025965968581753e-07,3.659369095032464e-10,1.4116917272061097e-06,0.0030803237087387984,1.535015610426041e-08,3.5056304484335163e-10,5.03881780620812e-06,0.027581429234148927,1.620684543599011e-05,2.6801944385306347e-08,9.103128166698182e-06,0.06959851803400875,2.0685784208747606e-06,6.062760461817523e-09,5.8092551126147336e-06,0.0027093598889435006,0.00019028821059541425
9,1.600401065064911e-07,0.00036500026343835884,3.954587741841694e-09,1.055449443727759e-10,8.656357959120092e-07,0.000795165594798786,9.95892575177438e-07,6.79589993087374e-11,3.1822562980809716e-07,1.0,0.0001429028526029701,4.831138494736735e-10,1.6932921394935778e-07,0.0007465028659305357,2.2727557570764185e-06,3.3070677106623344e-09,2.9559614745739856e-07,0.0031545350928135706,6.258654051444838e-06,1.3831112108413582e-08,4.890891555476061e-08,0.00048485436997059746,4.943300709375123e-07,1.203422770556743e-09,5.442489769338052e-07,0.021880328477733288,3.87703141491106e-06,1.5112892257282637e-09,1.3210035040158212e-09,0.027661307865243203,1.1642460625966791e-07,2.9824791266256744e-10,1.5131335681265132e-07,2.3014641303546095e-05,0.0001653058101388956,1.487178731855545e-07,6.517493301064854e-05,0.0046443329795238806,1.9569510947257147e-07,1.6085841659902347e-08,6.435378435241821e-06,0.0009280076917467585,1.444103225512799e-06,1.696130632980238e-09,5.922779382765217e-06,0.021097333727801516,1.8261628184274445e-05,1.8547732906203894e-09,2.9253573036418123e-06,0.00029865702771976786,1.017901595365071e-06,1.11254513570448e-09,9.956540150585594e-08,0.00019629225811412706
