,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,1.0,0.00014262589654805082,0.008454855587655076,4.8968417095273165e-05,9.230757907219331e-05,1.1916042964507875e-08,5.8778196776572764e-05,1.7053580365289364e-08,6.552014555118459e-05,1.0953329096677655e-07,4.238540503650971e-05,1.3878264946799577e-07,6.659267976964222e-05,4.045004631914362e-07,3.304589830224759e-06,1.957114754125797e-08,0.02067807060550148,5.305666982853337e-07,0.0005825927541308031,7.7561588390504e-06,0.01370296382372621,3.066385182871061e-05,2.2104037943709017e-05,3.31221530645945e-07,0.0019134728880527804,5.72612119433351e-07,2.9371154317290137e-06,5.262322730270317e-07,0.004841106964355158,2.9392986194544068e-08,3.429183912578716e-05,6.629739821808534e-08
1,0.0002495502947593847,1.0,2.5605883577256753e-05,0.1631793260610979,7.818098605392705e-08,0.0006925229857497517,4.313285531955919e-07,6.339796304814332e-05,5.85597827647027e-08,4.693800094576869e-05,2.3802421202006603e-09,3.579175615053373e-05,6.860412045994315e-08,4.603042309906617e-05,2.2030078278862186e-08,9.25724799939968e-06,2.773313655665175e-05,0.00022239034238749028,1.137642706885341e-07,0.15688059813055297,2.706311521302539e-05,0.02137260875227259,9.442172875466154e-07,0.0004683818947891843,1.9213515760594927e-06,0.002043406772530972,2.6828992898139893e-08,0.00025975939375416857,3.523520688883088e-06,6.296985583176346e-05,1.5416402988424885e-07,0.00019354113586542452
2,0.0074690276847808115,1.292819642399675e-05,0.9999999999999999,1.4296081464262323e-05,3.2912511094685595e-05,9.116772307843667e-09,4.621039468490117e-05,4.016376904240667e-08,0.000669972868192261,7.444822115547601e-08,6.014052559956165e-05,6.010870884959116e-09,0.0004432716893366228,2.196301204998433e-06,0.00011457184627752966,3.733676866142684e-07,0.0029114959347338884,2.898754390463524e-06,0.00011067997643628068,7.612353274546338e-06,0.024683255077453677,2.7487335881728426e-05,0.00013101239360509466,2.915980643186606e-07,0.00029915951980625534,5.793685175413618e-07,0.0001019319334012018,1.7674095477306392e-07,0.00018009525899985513,2.706318519253606e-07,5.8973573380043355e-05,1.8707143772157905e-07
3,5.6628560097255705e-05,0.1078511769019118,1.8714515681867848e-05,1.0,3.074626984150044e-08,1.3195867361439424e-05,6.53783558408488e-07,6.113288230631112e-06,4.4791194657962217e-07,0.00011718208955422267,3.338801988708447e-08,5.195037805105174e-05,2.4737013480590196e-07,0.0008248567560226773,1.2021458163810715e-07,0.000183992375073602,7.783343648747284e-06,0.00130954692087054,1.9328602451735188e-07,0.024165028680563316,1.6445525879440044e-05,0.19981958284926232,7.398924790508411e-08,0.000654335129925419,1.595486907820914e-07,0.00033384226890257853,4.24822839680902e-08,1.6526386582564846e-05,2.608247492570179e-07,0.0001956654083616357,5.487445936269899e-08,1.3439037971062537e-05
4,0.00012396353460943015,6.00064637184936e-08,5.0033367409896114e-05,3.570504387709731e-08,1.0,1.3583698568553921e-05,0.038637067334194336,1.7061533468505158e-05,0.05572341870814347,1.856812168859789e-07,0.0025001524577391568,6.041058422071219e-07,0.009235433677186657,4.677297212336841e-06,0.00035498164834039687,4.3386824661598316e-07,3.380664491589806e-05,7.651450123829034e-07,0.027097124404239097,5.861422270864314e-09,0.00011136095444758176,2.6400763335432687e-08,0.010229768195930128,0.00011873137794794274,0.007942455315762766,1.2441371740058846e-06,0.00032648975598973843,5.503443274015713e-06,0.0272948147919394,2.8848975567395798e-06,0.004395238345596657,8.557073129893922e-07
5,1.002078584714625e-08,0.0003328466678543801,8.678665580690084e-09,9.595955137057937e-06,8.506113362412383e-06,1.0,0.00017393830187461716,0.020015805033150504,5.6925495301273446e-05,0.00035553636008492856,1.5414785871000127e-06,0.0013480064709991515,7.675726480847981e-06,0.0035070290588630794,6.66820620266764e-07,0.0002040635414313202,4.617972763459618e-06,0.0035086698313127693,5.14075699121634e-07,0.00012136638293134474,1.6751970568723044e-07,3.275081308845024e-05,0.00012881417035030235,0.10602906974619017,1.0724690010469197e-05,0.0002537268705837069,4.467615579223054e-07,0.005401090139055138,3.0814761711302585e-06,0.0005564090629430206,5.673808406256068e-06,0.0016620181950108646
6,3.210461131735661e-05,1.346479255330571e-07,2.8571494688976324e-05,3.08791757481695e-07,0.015714433257866336,0.00011297352067814007,1.0,3.0549264272624754e-05,0.04885885084984626,6.10097361360817e-07,0.0006604732985386054,1.7092057488669964e-06,0.002722113868581697,4.832945990891465e-06,0.00023114532668199603,7.104952934238049e-07,0.007059000236946334,6.224737684006831e-06,0.08785741754255119,2.7458181303061963e-07,0.00023143325367879161,7.375893800412183e-08,0.07862826153190777,6.989091132886198e-05,0.0028272596170136814,2.3209203352449216e-05,2.8321559026328875e-05,3.225385276864511e-06,0.0006054641961422205,6.496155068905513e-08,6.201817318765049e-06,1.385865131123987e-07
7,2.275521157876314e-08,4.834826684548919e-05,6.066551541189945e-08,7.053760748219201e-06,1.6952227744434707e-05,0.031759133679452205,7.463025118076681e-05,1.0,1.4008869824399174e-06,0.0008979429589240445,1.4541923075505298e-06,0.0057068601886172765,4.971709007488041e-06,0.008821994797003359,2.1648176191650474e-06,8.284284033133203e-05,2.1498098879101167e-06,0.007823404038337915,4.372157498575171e-06,0.00028920608076495453,1.438608433859043e-07,5.0595753693056356e-05,1.2907917599121073e-05,0.08406774984034741,7.655673016825698e-07,0.00462514183588606,4.892964255183603e-10,0.0017456155466634338,4.373521267775325e-06,0.0008280079901732699,2.0944248053910466e-06,0.005926026229196716
8,5.350390972630596e-05,2.7330679061409176e-08,0.0006193127277952326,3.1628883230932974e-07,0.03388377805289275,5.527741973501876e-05,0.0730470624102513,8.573308647576187e-07,1.0,5.0845963039170525e-08,0.0004217323271332915,5.1736172405855824e-06,0.004887265327778849,1.4549073371309883e-05,1.3747217664265698e-05,4.0195088433271994e-07,0.006408449093299583,4.009079078685522e-05,0.006728434746615473,5.046093081389521e-07,3.785736503748216e-05,3.494344689701958e-07,0.020565779025747265,0.00020086418242702336,0.013627024083437581,6.563373755267836e-06,0.00010741790666859047,8.990247162265877e-06,0.007045488091028941,1.45143195715217e-07,0.00044087324236334553,6.4453206326116605e-06
9,1.2057891761754536e-07,2.953181467039142e-05,9.277302013438622e-08,0.00011154934625364647,1.5220770175385735e-07,0.00046541411034854957,1.2296265545569665e-06,0.0007408131592948387,6.854425444440557e-08,1.0,3.894763340494378e-05,0.051558122122758725,1.3345169431750568e-05,0.0096709165435904,8.741026668682991e-08,3.1663442338984145e-05,2.3634834302369974e-07,0.0014623587898843606,2.0788935441377204e-06,2.3507471264625604e-05,9.308473712802518e-08,9.35222805458617e-06,7.927054628015316e-07,0.0025536488876327836,9.829097892418108e-06,0.0021209509835386857,2.441376318967513e-07,0.0058257425895153975,9.680048690254818e-07,0.12973650984629403,0.00034832720458799016,0.012717941865333853
