,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1.0,2.3384083131205108e-05,2.7521459811237747e-05,0.0320107893166543,2.49718934109151e-07,3.416053617100842e-07,0.000118041199921406,3.482959583186886e-07,5.237650729361138e-09,4.900971333345388e-05,5.427389640652241e-08,1.0297726224735791e-07,5.347676611423183e-05,2.675653972805594e-06,5.4202239020618816e-06,0.00010603964356024742,7.88272788241186e-08,1.5143873797310108e-07,0.20169451059170745,5.50246542089769e-05,8.261856601982178e-05,0.04413557715436028,2.8186278034542425e-08,5.973520127366719e-08,3.5574004283193295e-05,5.712890185590755e-08,2.3085989047378885e-07,0.0003174517027398411,2.2850345774462133e-06,2.809198648134703e-07,0.0002791645376410893,1.4584551170290823e-06,3.5075869257935573e-07,0.000121226111836789,2.402110648931074e-09,7.053491167873956e-08
1,3.3214656731236407e-05,1.0,1.8412183763046195e-08,3.4288071245827097e-05,0.0004650274199837378,8.109560405028017e-13,1.0599895285175488e-08,0.00015755761865180398,6.24697102291556e-11,9.38494356179791e-08,0.0002237093026826127,3.1014189724535767e-10,2.5083800725779672e-08,0.0027083427867168283,8.724150627401257e-09,1.7029887409527244e-07,0.00016683806579800544,3.278735367803663e-10,0.00014225418360758473,0.027433434688003737,4.480865309320628e-08,7.526378388835166e-05,0.00010513913323397673,7.459435041603402e-11,2.6361977570058352e-08,5.232690142644661e-05,3.459701319238491e-09,4.3182990046415e-06,0.00402314205675423,7.64879745262868e-10,8.632017482626844e-07,0.002373866027755133,3.4672493780074885e-10,8.187534953431407e-09,0.00013047110112463092,2.397496760553197e-10
2,4.191427528411579e-05,1.9741782992045434e-08,1.0,9.773169948571944e-05,1.5805610082280918e-09,0.00042756382529208223,1.4483926947091942e-07,3.3102116796884617e-10,8.469934594588161e-05,8.505148035717005e-09,1.7300694668619904e-10,0.0002661957619951648,2.3737866206687655e-07,5.293716469910485e-08,0.003164728377754519,2.0177662790459492e-07,4.8778202994392157e-11,0.0003718348026338871,9.309767785120043e-06,2.165249753230523e-09,0.14240737450066118,4.8292542963319634e-05,2.9138148741915833e-12,0.0001531255999698101,3.533520808915782e-07,2.1141302654958342e-10,0.0013956610451508178,1.3116735906199362e-06,2.89437253946327e-09,0.0019180041297526802,3.7683810916286064e-06,1.741029197313044e-10,0.0005354331971243824,6.152324688268284e-08,9.799776431947115e-13,0.0004365227758121795
3,0.02454581850041071,1.8510355919477143e-05,4.920690970934885e-05,1.0,3.993914761142502e-07,3.0037044126992155e-07,4.9611594975699855e-05,2.820059379948724e-07,9.610724905579584e-08,3.0092570234494897e-05,6.340255220028275e-08,7.758026298151612e-08,0.0001123394770768955,5.870355974110064e-06,3.4244088321652015e-06,4.809198901386363e-05,8.400887718082449e-08,1.2906596872452593e-07,0.027704193209103067,6.4863858374897625e-06,1.6627695687967607e-05,0.0903885886172652,5.426938709832406e-08,7.956701044112917e-08,6.248706681975008e-05,1.5184237626005048e-07,2.1735764892136422e-07,0.0006862438563562665,1.8982522547525053e-06,4.5902741824587954e-07,0.0003377982523562762,4.519881610065606e-07,3.026394004390962e-07,2.529096954466793e-05,2.5594724954896866e-08,8.337628607354595e-08
4,1.8170882322865342e-07,0.0002382284815794645,7.551710142333697e-10,3.790026090000073e-07,1.0,3.070907792019133e-08,9.676997867218647e-07,0.001009724684339179,3.2884902166969307e-08,2.4161194312834925e-06,0.005014832612296346,5.140106872121063e-09,8.01286184595924e-06,5.409921361510046e-05,2.9104617104021693e-09,5.660519423574208e-06,0.011052359262009807,1.641250267427157e-09,2.869327181186992e-07,0.00018983717637540584,5.029760071696288e-10,9.354266582943459e-07,0.0006400141624540751,4.441528237123442e-09,7.07416686365903e-06,0.008495859952539367,6.332271145322572e-09,1.086937517783281e-05,0.003527938505648536,7.2777382538298446e-09,1.1830777168170798e-05,0.03759477872368227,1.6910343207328642e-08,3.036981628109174e-05,0.007868392156392285,3.9274088983275e-09
5,5.45354689960926e-07,9.11469760197155e-13,0.0004481927556653439,6.253604778066734e-07,6.737466314337774e-08,1.0,1.2186673111029593e-05,4.686719032294954e-08,0.011478246159132849,1.6546190082003418e-05,1.157678738842358e-08,0.00017644929086947165,5.315405058923039e-06,7.503891493980427e-09,0.007203463823285259,1.7360222105448724e-06,3.7399420321201855e-09,0.0014985196270752908,3.9798766502178715e-07,2.0037539373972152e-10,0.0018297820616615663,1.5992390283626394e-06,1.8273979005739284e-09,0.001121687997879056,5.650605183166726e-06,6.93003694775086e-09,0.052041201262265455,2.247669011353538e-05,1.791138037232087e-08,0.07667221743884271,2.124268416585938e-05,6.159995003263323e-08,0.005686894161824963,8.958013960697473e-06,1.6211813247455686e-08,0.009012397755334989
6,0.00019277450215782977,1.218731755856176e-08,1.5531442930732712e-07,0.00010566180578586139,2.171861249559826e-06,1.246656376965622e-05,1.0,8.729519477255388e-06,2.4608645298422455e-06,0.040319278530746835,7.16644030845809e-05,1.134569217928596e-06,0.00278063904693616,9.723203130711352e-07,3.8810591423988596e-06,0.0019935624998690684,3.030118384284367e-06,2.272654917252983e-06,1.267016168921418e-06,9.258472070702763e-08,4.88358255986828e-08,0.000150847228747617,7.125845141091788e-07,1.9086623061127043e-07,0.003067465481812294,3.1803053807954634e-06,6.344103224947708e-06,0.009659526145466963,3.4234481588355316e-06,4.079524427188654e-06,0.01218677974314654,4.4325588643847465e-06,4.096812279963731e-05,0.06942338551405054,8.961746537396597e-05,2.2612433896091263e-05
7,4.7370781878693204e-07,0.00015086625304669586,2.956156280260403e-10,5.001948727337679e-07,0.0018872982981371778,3.9927917808504226e-08,7.270034667621928e-06,1.0,9.106496230469735e-09,6.1256326976087285e-06,0.0018143421739941423,3.931093330929276e-09,3.623258268433218e-06,0.015982129729465843,3.949111032160467e-08,6.568693740410141e-06,0.006073471090419794,2.486038840639036e-10,3.114196960495415e-07,0.00042652686462145255,3.152880056906556e-09,8.614417653671334e-07,0.0005839350218284555,1.0326611275633725e-09,6.799118407695028e-06,0.004055620928244579,2.4072796339875975e-08,1.4185467585870089e-05,0.0015980194033554862,1.4044719490435187e-09,2.486871537679016e-05,0.07804388616745797,1.3106709123703019e-08,3.6700449757531197e-05,0.002864737788378405,3.499350275775656e-08
8,4.179810641799123e-09,3.509781999951389e-11,4.438228262096771e-05,1.0002189625634297e-07,3.606551049938629e-08,0.005737744872838656,1.202518606534551e-06,5.343296415680371e-09,0.9999999999999999,1.0200932891454564e-05,4.947198367570614e-09,0.013631395936014696,6.82207124963817e-07,1.4950318952055348e-09,0.0022935460315890092,4.180421051812961e-06,4.2077326726528715e-10,0.00012824497728230574,1.0386474200466333e-07,1.1022460124489616e-12,0.00036669457051704434,2.520379710546739e-07,3.934759820696133e-09,0.004790422576940149,2.97288393381199e-06,1.4126543932033628e-09,0.0085573741831993,1.011291028203026e-05,3.5024003352578233e-09,0.08485838489806849,1.5370811089259958e-05,4.402327788223083e-08,0.013522053349484042,5.624379610937326e-05,6.395619510298476e-09,0.005344065309106997
9,5.637456646691274e-05,7.600169812280326e-08,6.423806267695176e-09,4.5141834072440035e-05,3.819397923291153e-06,1.192187841149843e-05,0.02839865883914293,5.1807172101344815e-06,1.4703504888076149e-05,1.0,0.00011866003427460703,4.09356426543569e-06,0.00021470076818098674,1.8888242474920575e-06,6.451632026686309e-07,0.001828688769624595,1.4136322177827806e-06,1.5686041292287999e-06,4.321526883516723e-05,3.6179792449625374e-08,1.002100127416927e-07,9.338535669436171e-05,1.1079703589670284e-06,6.957864811688292e-07,0.0013651571621019084,7.666452683347176e-08,4.0576918410981006e-07,0.01601969076551305,6.45150353598096e-06,3.089111406400438e-05,0.012733288891946573,2.9409735695878417e-05,3.610372274101083e-06,0.026791114739373262,2.6338088680340483e-06,5.974886402279792e-05
10,8.046468828266373e-08,0.00023350111232886306,1.6841756277549064e-10,1.2258573534052022e-07,0.010217537257271288,1.07509790473219e-08,6.505817030188106e-05,0.001977750073894314,9.190805667100761e-09,0.0001529388247091067,1.0,1.0273097527791496e-09,1.7419633589939002e-07,0.00014052504870339802,7.147241279990594e-10,9.234657948421964e-07,0.0023069661383858056,1.4832419942482043e-09,5.0069796545404064e-08,0.00017513607999794392,6.749354844549599e-11,5.3024712133165717e-08,0.0003372157543557995,1.7255038592059543e-10,2.3807039463360832e-07,8.188280491333774e-05,1.2925249645575108e-09,1.6658199224925315e-06,8.817060508384451e-05,2.626934758236129e-10,3.5824030152621404e-06,0.0035185258015820614,3.9923476632334857e-08,0.00011504806173094829,0.10301576384100468,6.809080969725781e-08
