,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0,0.9999999999999999,0.0009999999999999998,0.0009999999999999998,0.010684399649961273,1.0684399649961274e-05,1.2600251351999632e-05,0.0004274942058660037,1.3818690856289137e-05,2.8435920194076216e-06,6.116812660526897e-12,1.133628770472043e-15,2.314219586861487e-16,0.00027047073374676883,6.313269248410287e-07,6.313269248410287e-07,4.181434957642843e-05,4.798545628317252e-10,1.0310886087195594e-08,9.809709694593244e-07,6.865748636128463e-08,1.2794146444195129e-08,7.580163931853297e-07,7.422142638547064e-10,3.297626079702593e-09,1.7928792063701724e-06,1.2892195626769733e-09,5.565810563957244e-10,3.948118630802184e-06,2.9588696552711076e-09,2.5300601301429263e-09,4.881529850360727e-06,6.824643433861716e-10,1.6814941110471039e-07,0.0001681494111047104,4.676088506482717e-09,3.662058870248306e-06,0.003601728001497502,1.12386524435352e-07,1.2413358372481033e-06,0.013161898669575123,1.3161898669575123e-05,1.3161898669575123e-05,0.009264705266520812,1.6272460858550858e-05,1.0522085616117149e-05,0.007969361902205466,3.8650498641620923e-07,3.8650498641620923e-07,0.002044363772603119,5.842411752369815e-07,2.2105759075690482e-07,0.0009546097429987347,3.111295646296933e-07,6.295941431131115e-08,7.259621959706055e-08,3.8743338163421456e-10,1.4074796357243077e-08,3.007458153808662e-05,8.649917866047664e-08,5.315150574445545e-08,7.399836571638113e-05,4.956479756825978e-08,1.0640070446087935e-08,2.9073947874598223e-05,2.9073947874598224e-08,5.6631600786985106e-08,1.4594594701141747e-05,1.3386569001592266e-08,1.59683388351483e-07,7.625828958330513e-05,7.625828958330513e-08,2.284131819581958e-16,4.3346929568122446e-13,1.8575816013040433e-15
1,0.0009999999999999998,0.9999999999999999,9.999999999999997e-07,1.0684399649961274e-05,0.010684399649961273,1.260025135199963e-08,4.274942058660037e-07,0.013818690856289137,2.8435920194076216e-09,6.116812660526897e-15,1.133628770472043e-12,2.3142195868614874e-19,2.7047073374676883e-07,0.0006313269248410287,6.313269248410287e-10,4.181434957642843e-08,4.798545628317252e-07,1.0310886087195594e-11,9.809709694593245e-10,6.865748636128462e-05,1.2794146444195129e-11,7.580163931853297e-10,7.422142638547065e-07,3.2976260797025926e-12,1.7928792063701726e-09,1.2892195626769732e-06,5.565810563957244e-13,3.948118630802184e-09,2.9588696552711076e-06,2.5300601301429263e-12,4.881529850360727e-09,6.824643433861716e-07,1.6814941110471038e-10,1.6814941110471039e-07,4.676088506482717e-06,3.662058870248306e-09,3.6017280014975023e-06,0.000112386524435352,1.2413358372481031e-09,1.3161898669575123e-05,0.013161898669575123,1.3161898669575122e-08,9.264705266520812e-06,0.016272460858550858,1.0522085616117148e-08,7.969361902205467e-06,0.0003865049864162092,3.865049864162092e-10,2.044363772603119e-06,0.0005842411752369815,2.210575907569048e-10,9.546097429987348e-07,0.0003111295646296933,6.295941431131115e-11,7.259621959706055e-11,3.8743338163421455e-07,1.4074796357243075e-11,3.007458153808662e-08,8.649917866047663e-05,5.315150574445544e-11,7.399836571638113e-08,4.9564797568259776e-05,1.0640070446087933e-11,2.9073947874598224e-08,2.9073947874598223e-05,5.66316007869851e-11,1.4594594701141747e-08,1.3386569001592266e-05,1.59683388351483e-10,7.625828958330513e-08,7.625828958330513e-05,2.284131819581958e-19,4.334692956812245e-16,1.8575816013040433e-12
2,0.0009999999999999998,9.999999999999997e-07,0.9999999999999999,1.0684399649961274e-05,1.0684399649961272e-08,0.01260025135199963,4.274942058660037e-07,1.3818690856289136e-08,0.0028435920194076216,6.116812660526897e-15,1.133628770472043e-18,2.3142195868614874e-13,2.7047073374676883e-07,6.313269248410287e-10,0.0006313269248410287,4.181434957642843e-08,4.798545628317252e-13,1.0310886087195594e-05,9.809709694593245e-10,6.865748636128462e-11,1.2794146444195129e-05,7.580163931853297e-10,7.422142638547064e-13,3.297626079702593e-06,1.7928792063701726e-09,1.2892195626769732e-12,5.565810563957244e-07,3.948118630802184e-09,2.9588696552711076e-12,2.5300601301429264e-06,4.881529850360727e-09,6.824643433861716e-13,0.0001681494111047104,1.6814941110471039e-07,4.676088506482716e-12,0.0036620588702483063,3.6017280014975023e-06,1.12386524435352e-10,0.0012413358372481032,1.3161898669575123e-05,1.3161898669575122e-08,0.013161898669575123,9.264705266520812e-06,1.6272460858550858e-08,0.010522085616117149,7.969361902205467e-06,3.865049864162092e-10,0.0003865049864162092,2.044363772603119e-06,5.842411752369815e-10,0.0002210575907569048,9.546097429987348e-07,3.111295646296933e-10,6.295941431131115e-05,7.259621959706055e-11,3.874333816342145e-13,1.4074796357243076e-05,3.007458153808662e-08,8.649917866047663e-11,5.315150574445544e-05,7.399836571638113e-08,4.956479756825977e-11,1.0640070446087934e-05,2.9073947874598224e-08,2.907394787459822e-11,5.66316007869851e-05,1.4594594701141747e-08,1.3386569001592266e-11,0.000159683388351483,7.625828958330513e-08,7.625828958330513e-11,2.284131819581958e-13,4.334692956812245e-16,1.857581601304043e-18
3,0.006405703390745187,6.405703390745187e-06,6.405703390745187e-06,0.9999999999999999,0.0009999999999999998,0.0002120853228421983,0.0012262120145448618,6.061727661252617e-08,1.1338690520591354e-06,2.762867556831584e-13,3.5719410011942505e-16,1.0695045216872447e-16,8.638192110142046e-05,2.625150443884408e-07,2.625150443884408e-07,1.139136125807192e-05,1.989961125303722e-10,7.123605440054146e-09,7.95108279907385e-07,3.5931368624528965e-09,2.6947635918549707e-09,7.355892284195897e-08,4.3406337188747385e-11,2.6210631650977885e-10,2.4237268654620784e-07,2.1674332806914925e-10,2.0484190528033234e-11,8.204260381252513e-07,3.0859070831090834e-11,1.3159395160672764e-10,2.147917311436306e-06,6.020365167143798e-09,2.342306874236476e-09,2.342306874236476e-06,2.3188767421195348e-10,3.119289658393221e-07,0.0002747980307698705,1.5922592744162485e-08,3.822086224793014e-08,0.008624521483354578,8.624521483354578e-06,8.624521483354578e-06,0.09401201253700016,0.00013247942648264872,8.621155125140094e-05,0.00016998153786194843,4.6952689005801195e-07,4.6952689005801195e-07,0.0012213588306583573,5.464344215146662e-07,1.7856651548027923e-06,0.00021705745298404716,2.9429660205562172e-09,6.354938108897619e-08,6.9701500434111826e-09,6.599089112308071e-11,1.0743080760547872e-08,6.3093324055953325e-06,3.590978229301369e-09,3.017277556668291e-09,6.942625187491337e-06,1.3727153649823528e-09,7.336422257456042e-10,4.654352414068411e-06,4.654352414068411e-09,5.93826151032188e-09,7.312677542831508e-07,8.409161042193027e-11,3.832169606684287e-09,0.00021997402282326016,2.1997402282326016e-07,2.3670707462060327e-17,8.358046368806165e-14,1.4725444601782144e-16
4,6.405703390745187e-06,0.006405703390745187,6.405703390745187e-09,0.0009999999999999998,0.9999999999999999,2.1208532284219828e-07,1.2262120145448617e-06,6.061727661252617e-05,1.1338690520591355e-09,2.762867556831584e-16,3.5719410011942507e-13,1.0695045216872446e-19,8.638192110142046e-08,0.0002625150443884408,2.6251504438844076e-10,1.139136125807192e-08,1.989961125303722e-07,7.123605440054146e-12,7.95108279907385e-10,3.5931368624528963e-06,2.6947635918549704e-12,7.355892284195897e-11,4.3406337188747386e-08,2.621063165097788e-13,2.4237268654620786e-10,2.1674332806914925e-07,2.0484190528033234e-14,8.204260381252514e-10,3.0859070831090835e-08,1.3159395160672764e-13,2.147917311436306e-09,6.020365167143798e-06,2.342306874236476e-12,2.342306874236476e-09,2.3188767421195348e-07,3.119289658393221e-10,2.747980307698705e-07,1.5922592744162484e-05,3.822086224793014e-11,8.624521483354578e-06,0.008624521483354578,8.624521483354578e-09,9.401201253700016e-05,0.1324794264826487,8.621155125140093e-08,1.6998153786194844e-07,0.00046952689005801194,4.69526890058012e-10,1.2213588306583572e-06,0.0005464344215146662,1.7856651548027922e-09,2.1705745298404715e-07,2.9429660205562173e-06,6.354938108897619e-11,6.970150043411183e-12,6.599089112308072e-08,1.0743080760547872e-11,6.309332405595332e-09,3.590978229301369e-06,3.0172775566682907e-12,6.942625187491337e-09,1.3727153649823529e-06,7.336422257456041e-13,4.654352414068411e-09,4.654352414068411e-06,5.9382615103218794e-12,7.312677542831508e-10,8.409161042193027e-08,3.8321696066842866e-12,2.1997402282326016e-07,0.00021997402282326016,2.3670707462060323e-20,8.358046368806166e-17,1.4725444601782144e-13
5,1.404220206244934e-05,1.4042202062449338e-08,0.01404220206244934,0.0003942302299391687,3.942302299391687e-07,1.0,1.206505584111077e-06,1.685922853975236e-10,0.0002956002033764797,4.429655632988996e-17,2.9548283255115536e-19,2.832610611480338e-14,1.3060449245037763e-08,5.153171403332028e-11,5.153171403332028e-05,1.3314860768286791e-08,6.41111510846877e-13,1.2239106170312254e-06,1.468411807263726e-09,2.723280950456838e-12,5.224604272549749e-06,1.037679757924061e-10,1.8786112456004966e-13,1.2640410209811196e-06,8.369408112575305e-10,5.549467565780572e-13,1.0186701897838949e-07,1.979578910203335e-09,1.4110253538611652e-13,1.242566489027865e-07,2.553382249855481e-09,8.603756138686706e-12,1.9335849032431946e-06,1.9335849032431946e-09,4.182869553008428e-14,0.0004528588872537384,3.7533150968536896e-07,8.673387832409995e-11,4.061710604924023e-05,2.2277065835171015e-06,2.2277065835171013e-09,0.0022277065835171013,4.08472491924209e-05,1.5924560987863888e-07,0.10910412473666677,5.9283689225076334e-08,5.326346842573031e-10,0.0005326346842573031,3.325567643454767e-07,4.924109397624141e-10,0.0008970737326781407,3.5375432140799614e-07,8.053098494868197e-11,4.334204489331102e-06,1.474269645000597e-11,2.5215553808086745e-13,1.470695481595492e-05,7.18145813370352e-09,6.984097429054274e-12,1.1394801703165713e-06,6.942898541068614e-10,1.43141001833983e-12,1.5742678802722464e-06,6.553821743858877e-09,6.5538217438588765e-12,8.760468649583112e-06,2.368136511514552e-09,3.491550721528846e-12,1.1176723571056274e-05,2.0877230980625527e-07,2.0877230980625527e-10,2.806637774534373e-14,1.0578995380677087e-16,8.653218833796628e-20
6,0.0006175573606426505,6.175573606426505e-07,6.175573606426505e-07,0.002954581239436588,2.954581239436588e-06,1.5639411125082056e-06,1.0,7.157306012539025e-06,2.2839240903285882e-05,1.922330413745826e-11,8.590813324538716e-15,6.3270310210091475e-15,0.000970746560795094,5.958597227971102e-06,5.958597227971102e-06,0.0006406885696595289,9.442612902647699e-09,4.672127369292814e-07,9.043237423742815e-05,4.500916739692447e-08,3.384615750733278e-08,2.878181282872819e-06,1.2373310169489603e-09,1.041300016588727e-08,1.092396405258092e-05,7.1965800668339344e-09,8.267428758156624e-10,2.6782002803648978e-05,1.6684861211272728e-09,6.942735384033233e-10,4.377745930319526e-06,4.445817597427313e-08,1.8246064210049102e-07,0.000182460642100491,5.7037015849324586e-08,9.159472926450632e-06,0.008274965356971146,6.092902016575204e-07,9.357115938507037e-08,0.006033016164381802,6.033016164381802e-06,6.033016164381802e-06,0.00022374945808278433,4.940575406125457e-07,4.369471203791257e-07,0.004788378518954243,3.824111226696492e-06,3.824111226696492e-06,0.03744623594548614,9.845418371769176e-06,1.862078736464385e-05,0.0005584566900629788,4.188672873980123e-07,7.965458019160904e-08,5.643144899118428e-07,3.818693161372053e-09,5.3395187671406184e-08,3.354898790559714e-06,3.7175881233194464e-08,1.3160828188760107e-07,0.0003498772043912781,1.6952973040661227e-07,1.2952715265784495e-08,2.4656269525968244e-05,2.4656269525968244e-08,2.9186083379749457e-07,9.069255465994215e-05,1.0356258153140178e-07,9.264213914444295e-07,0.0003176053334852978,3.176053334852978e-07,7.833474131172813e-15,1.8756379329340538e-12,1.9464738116967625e-15
7,1.8570086542548623e-05,0.018570086542548624,1.8570086542548622e-08,1.3587099205654155e-07,0.00013587099205654156,2.032959444227843e-10,6.6580881835745745e-06,1.0,2.5745486608734626e-08,2.9006208397661335e-15,2.060016900416531e-11,5.944677908952352e-18,1.104717918409394e-07,0.0008800543587263299,8.800543587263299e-10,2.584861780520002e-07,3.912659654150418e-05,3.000573454473854e-10,1.699323147987527e-08,5.0942725958869504e-05,1.2181025239609346e-11,5.005280546774535e-10,3.4408899799804555e-07,6.642778826164543e-12,3.712964374644025e-09,3.4043737343024142e-06,5.046249363314734e-13,1.4030802800039951e-08,7.152905032894921e-06,1.9608613752724063e-13,1.3092633954068667e-08,1.9792078661369898e-05,2.7507537767197937e-11,2.750753776719794e-08,3.663442742323249e-05,2.7049299686536367e-09,1.2027937981129824e-06,0.0005048528138628443,2.969339979096171e-11,1.7301680455955065e-06,0.0017301680455955066,1.7301680455955065e-09,6.6239811917416e-08,0.00020075509805074875,3.469774961016933e-11,1.594581227320501e-05,0.03703849520582129,3.703849520582129e-08,4.820283938964323e-06,0.019986613163165762,1.3701462983982366e-09,3.6715836312791945e-07,0.0007203898857882645,1.6425718929708448e-09,5.026678369388337e-10,6.375343429836979e-08,4.835092448328893e-11,2.7318682872828256e-08,5.224676233357075e-05,1.1867685198078283e-11,2.724375658423473e-09,2.435178574662238e-05,1.3800024743248897e-11,5.927770521442038e-09,5.927770521442038e-06,3.846189484295995e-11,1.7496231646020095e-07,0.0002857471585295493,1.4217837055404826e-10,3.3199739747109124e-06,0.003319973974710912,2.499127597654832e-18,1.7619489112678432e-14,1.065636784291743e-12
8,2.8914587277814036e-06,2.8914587277814034e-09,0.0028914587277814037,1.9230736265326597e-06,1.9230736265326598e-09,0.00026971085759496156,1.607623354415066e-05,1.9480665496455314e-08,1.0,1.1052957686580428e-14,7.544880980606672e-18,3.1187959063314347e-12,4.83064732902571e-07,6.816761935841014e-10,0.0006816761935841014,1.6117193999664522e-08,2.372966305796421e-11,9.37807803773388e-05,2.2867707117417774e-08,1.1780387847895733e-11,7.937901727657321e-06,6.468286040183552e-10,2.1623423443446792e-13,2.6676327340803407e-06,2.057917886990846e-09,1.2464158604047425e-12,2.1239149499713058e-07,5.1578528238319014e-09,3.675873041872065e-13,1.5499440886311365e-07,5.096053413364348e-09,1.1500362795182846e-11,0.0001004192611537529,1.0041926115375289e-07,6.465845567573399e-12,0.0010254316989470758,1.123088140187403e-06,1.5623585177474585e-10,2.974367821885488e-05,3.202423818781172e-06,3.202423818781172e-09,0.003202423818781172,1.5584974629356983e-06,4.8646209094257564e-11,0.0014451074764500703,6.7465624331820065e-06,4.7505263314773076e-08,0.047505263314773075,2.4460703925520613e-06,2.91739546425746e-09,0.006301496271139993,1.0082097528140871e-06,6.028677873087146e-11,0.0002912973302934295,2.443056076041025e-10,6.686361470225926e-13,1.3199341049390848e-05,4.533625852389984e-09,5.2246618888270715e-12,5.66827690972808e-06,5.8918459230681796e-08,1.965331881221334e-11,7.55701072224558e-06,1.4235281357160541e-08,1.4235281357160541e-11,0.00013675910814103898,2.890176254840906e-08,2.3962087572949288e-11,3.572061038630199e-06,3.3813240045850804e-06,3.38132400458508e-09,2.083115686897215e-11,8.73632767042693e-15,3.753513421593619e-17
9,1.049693225754141e-11,1.049693225754141e-14,1.049693225754141e-14,7.908253473838787e-13,7.908253473838787e-16,6.821049015159903e-17,2.283590262052086e-11,3.704086766121936e-15,1.8653743961446168e-14,1.0,3.0733666331837206e-05,2.395320853408171e-05,1.2330173768621309e-13,1.7928225401500406e-16,1.7928225401500406e-16,2.7088078805753197e-12,1.8498984486904328e-14,6.9315472964383515e-15,3.209487612428782e-14,1.7079769421251167e-17,9.637960679605548e-18,3.402074704999756e-15,9.790660866693532e-19,4.943987675754902e-18,1.2571070984202084e-14,1.0396188967298835e-17,3.0239440646313623e-19,3.8358274984159365e-14,5.771419226122542e-18,7.244179271828021e-19,2.7485097514871445e-14,2.6833191561759058e-17,6.383155100756133e-16,6.383155100756133e-13,8.52556740939145e-17,2.7038480990008657e-15,5.598763517510695e-12,5.586527892555012e-16,1.4214068737884063e-18,4.638486934704366e-12,4.6384869347043664e-15,4.6384869347043664e-15,1.4622985552914665e-13,1.5831637488003022e-16,2.4393597043231733e-16,7.738182046003575e-12,3.6875766679811745e-16,3.6875766679811745e-16,1.4219605321185336e-12,1.1584824200712213e-15,9.854672085736978e-15,1.3146753080824588e-12,5.449127517607823e-16,2.0918519570562216e-16,2.0270854800160355e-16,4.310625208080869e-18,6.430262852634158e-17,2.68535221412668e-14,1.0357056469347724e-17,3.1354682826911756e-16,2.83380459319253e-13,4.0421215441504354e-16,7.709103409994542e-19,5.054208932273424e-14,5.054208932273424e-17,1.4337973642881232e-18,2.944619917968099e-12,2.1136017209745193e-15,6.590396426530108e-15,7.764272616160227e-13,7.764272616160228e-16,8.831776127373197e-05,0.05652725724899943,0.00014582195449917886
