,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
0,1.0,0.001,0.00020627614302211458,0.0032593939354649344,3.2593939354649345e-06,1.0963736465301632e-05,0.002956616660583733,2.9566166605837333e-06,2.9566166605837333e-06,0.0005367297471506895,5.367297471506895e-07,2.8490267190397264e-07,0.0005601620336636214,5.601620336636214e-07,5.646052215691441e-07,0.0005646052215691441,5.0883603031195595e-06,8.674123049207617e-07,6.532430539043087e-35,4.754323650309831e-36,4.679399266922283e-36,8.978149872629418e-06,4.867045138502018e-08,1.6438219925393327e-08,3.676998809540345e-06,3.3920431798237658e-09,2.1303271973510576e-08,2.1303271973510576e-05,3.556542716192547e-08,3.556542716192547e-08,0.0003537350033202129,5.4886236712640826e-09,5.983654615969481e-10,8.338439991642001e-05,2.2019727410447078e-10,1.4486877788601562e-10,1.8160192510456651e-07,1.8160192510456653e-10,3.0212361790986737e-55,7.408405132289807e-53,3.304695523088761e-56,1.0595476087814026e-05,0.02942875857518733,1.357508477289321e-05,4.2671056654589715e-06,0.00030208479259548923,6.375096753494498e-06,1.5529016698268357e-06,0.000579808862623624,9.526514411537526e-07,3.5169532584723395e-07,0.00031653640555008594,1.6071592927496402e-07,4.8608757928484174e-05,0.002334468518990275,3.4804908851484966e-06,1.251051283962095e-06,1.0709409425655366e-05,7.384794724480317e-07,2.4449854088945842e-09,5.337820626556826e-05,1.721477110334818e-08,4.8499120548059435e-08,5.3827114169385505e-05,2.1445482328896808e-08,3.779573480804629e-55,3.779573480804629e-52,4.099667511233867e-55,2.0100571286206403e-56,6.626734346177155e-08,2.851604469333872e-10,4.339907503344618e-10,2.258619249306288e-05,5.72724377660039e-10,1.7321596225382798e-07,2.6268798568978227e-06,4.434433309767053e-08
1,0.001,1.0,2.0627614302211458e-07,3.2593939354649345e-06,0.0032593939354649344,1.0963736465301631e-08,2.9566166605837333e-06,0.002956616660583733,2.956616660583733e-09,5.367297471506895e-07,0.0005367297471506895,2.849026719039726e-10,5.601620336636214e-07,0.0005601620336636214,5.646052215691441e-10,5.646052215691441e-07,0.005088360303119559,8.674123049207616e-10,6.532430539043087e-38,4.754323650309831e-33,4.6793992669222824e-39,8.978149872629418e-09,4.867045138502018e-05,1.6438219925393327e-11,3.676998809540345e-09,3.3920431798237657e-06,2.1303271973510574e-11,2.1303271973510576e-08,3.556542716192547e-05,3.556542716192547e-11,3.5373500332021294e-07,5.488623671264082e-06,5.983654615969481e-13,8.338439991642001e-08,2.2019727410447078e-07,1.448687778860156e-13,1.8160192510456653e-10,1.8160192510456651e-07,3.0212361790986736e-58,7.408405132289807e-56,3.3046955230887607e-53,1.0595476087814026e-08,2.9428758575187332e-05,0.013575084772893209,4.267105665458971e-09,3.0208479259548924e-07,0.006375096753494498,1.5529016698268356e-09,5.79808862623624e-07,0.0009526514411537526,3.516953258472339e-10,3.1653640555008594e-07,0.00016071592927496402,4.860875792848417e-08,2.334468518990275e-06,0.0034804908851484963,1.2510512839620949e-09,1.0709409425655367e-08,0.0007384794724480317,2.4449854088945837e-12,5.3378206265568264e-08,1.7214771103348178e-05,4.849912054805943e-11,5.3827114169385506e-08,2.144548232889681e-05,3.779573480804629e-58,3.779573480804629e-55,4.099667511233867e-52,2.01005712862064e-59,6.626734346177155e-11,2.851604469333872e-07,4.3399075033446176e-13,2.258619249306288e-08,5.72724377660039e-07,1.7321596225382795e-10,2.6268798568978226e-09,4.434433309767053e-05
2,0.00023349409267254108,2.3349409267254107e-07,1.0,1.3837162810611603e-06,1.3837162810611603e-09,0.01482646529488231,3.654533763798191e-06,3.654533763798191e-09,0.003654533763798191,9.666403011777602e-09,9.666403011777603e-12,0.0006336111731622213,2.995414783244861e-07,2.9954147832448607e-10,0.0016927502201231793,1.6927502201231793e-06,5.2770660081075175e-09,0.004542462395951509,3.182030351831399e-37,5.5723171560538895e-39,2.176379564289415e-32,1.0917627974467585e-07,3.260005711847747e-11,9.373665282899675e-05,8.628824798405579e-09,7.633596246351585e-12,4.299587341367037e-05,4.299587341367037e-08,8.391146669936432e-11,8.391146669936432e-05,6.820380011962224e-07,1.2815977271092048e-11,3.913241255983025e-06,9.671553371375437e-08,3.467736724373048e-13,2.3228727428958856e-07,1.801864268351435e-10,1.801864268351435e-13,4.1009783016162526e-52,2.61955442437651e-55,5.472752702293312e-61,0.032768695828149806,6.905504436968741e-06,3.4367818867051247e-09,0.003607769294736727,5.60088906679317e-06,2.2887712998139097e-09,0.0015393218254850152,4.913967550861925e-07,1.2567040873404316e-09,0.00017872036357513606,2.2888983801862675e-06,1.5581498748479617e-09,0.033492202557025494,1.8193628908508507e-06,6.2496267570574395e-09,0.005260210492455778,1.3447405744008546e-06,5.546425570767958e-09,5.488808818402151e-05,1.9370797287988952e-07,1.1797376256959855e-10,5.378451440497511e-05,5.3780844125815806e-08,5.939712630282285e-11,5.606845431649284e-52,5.6068454316492836e-55,1.7410522828663785e-58,2.0050878430854616e-53,1.0279539121404355e-10,4.655402993872189e-13,5.174432992393983e-07,2.0662133585399448e-08,9.831620984490115e-12,0.00034561018040553106,2.3578263846567567e-09,9.207429401150895e-11
3,0.0027205763658912805,2.7205763658912806e-06,1.020338381440074e-06,1.0,0.001,0.000243412051081372,0.0018212683209289657,1.8212683209289657e-06,1.8212683209289657e-06,0.004243490585068255,4.243490585068255e-06,1.5034385630843637e-06,0.00010783817078744715,1.0783817078744715e-07,1.9413440194558377e-08,1.9413440194558378e-05,1.325006777021501e-06,8.261235857182367e-07,2.7735295726548935e-35,4.1217257528396866e-37,1.5660179730405808e-34,2.6504816914891458e-05,2.247896398682044e-08,5.674852545955384e-08,1.0529012702898223e-07,1.7271747907651253e-09,6.698622684070501e-09,6.698622684070501e-06,5.5356502275724255e-09,5.5356502275724255e-09,3.8026755244492017e-06,7.905823775992699e-10,4.3469741469214697e-10,9.29771869915923e-06,1.5171327612058466e-11,3.22664514790749e-11,4.196453441217268e-08,4.1964534412172683e-11,2.0057072123665712e-54,9.237774960329552e-53,3.526621655164321e-55,7.359590841390234e-07,0.00858727301724425,3.5597477573554776e-06,3.954866380903211e-05,0.010701688789951534,2.804587131514008e-06,4.4719824194350413e-07,0.0005286970019756602,5.994608632789017e-06,4.480212346521776e-06,0.0063485510700502035,5.38972659866093e-06,8.342485216106131e-07,0.0007251886087431257,2.853287360944301e-07,1.1095849543121903e-06,0.00010244862554180105,4.461925314294729e-07,5.731002615108968e-08,3.7835326918867695e-05,1.232944277384145e-08,9.405779354876632e-09,7.682496261619174e-07,4.387516384922735e-09,1.2757372220083434e-55,1.2757372220083433e-52,1.0350833160121107e-54,1.4182010762848165e-56,3.4115726399721983e-09,1.6357467014000575e-11,7.259665356573573e-11,6.372258789159216e-06,8.909620316914057e-10,1.98423149178832e-09,1.935947236638793e-06,3.7175836287039227e-09
4,2.7205763658912806e-06,0.0027205763658912805,1.020338381440074e-09,0.001,1.0,2.43412051081372e-07,1.8212683209289657e-06,0.0018212683209289657,1.8212683209289656e-09,4.243490585068255e-06,0.004243490585068255,1.5034385630843637e-09,1.0783817078744715e-07,0.00010783817078744715,1.9413440194558376e-11,1.9413440194558377e-08,0.001325006777021501,8.261235857182367e-10,2.7735295726548934e-38,4.121725752839686e-34,1.5660179730405807e-37,2.650481691489146e-08,2.247896398682044e-05,5.674852545955384e-11,1.0529012702898223e-10,1.7271747907651253e-06,6.6986226840705014e-12,6.698622684070501e-09,5.535650227572425e-06,5.535650227572425e-12,3.802675524449202e-09,7.905823775992699e-07,4.3469741469214694e-13,9.29771869915923e-09,1.5171327612058466e-08,3.22664514790749e-14,4.1964534412172683e-11,4.196453441217268e-08,2.005707212366571e-57,9.237774960329553e-56,3.5266216551643214e-52,7.359590841390233e-10,8.58727301724425e-06,0.0035597477573554776,3.9548663809032105e-08,1.0701688789951534e-05,0.0028045871315140083,4.471982419435041e-10,5.286970019756601e-07,0.005994608632789017,4.480212346521775e-09,6.348551070050204e-06,0.00538972659866093,8.34248521610613e-10,7.251886087431256e-07,0.0002853287360944301,1.1095849543121903e-09,1.0244862554180105e-07,0.0004461925314294729,5.731002615108967e-11,3.783532691886769e-08,1.232944277384145e-05,9.405779354876632e-12,7.682496261619173e-10,4.387516384922735e-06,1.2757372220083432e-58,1.2757372220083434e-55,1.0350833160121107e-51,1.4182010762848164e-59,3.411572639972198e-12,1.6357467014000573e-08,7.259665356573572e-14,6.372258789159216e-09,8.909620316914057e-07,1.98423149178832e-12,1.935947236638793e-09,3.7175836287039226e-06
5,1.0645164630340766e-05,1.0645164630340766e-08,0.012717581356286013,0.0002831468943672442,2.8314689436724416e-07,1.0,8.916954097850744e-06,8.916954097850743e-09,0.008916954097850744,1.156237185175034e-06,1.156237185175034e-09,0.0001938004639024042,1.4556945448001814e-06,1.4556945448001813e-09,0.00024005091230517973,2.4005091230517973e-07,4.108197315957909e-10,0.000407989369961618,9.151637829828625e-39,2.7781541663223746e-40,2.475760439367351e-31,1.0591103612553713e-08,3.254220544620845e-11,4.831738485053327e-05,6.255336928393086e-09,5.518453578406607e-13,9.933657379409335e-06,9.933657379409335e-09,3.4979364920319344e-13,3.497936492031935e-07,3.520876608612392e-08,3.2730366197624624e-12,7.464924798793051e-07,1.7185914000457763e-08,3.104166354645556e-14,1.316453368651499e-08,5.418096317555278e-11,5.418096317555278e-14,6.531369374767092e-51,7.45493602199683e-55,3.8315536952994606e-57,0.004509519247711706,2.1526147962092047e-06,2.501242844453414e-09,0.0216162903342583,2.2534503408708184e-05,6.261027103010405e-10,5.0940883080937724e-05,9.349176226745483e-07,5.625763437373416e-10,0.002171443059120486,1.1793822617261585e-05,3.21464126755656e-09,0.002104022331497225,1.046314350888219e-06,9.685309035085155e-11,0.0008564566537532664,5.254637789849199e-07,1.5534570355038033e-10,4.112095800647736e-05,6.829451173921648e-08,4.3428960651626475e-11,1.927814614189757e-05,4.297706380658945e-08,5.544066746539145e-12,2.7468499337771824e-51,2.7468499337771826e-54,2.4186363066592867e-57,2.0069861176957646e-53,1.1292416965960009e-11,3.7216823943116044e-14,1.0123231951367602e-07,1.0120050991324851e-08,2.160850092519472e-12,1.719963801260823e-05,5.290565225416417e-09,1.0138188126043743e-12
6,0.0030346111346928723,3.034611134692872e-06,3.313699411210857e-06,0.0022395352003369766,2.2395352003369765e-06,9.426072239341307e-06,1.0,0.001,0.001,0.008438282637571138,8.438282637571138e-06,1.133273288764226e-06,0.0018480323905115982,1.8480323905115983e-06,2.6210338573707504e-07,0.00026210338573707506,1.5284119204658035e-07,2.069011603765911e-07,2.3099245287283456e-35,1.816688894077524e-37,7.112548007240081e-34,1.1042303217723113e-05,1.0494251335071098e-08,1.0342598574168767e-08,2.0475665339365705e-07,7.506929931297283e-10,5.403720250226711e-09,5.403720250226711e-06,8.974199670620668e-10,8.974199670620668e-10,2.792185156681868e-05,1.1611855307680876e-09,2.8623552257842844e-09,7.3768197455886915e-06,4.558097847201584e-12,4.64841245386737e-12,1.3483252838814766e-08,1.3483252838814766e-11,2.5572044311339518e-54,2.918826900120492e-52,7.908241591235855e-54,5.989524203348638e-06,0.001994737952683682,1.2891594338274066e-06,1.5162194820934753e-06,0.014268961486921715,2.185479186724256e-05,3.1812325374705555e-06,0.0006960784161903956,1.162321009398716e-06,8.618027957677873e-06,0.009968265650636405,2.3152404302914253e-06,3.743262023407466e-07,0.00048778462406360413,2.029876776203844e-07,7.002780675710445e-08,0.0006504419932410672,1.1454827832937898e-06,8.762261582378055e-10,1.736832966277275e-06,8.495720633933727e-09,9.927959931941265e-09,3.242657789299058e-05,3.0526909640554158e-09,1.1411153493791626e-53,1.1411153493791625e-50,6.368746745019371e-54,1.093572482514097e-55,2.867295339166016e-09,5.973214080934281e-12,8.93719732833291e-12,6.330691841602333e-06,1.1611501011471207e-08,1.391959599592595e-08,5.454770758585882e-06,2.528150842382072e-09
7,3.034611134692872e-06,0.0030346111346928723,3.3136994112108567e-09,2.2395352003369765e-06,0.0022395352003369766,9.426072239341305e-09,0.001,1.0,1e-06,8.438282637571138e-06,0.008438282637571138,1.133273288764226e-09,1.8480323905115983e-06,0.0018480323905115982,2.6210338573707504e-10,2.6210338573707504e-07,0.00015284119204658035,2.0690116037659106e-10,2.3099245287283457e-38,1.816688894077524e-34,7.11254800724008e-37,1.1042303217723113e-08,1.0494251335071099e-05,1.0342598574168766e-11,2.0475665339365706e-10,7.506929931297283e-07,5.4037202502267106e-12,5.403720250226711e-09,8.974199670620667e-07,8.974199670620667e-13,2.792185156681868e-08,1.1611855307680876e-06,2.8623552257842844e-12,7.376819745588691e-09,4.558097847201583e-09,4.64841245386737e-15,1.3483252838814766e-11,1.3483252838814766e-08,2.557204431133952e-57,2.918826900120492e-55,7.908241591235855e-51,5.989524203348638e-09,1.994737952683682e-06,0.0012891594338274065,1.5162194820934751e-09,1.4268961486921715e-05,0.021854791867242557,3.1812325374705552e-09,6.960784161903956e-07,0.001162321009398716,8.618027957677874e-09,9.968265650636405e-06,0.0023152404302914254,3.743262023407466e-10,4.877846240636042e-07,0.0002029876776203844,7.002780675710443e-11,6.504419932410672e-07,0.0011454827832937898,8.762261582378054e-13,1.736832966277275e-09,8.495720633933727e-06,9.927959931941264e-12,3.2426577892990577e-08,3.0526909640554157e-06,1.1411153493791624e-56,1.1411153493791626e-53,6.36874674501937e-51,1.0935724825140969e-58,2.867295339166016e-12,5.9732140809342805e-09,8.937197328332909e-15,6.330691841602333e-09,1.1611501011471206e-05,1.391959599592595e-11,5.454770758585883e-09,2.528150842382072e-06
8,3.034611134692872e-06,3.0346111346928723e-09,0.003313699411210857,2.2395352003369765e-06,2.2395352003369764e-09,0.009426072239341306,0.001,1e-06,1.0,8.438282637571138e-06,8.438282637571137e-09,0.001133273288764226,1.8480323905115983e-06,1.8480323905115982e-09,0.00026210338573707506,2.6210338573707504e-07,1.5284119204658035e-10,0.00020690116037659108,2.3099245287283457e-38,1.8166888940775239e-40,7.11254800724008e-31,1.1042303217723113e-08,1.0494251335071098e-11,1.0342598574168767e-05,2.0475665339365706e-10,7.506929931297284e-13,5.403720250226711e-06,5.403720250226711e-09,8.974199670620667e-13,8.974199670620667e-07,2.792185156681868e-08,1.1611855307680876e-12,2.8623552257842843e-06,7.376819745588691e-09,4.558097847201583e-15,4.64841245386737e-09,1.3483252838814766e-11,1.3483252838814764e-14,2.5572044311339518e-51,2.918826900120492e-55,7.908241591235854e-57,0.005989524203348638,1.994737952683682e-06,1.2891594338274065e-09,0.0015162194820934752,1.4268961486921715e-05,2.1854791867242557e-08,0.0031812325374705555,6.960784161903956e-07,1.162321009398716e-09,0.008618027957677873,9.968265650636405e-06,2.3152404302914253e-09,0.0003743262023407466,4.877846240636042e-07,2.0298767762038438e-10,7.002780675710444e-05,6.504419932410672e-07,1.1454827832937898e-09,8.762261582378054e-07,1.736832966277275e-09,8.495720633933727e-12,9.927959931941265e-06,3.2426577892990577e-08,3.0526909640554155e-12,1.1411153493791625e-50,1.1411153493791626e-53,6.36874674501937e-57,1.093572482514097e-52,2.867295339166016e-12,5.97321408093428e-15,8.937197328332909e-09,6.330691841602333e-09,1.1611501011471206e-11,1.391959599592595e-05,5.454770758585883e-09,2.528150842382072e-12
9,0.0005253325928291506,5.253325928291505e-07,8.35827551969575e-09,0.004975971171341017,4.975971171341017e-06,1.1655524413743766e-06,0.008046828048951661,8.046828048951661e-06,8.046828048951661e-06,1.0,0.001,1.4654149063565997e-06,0.0002384571720958713,2.384571720958713e-07,4.3446080596546165e-07,0.00043446080596546164,2.0962969406049041e-07,5.090239480997665e-08,7.233401954139436e-36,1.7940212571090766e-37,1.5258752165742254e-33,1.0265335016041341e-05,1.9203756864240428e-08,5.07894740383928e-08,1.1614180412835688e-05,2.3968205753620964e-09,1.4576664187880881e-09,1.4576664187880881e-06,2.040523628956864e-08,2.040523628956864e-08,3.424978907768895e-05,7.783081007144533e-11,1.1656787455469553e-09,3.964824239995222e-06,3.8055536321825097e-11,7.134526609976787e-11,3.1959401823518976e-08,3.1959401823518977e-11,9.096019558429396e-54,6.923480897128853e-51,2.3246218761398477e-54,2.2499195238706803e-07,0.00015129462777925632,1.1942193576107678e-07,3.661869896298683e-06,0.0008461184249519634,3.725631109629319e-07,1.8661182086020202e-06,0.012047612050907685,4.183310403992891e-05,1.005496375298671e-05,0.006070810974575482,3.1983248568727926e-08,1.0402245093249761e-06,4.42269167376254e-05,6.039699644415632e-08,2.406526551192239e-07,0.0005911495172102834,1.8289547734445696e-06,7.926948798248907e-08,0.0001129911330305444,3.0918327403943495e-08,2.2176530409002488e-08,7.388562206636644e-05,7.043003563119774e-09,1.4328489302032787e-54,1.4328489302032786e-51,2.7944411755102783e-54,1.720798505677059e-56,1.0176942238164577e-08,3.9300192059037965e-11,9.18343669855623e-11,2.1324161675404523e-06,1.783887901721609e-08,1.4223192995469596e-08,7.01404094618122e-06,1.677480061593862e-08
