,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1.0,8.70395436370589e-05,0.004934159999211028,4.633688423135226e-05,0.004377095701892,9.459297712006668e-05,0.0006561811055562395,5.7203774330600685e-05,0.0019399128800183334,2.7370343943096135e-05,0.0003442200448044856,1.301320448957958e-06,0.000401401936751627,8.905439037594312e-06,0.0010326008280201106,5.898548198674012e-06,1.448056019133843e-05,1.9588716760521002e-08,5.75393857586023e-06,1.3456372855512915e-07,1.8815567907644558e-05,1.744129667039956e-08,2.263877219372469e-06,2.263877219372469e-08,2.9095276617178106e-05,1.3677267275296186e-10,0.00980364163268854,9.803641632688541e-05,0.005180165170038445,0.0003046352272128586,0.0011953016587911269,1.630136383593672e-05,0.00586723950979304,1.2774863638450394e-05,0.012899651436189536,3.225254013091239e-05,0.0011878452234422143,5.2599276557056114e-05,0.010092713623282948,1.1852076430236044e-05,0.001271077484003094,2.7771912974420813e-06,0.00010904695964928,1.8669746217214172e-41,4.938476154712168e-42,5.519737276292106e-06,0.0027785279825757736,6.880415891411947e-07,0.0005475358561277705,1.7896741725181233e-07,1.0140924487711097e-08,1.0614789529199807e-07,8.735711568723434e-06,5.012483711675679e-07,2.0188446520642107e-05,1.8263277758768983e-07,2.3087738765126867e-31,1.1720071547352937e-07,5.042585309514257e-06,4.236032918306583e-08,1.4676155863605959e-05,2.2021787029336226e-07,3.864252034626429e-05,6.495368954650555e-07
1,0.00025420015840103426,0.9999999999999999,6.378252076806792e-05,2.2213083210346734e-05,2.6135858054687818e-05,0.008202289770593492,0.00015882937103693046,0.0015159659848869422,1.8378379214216112e-05,0.0044006017078785774,4.094908715310885e-06,0.000669964427011001,1.3647197089435141e-05,0.0008950275606948377,2.7657185332065697e-05,0.0010398190432108056,1.1602697439605387e-06,6.473796005366076e-05,8.971165916143197e-08,5.617346685246344e-05,5.90429060240425e-07,7.442506525415306e-06,1.4287888274718247e-07,1.4287888274718246e-05,1.7461074778843282e-06,4.4994499308561545e-08,4.454021753660157e-05,0.004454021753660157,8.49828766096831e-05,0.004610600167570688,7.0225060610353695e-06,0.0034004935315830767,3.878978890101749e-06,0.015139772048471513,0.0002623225992298873,0.0015092541551656612,7.67659922084051e-05,0.0018927574540210232,8.783955010309796e-05,0.0029159296434912744,3.7194436452935996e-06,1.793034205306838e-06,6.080502134591024e-06,8.77441633562961e-41,2.426067237693152e-43,0.0007835803318530395,4.4963021189546465e-05,0.002362086233445826,3.92785393325387e-05,3.539543100464397e-05,2.825124981847258e-10,1.3772403976320397e-05,8.506576339408068e-08,0.00028905139836240054,1.3178981710602157e-06,7.051939398209275e-05,5.132130859246513e-32,3.593791161861662e-05,3.1340845386812276e-08,0.00011080864637991551,3.1164428489962727e-07,6.623803398230365e-05,8.70939246135783e-07,0.0004317830698202736
2,0.008091301406425045,3.581357030732076e-05,1.0,4.1902819026304994e-05,0.006278363292444595,0.00011047019531651529,0.00036685783284110684,5.016161685440695e-06,0.004228083414974841,2.0260175173713987e-05,0.005399572640539441,3.6551550832537897e-06,0.0004011934195251753,4.128393807651481e-06,0.00015182057399821047,1.6510382474807854e-05,1.4697445237923268e-05,4.2646780175499837e-07,6.671935057553314e-06,5.519419461949263e-08,6.729004210232603e-06,1.1964566707213102e-07,6.93163325462309e-06,6.93163325462309e-08,8.090433018689318e-05,2.880297427815917e-09,0.004716446058216916,4.7164460582169156e-05,0.0028085793606563024,3.702389401819245e-05,0.03672874334135229,0.00019892292273547806,0.018604775155789382,0.00020727670103205744,0.0005072781470221199,4.7344617262691934e-06,0.0006609424338055021,3.030557147319145e-06,0.0009710286853469463,7.18904973524752e-06,0.0002996005148202454,5.274630609897412e-07,0.000863646064364,2.1286053385623155e-41,4.084582606310259e-41,4.399930472263971e-05,0.0032867173202175888,7.108756968105896e-06,0.0006808313543129997,1.1499176406872055e-06,4.1492687894014466e-08,1.1851252247205512e-07,2.838435106348365e-06,1.8498084499508533e-07,9.93490172402766e-06,2.7028931216690515e-07,1.8248823457696114e-30,9.173524739298114e-08,3.236886800438842e-05,5.950204987836055e-07,8.37704278814618e-05,1.0143714799343957e-06,5.298428348158697e-06,1.0027426384944299e-06
3,9.696644184812835e-05,1.5916378698497143e-05,5.3472774927127423e-05,1.0,1.9375371869484418e-05,0.005714934136200571,2.4459440589786023e-05,0.002125944397756862,5.043516956657599e-05,0.0032938176508219845,4.715536281362123e-05,0.0009793156982351259,1.8132863322652904e-05,0.001996945545610944,2.3903179017439298e-05,0.0016360737810653455,8.341913908627645e-08,1.3050045071892462e-05,3.924345889279092e-09,6.147771740266905e-06,5.696844467871373e-08,5.200827006430488e-06,6.679460050777008e-08,6.679460050777007e-06,1.3746346269915087e-07,1.5215619935651218e-07,0.00013525941464831724,0.013525941464831725,4.382940806537348e-05,0.028264004254191986,7.567622031912868e-05,0.003847188765212714,0.00016535034232836713,0.005009887658034031,1.5535104947695506e-05,0.006028495184566369,4.166187771566693e-05,0.0002563817710974346,2.235445069324463e-05,0.007388068864505272,2.455707879020438e-07,0.0005329462043219378,1.2923633951419e-06,7.145104909531092e-39,1.1679502589333311e-42,0.002005733499460361,7.941452697179028e-05,0.0002523349217753828,7.2377708597692565e-06,8.024095956442341e-05,1.541488765540677e-09,1.0817838783831522e-05,3.261706651226683e-08,2.595761791866426e-05,2.0356582787408048e-07,2.4673229270393858e-05,1.702558097665254e-32,7.626396590016786e-05,2.075274393926249e-07,0.00014474585325294345,8.725562218835656e-07,3.327356699534772e-05,2.7463757422327997e-07,1.4953308117529435e-05
4,0.005935722962492918,1.2135708382925725e-05,0.005191930518584194,1.2555759705312603e-05,0.9999999999999999,0.00010914334339487935,0.0009760035824279964,1.5618536118233607e-05,0.02314590904786606,7.748983377090848e-05,0.03443202234505237,4.715732866011073e-06,0.00011679956308292113,1.94156302222045e-05,0.0007825479413938651,1.5304772710178324e-06,1.770226654282564e-07,1.1644977939019882e-07,3.638122995971181e-06,4.121401416306945e-08,3.415044744346149e-05,1.2588772617096916e-08,7.543761038568239e-06,7.543761038568239e-08,3.979816839130472e-06,1.956107776301364e-09,0.00269561651551279,2.69561651551279e-05,0.006810452231870427,1.941500921667047e-05,0.003364290431593348,2.4733490761839687e-05,0.008749996163942838,1.568921717447802e-05,0.0027454792582570853,0.0006959024768069621,0.04387009925090289,2.680152863974419e-05,0.0089901039350429,2.1104332841719765e-05,6.922629705984138e-05,8.031836693830925e-06,0.0007575809696975121,8.808150859692099e-41,3.4497944716257613e-42,6.709627154132749e-08,0.0003254744075325561,9.004326748582052e-07,3.08813119695998e-05,3.587535292436583e-07,1.2025596902887097e-07,1.2984924502193575e-07,1.3026173004910443e-05,1.6915280321990718e-07,1.015400480357745e-05,2.1611109511082732e-08,7.13203287034978e-31,5.963925862331504e-07,8.133069062593167e-06,1.3441214464625556e-06,0.00017082176049303816,7.305586308133757e-07,1.8466575690093716e-05,2.848946491415313e-07
5,0.0001877735557859278,0.005575084222160669,0.0001337258930816296,0.005421158860130869,0.00015976631152582677,0.9999999999999999,0.00010186762365653704,0.0005503289243291975,6.662466432849555e-05,0.026999159184098835,4.377320260925759e-05,4.6481211595626475e-05,7.458211858606785e-06,0.000344995019421765,6.834080096770026e-06,1.3821162102596934e-05,8.674238808515877e-08,7.710461260550636e-06,6.048778514417763e-08,6.662073904478205e-06,2.6238786642989214e-07,1.3093830417825724e-06,8.236268799822207e-08,8.236268799822206e-06,9.987409399160571e-08,1.0630342237108388e-07,7.58351961640587e-05,0.00758351961640587,3.400117667085527e-05,0.004674964156208976,0.00010921606143623095,0.006979512693658726,1.8072320991011053e-05,0.016262637000339555,0.00027545332106032236,0.011089761401491753,5.5104060071444577e-05,0.012649018218776375,2.748760879346302e-05,0.0005908770285859852,3.69628525523241e-06,0.001991728832186699,8.548730839976943e-06,2.0974588315604007e-39,9.222246168640116e-44,0.0002570884663917203,3.669970655091018e-06,0.0003224879368738319,1.1524622281566161e-06,4.404992450396715e-06,9.862907253017105e-10,1.1787664110236397e-05,2.485233661961599e-07,6.014338977393704e-05,2.895846310228822e-07,1.212353194029657e-05,1.2998186982200058e-32,1.4929413548216976e-05,4.4265336286416014e-07,4.216320067111561e-05,5.876750897466043e-08,0.00010425419727182867,5.636027961239468e-07,2.4284521610895325e-05
6,0.0009185330707714036,7.612769507914565e-05,0.00031315815192509226,1.6361494268361857e-05,0.0010074764596125242,7.18342753889829e-05,1.0,0.0002109069532282963,0.007408188219733582,6.486960879787963e-05,0.005280955631761693,7.953670093435657e-06,0.003771060691505125,9.058803890690798e-06,0.0006755924640656924,8.096993225709397e-07,2.6752903052248852e-05,2.8016206542504142e-08,5.289238750146959e-06,4.7986580273614634e-08,3.6275146379398526e-05,2.1766418524611843e-09,1.6624299016503183e-05,1.6624299016503183e-07,2.9058979904610994e-05,1.12794385531948e-09,0.00632218619816871,6.32218619816871e-05,0.008681869192519972,0.0001129244293054036,0.000951858625742882,3.255516653775354e-05,0.008334493890239755,5.042753756431795e-05,0.04703757942263873,0.0002879334096046646,0.008524744756477406,1.0471520571234982e-06,0.0022342815234765454,3.600099128886084e-05,0.0027565152020167954,3.3200599073272238e-06,0.004911005098591818,4.8264286968555097e-42,5.445324828044648e-42,3.619960322194381e-06,0.00030089924215714214,2.611010235552309e-07,4.043692250676527e-05,8.472462924333089e-07,1.5998149386395367e-07,4.2580085599395144e-07,2.3165341923002863e-05,7.561910749518227e-07,2.2792575355844566e-05,3.219875618799004e-07,2.961220377068954e-31,5.660488913080221e-07,4.058670963625913e-05,1.4336706813994035e-06,3.8617700324996975e-05,2.3982333789966384e-07,3.784761980943729e-05,7.532715611379052e-07
7,8.015372785583778e-05,0.0007273262904772932,4.286130763279251e-06,0.0014234961958978823,1.613807712014536e-05,0.000388459586903056,0.00021111488867734846,1.0,0.00021391145047349288,0.011428145525975665,0.00014316441454941838,0.0005506584439959717,4.080976692672148e-05,0.000232379765323603,3.1210347877459086e-06,0.0009994399965055187,4.101730454716395e-08,6.113709424477206e-07,3.9314343256712145e-08,5.873224507290508e-06,2.946861688737213e-07,8.806168041365967e-06,2.0742949645461838e-07,2.074294964546184e-05,1.0227285013471921e-08,1.8111402458568906e-07,1.0107243016288018e-05,0.0010107243016288018,8.01185693369825e-06,0.005453620139096728,9.019106750830653e-06,0.00013300279951922783,1.9960741423544428e-05,0.004360339578081464,1.6397131120152295e-05,0.02108333124616063,2.8349197451577355e-05,0.008938324372688315,3.027286901876747e-05,0.02505219911671823,0.00016358495075969876,0.004769050240266535,4.984093863758431e-06,1.092445271231539e-37,1.7963903269913398e-44,4.5027532485726886e-05,3.7109988898011426e-06,4.7693677372379486e-05,5.445991088758548e-06,5.163656433504255e-05,1.218046571992785e-09,3.718328864262629e-05,1.6322606506447893e-07,1.63487092865488e-05,1.8607921184349942e-07,5.829829151393352e-06,7.277215965148099e-33,2.9318905272049786e-05,2.2586097397185802e-08,0.00011138061595380366,2.6567667223424705e-10,1.1771327188783141e-05,1.9489029070944395e-07,7.498851807720491e-05
8,0.001901275809451479,6.167524634756585e-06,0.002526977015769525,2.362118872389666e-05,0.016728213301453812,3.289443216047351e-05,0.005186851659614586,0.0001496228378377654,1.0,0.00011148449597217658,0.011997613517162248,6.026880101590721e-06,0.0025071524500375566,1.825528127990023e-05,0.004982175202920292,1.4288793470558456e-05,6.070445482930294e-06,5.1343400761262974e-08,2.5158707170385585e-06,6.429592744782892e-08,5.265337321354787e-06,3.064933567321965e-08,1.5225661923077872e-06,1.5225661923077872e-08,1.8284832991356587e-06,2.840683408103493e-10,0.0004088786285890017,4.088786285890017e-06,0.002129025645811529,1.4108662811688364e-06,0.0007573016913297178,1.4109692153751157e-06,0.0011316179091799558,4.739112452825607e-08,0.0007121305725020171,9.989841717998245e-06,0.013642374906280062,1.9988546407136936e-05,0.017172291587898115,0.000181164114122279,0.005564529184845213,1.4430531083247782e-05,0.002841038972383603,6.376419382195271e-40,1.6252111604499244e-42,4.172082121084488e-06,0.0011593246210727798,2.7056196580037315e-06,0.00021254556860393,5.782303869578607e-07,3.2951266992805035e-08,2.068710772648882e-08,6.543238835068909e-06,1.8887053130077917e-07,6.422817775841016e-06,1.891498523659828e-07,1.4303847825767657e-31,5.596948584297674e-07,1.3718304803737417e-05,1.7297697652175188e-06,3.644452407484966e-05,1.4356226881889493e-07,1.4190647023612867e-05,1.3242510272054189e-07
9,4.211112556636259e-05,0.0023182989905651584,1.90087973030304e-05,0.0024217065440900677,8.791717876071163e-05,0.020926244629805697,7.129955138363022e-05,0.012548543362434312,0.00017501213924544604,0.9999999999999999,0.0006391143552804711,0.0005189588562003184,9.448834551206402e-05,0.012256303407373097,4.293879653557796e-06,0.001456298674412167,1.282221985998344e-07,2.8961054976300584e-05,1.4128613362626113e-07,4.867972843659491e-06,2.2945161759024508e-07,1.2916159712847454e-05,3.336250247420992e-08,3.3362502474209917e-06,4.809317678516558e-07,1.954587960562192e-07,9.739842098844241e-06,0.0009739842098844242,1.751790170842932e-05,0.0003127208668652294,1.7594287701560995e-05,0.005049771271019916,3.7256230270403525e-05,0.005219324970117451,2.129115581044414e-05,0.002991254178036036,9.6814743176012e-05,0.036339128450165736,1.9135688992644827e-05,0.012094331085519458,0.00031526191161609365,0.02111029413725435,0.00011612389853732952,3.199534283111312e-38,5.362010360551525e-44,0.000337395520417561,7.509667818884912e-07,0.0018928612124375888,5.6479615891311e-08,0.0005089732142203375,2.690611920339271e-09,0.00033872618756127724,7.147256254465089e-08,0.00013144141383559474,7.797137691364541e-07,6.645841732110464e-05,2.560887774757211e-32,0.0002117521965881217,2.51590196696381e-06,0.0012557064272135374,4.0219659240523765e-06,0.00016523386651917768,1.4311104086407314e-07,2.6714274796966403e-05
