,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,1.0,0.0026279452441092927,0.004607818227927016,0.0004309510459540591,0.002125698132889406,9.02470900548747e-06,0.00409850598356661,0.0001280926654666655,5.503897052896352e-05,1.1933244416749463e-05,0.00036261935460120653,1.6720260778052409e-06,0.0001716679055442335,6.511171596376145e-06,0.00015917219497907533,4.4956246410851836e-26,3.3961399928181896e-25,1.488579410191184e-28,0.01111108379238257,0.001111108379238257,2.5483292120172025e-05,8.622336759790667e-05,0.0038960601663374835,0.0004029248618527529,0.003304841341887015,7.1060870952102445e-06,0.00016642020626327856,0.0010373773919046838,0.0013334716330946227,1.6912924718422115e-05,0.00024532728831136945,2.4013810794774786e-05,0.00025298475874357176,3.100533580798817e-05,8.245616414894752e-06,1.6120884508177667e-06,9.017396922367942e-05,2.1365691523944806e-05,4.998374206711971e-25,1.0594656099948159e-26,1.2182161087856113e-25,7.5112582603728905e-28,0.002981515630542206
1,0.0032130086635803095,1.0,0.00021597458312027927,0.0006170820875168393,0.0003420206172142749,0.0006133166260374508,0.00015333463972652371,0.001582159039869669,6.184489585740411e-05,2.4161796364415975e-05,1.5933244661159006e-05,1.87736972228188e-06,1.6063107669726483e-05,0.0001883838133421672,3.246411534615642e-05,2.9184840583620987e-25,1.2668298767345053e-27,3.7323832215308546e-26,0.0006752206645571739,0.006752206645571738,0.0008651699473603902,0.001820299670975767,0.00023796197006727604,4.5176734763147904e-05,0.000283219849391413,0.00039868475622992146,5.272858309890658e-07,0.002753648834258777,3.0848357922833306e-05,0.00011901996565769646,4.2110947935807745e-05,0.0006358048805481797,3.809830192925126e-06,0.00010954415489422801,1.4090941951614878e-05,0.00022163926544478506,1.1651929179672841e-05,0.0002025238042415585,2.35230996167839e-26,8.090121306050914e-27,7.664612569546522e-27,2.063482722722302e-26,0.0003844109910448796
2,0.004532614165790418,0.00017376426718097602,1.0,0.0003178748038946523,0.004694445842153863,0.00047651573377685867,0.0027661038317442033,4.774196495465282e-05,0.005065577626342619,2.344073455998122e-06,0.00040254597936026463,5.43347050673787e-07,5.484218624709443e-05,1.0222217240657644e-05,0.00012753172815698646,1.8706019706957652e-26,2.480853667649671e-25,3.3605757923915705e-27,0.005638281869235662,0.0005638281869235662,0.00294923664357074,0.00040725962866119996,0.0025538633122835345,0.0010841267620455676,6.77094344231225e-05,0.0006287264370953043,0.002757556671025933,0.0004671968933457015,0.0007743456426773078,2.946910337905545e-05,0.00046822653442997567,9.825181476117572e-06,2.5478868898499266e-05,2.035520975515818e-05,5.3215122837422815e-05,7.806432209875856e-06,1.893456248153617e-05,4.599236000617181e-06,1.2323942616185572e-25,2.3118876126877975e-26,1.8357269581687852e-25,7.443276768036282e-27,0.00010143449918771654
3,0.00042988818874560006,0.000503471543831166,0.00032235192332061605,1.0,0.0001652474280461118,0.014851182865495223,0.00031115080590129454,0.0006309684488707603,0.00011194503093848615,1.8575895287367636e-06,1.8455762082745188e-05,3.404204273213825e-06,2.008649025631541e-06,1.7298897920361125e-05,2.983316194113728e-05,5.1451843251597784e-26,5.5302161029306e-27,1.6107335309696187e-25,0.00024875897373908477,0.0024875897373908477,9.192920493082008e-05,0.015587235729135757,0.0017111639874041644,0.03343903175932955,2.235658347231748e-05,0.0038729776184289926,0.0005799894750288039,0.0020760124291530763,2.461750533477664e-05,8.423556054575931e-05,2.4784942392269972e-06,0.0004592958942030613,1.0434775434767383e-06,1.8045991020866313e-05,6.114132384714278e-06,1.2890611860471064e-06,1.1643238476813075e-05,3.821711367999637e-05,1.411692305396956e-26,9.338227974915569e-26,3.190790530734943e-27,1.6095969380609223e-26,0.0010327189588709273
4,0.002196644131120504,0.00028907784943858116,0.004931613504843377,0.0001711848191086816,1.0,0.00013383029812015534,0.0010679163012434648,0.00026465365474870475,0.0038038445325986677,3.5522695318666234e-05,0.001834307902919323,4.207663301236974e-06,0.0006902159805324949,9.179038628807442e-05,0.0007711314024276387,5.851779297308649e-28,2.313988082538892e-27,7.22035380482822e-28,0.0019862840956407753,0.00019862840956407754,0.004711609723106388,3.043458610432883e-05,0.0006506422817054765,0.0012531113798255602,0.022398076015645304,0.0004087487147348079,0.0009718928950780346,8.121102602618718e-05,0.0009889112814450989,0.00010505310169600612,0.0012128719928861977,9.754624818682336e-05,0.0006100659010908822,0.00011190425594279612,0.00021395344487129962,1.7832761196273353e-05,0.00012121055827119422,3.947116089891774e-05,2.7100844678651983e-27,2.815503245851838e-27,3.9936619608147467e-26,4.356231101554298e-27,0.03352688463649424
5,9.326148146197007e-06,0.0005183919584667117,0.0005006024078859381,0.015385179744472854,0.00013383368456924965,0.9999999999999999,0.001375627719322519,0.01153867727474533,4.531827116229029e-05,0.0006382679195970347,8.84452599949328e-06,0.00021285454759307907,0.000121052187307284,0.027787741646315058,7.419945519326715e-05,1.6983985302940247e-26,4.757124163700457e-28,5.0147777175544543e-26,0.00012659141191739262,0.001265914119173926,5.3331100316341376e-05,0.0031223831616166674,0.00017789098013553376,0.014720978399979063,9.238910932491589e-05,0.007809816344468392,0.0002487666835163152,0.00714378761097625,2.4267118983548193e-06,0.00014252007103020714,4.236684223909458e-05,0.023564919237046577,1.7760699336644847e-05,0.01421927319709382,3.7705249299975086e-06,0.0009783160943620584,9.321967389939572e-05,0.0008072394323748386,5.184867895530913e-27,8.224914790247236e-26,1.5898368275045798e-26,3.6188652692194374e-26,0.0024532595567754744
6,0.002757108040060853,8.436705778341827e-05,0.001891660851992536,0.0002098319263037487,0.0006951960786446749,0.0008954885290131759,1.0,0.00045758700114718247,0.004919259246181905,6.264071777378882e-06,4.381423919641255e-05,2.2713936802800654e-06,2.5736011004212135e-05,0.00011496943907455646,0.00018871883572645006,2.431558117377681e-27,1.8486812206616168e-26,2.2187069612985064e-27,8.768727102534267e-05,8.768727102534268e-06,0.0028655329032945954,0.00026914782426837915,0.002072180754467344,0.0007287013346818216,0.0011304857315408616,0.0009777128359910855,0.171307694524292,0.002394711100688052,5.991440397829678e-06,4.861320199058978e-06,0.00014360528305980974,9.713626446597371e-05,9.500677814366552e-06,7.02308767119607e-05,8.95799561127505e-06,7.009544596110054e-06,2.4301432595479637e-05,4.0692487145743555e-06,3.612627813400747e-26,1.9693686485072164e-27,5.258124779658335e-26,6.174150502513618e-28,0.005121814912182116
7,0.00014141500154586572,0.001428649758407019,5.358189833353593e-05,0.0006983148683471777,0.00028274244036512636,0.012327021225613879,0.0007509597965894288,1.0,0.0041790965767145565,0.00017675364579350977,6.946629565568337e-07,0.00020151566913246893,1.0005331105699299e-05,0.00292793220636837,9.138371573712674e-05,8.24765480172935e-26,1.7031103099922633e-27,9.971430895544577e-27,0.0003172577433998198,0.003172577433998198,0.00013426048103071098,1.1090589756383093e-05,0.0002803895701076619,0.0005368097406871363,0.00037844805181623,0.014290354170713369,0.000576234930021214,0.08907403577970852,4.009659597630082e-06,3.185948975670447e-05,9.033370563955337e-05,0.003258732612267533,4.141318439808223e-05,0.001707764893004225,3.354182259666793e-05,0.0003438611332429405,3.333118490813194e-05,0.0006620334830032344,1.9373955631207637e-26,1.9084593592489258e-26,4.9616698120432045e-27,1.8989862381255487e-26,0.0008839214175106855
8,4.189661368548069e-05,3.8504979649863336e-05,0.003919982984780016,8.54251730203062e-05,0.0028020331268648045,3.338203831673331e-05,0.0055664731628450315,0.002881507857176161,1.0,5.310437664029792e-06,5.165209154089699e-06,6.054628550016639e-06,0.00019817957586621855,0.0006192770224973315,0.0004026598287545377,1.3780380029871903e-26,3.6681138329141734e-26,2.751946365472868e-27,0.00033070623423487385,3.307062342348739e-05,8.224821364159885e-05,0.0002240978492341419,0.00407935604444615,0.0005254810788233787,0.0021432519973783445,0.0017501633448337808,0.022979576251286975,0.0020836616796566605,0.00010166915733498112,7.956641936802969e-07,0.00023424946173908697,0.0006744032640447341,1.705857618190202e-05,0.00035684350047367804,2.2780978970251905e-06,1.9336217653133736e-05,0.00024436679750497795,3.7245722330567254e-05,1.4477392304695394e-25,1.0083687133733126e-27,1.9562616281422085e-27,6.257691136641429e-28,0.0030284407969361064
9,8.787958869514314e-06,1.4553354720621523e-05,1.7548794299558425e-06,1.371360575811599e-06,2.5314961847242833e-05,0.0004548449672047744,6.857376486214675e-06,0.00011790348454079415,5.1374921907359465e-06,1.0,0.0007325907771861206,0.0003678695304926235,4.451589911641649e-05,0.0022087908534769345,0.0009873994935805646,5.346083861429543e-27,1.2459729967428046e-29,1.10380882275788e-27,3.018911445091169e-06,3.0189114450911688e-05,1.1051149005062007e-06,2.5351083359404437e-05,3.2472891561925114e-06,0.00023829139114351782,3.695894659713133e-06,1.4121468797387471e-05,1.4250658436052554e-05,9.511884735093766e-05,0.0017172679302442755,0.03080482519133423,0.0002218245093857969,0.002266485593554298,7.01854020353226e-05,0.0005227236874991086,2.764822000734412e-05,0.0013451342361473523,9.015773155919405e-05,0.0007199406018917278,1.5576793077975902e-28,1.3209095055132377e-27,1.7400749599871292e-29,3.3263899195456016e-28,4.2132353292793135e-05
