,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,1.0,0.006920349233200777,0.0030985719925218642,0.0019958778677499466,0.005786514859895471,0.00022445189070417662,0.0014529543388070217,1.02609988746414e-05,6.058495218742015e-06,3.745070763646267e-06,8.29442483149136e-05,1.8875813995507343e-07,1.1960814753512926e-05,5.098736555372115e-06,0.00013227305189249917,3.618092964045666e-21,3.454053249386106e-20,1.259253512579688e-21,0.022638662447499406,0.0022638662447499406,0.023096783909358293,4.83938499298382e-06,0.0004318114313756527,5.0589282744320876e-05,0.0013032463708924575,1.137411213154669e-05,0.00022741600003118998,6.770886447051792e-05,0.0004653099178899086,1.0308323127200756e-05,4.216610480675486e-05,3.5247100270311974e-05,7.174474112402513e-05,1.202604193014521e-05,2.863502175097378e-05,1.265041101096237e-05,3.915400569441495e-05,4.529002700949272e-07,1.0220191959244159e-19,1.406416974041842e-20,1.6148468033918466e-20,6.356376948800096e-23,0.0056819345311987565
1,0.0058385560530697005,1.0,0.00032154421688618387,0.00855669348796339,0.0008513775053014232,0.0012138822070432563,7.87952638722918e-05,0.0016251556744661566,6.752589885053711e-07,7.381134932757863e-05,6.0720317093986696e-05,4.512794674795624e-06,4.730896710152628e-06,0.00017410598918463974,3.2422885461414466e-05,3.03074132460467e-20,7.2770837802812105e-22,1.1521567173839723e-20,0.008264069214835728,0.08264069214835727,0.00232364553871767,0.012600317138419186,0.0001653418686941761,0.0014667214769038457,0.00016531927307327608,0.00022473298838467207,1.49944111943039e-05,0.0007645395615195783,1.3494979299529506e-05,0.000246288110779988,9.458953868578613e-07,0.0004606629561935568,2.5393665433525505e-07,0.0005500687368897952,1.4789082029720697e-06,0.00012462584059018354,4.891359971054475e-07,0.00013511037706865164,5.9002695231367594e-21,1.3926091478154606e-20,4.076214525091405e-21,1.0178731211753277e-22,1.738237719634187e-05
2,0.0028393282294898563,0.0003492346044079172,0.9999999999999999,0.003721142290077839,0.0027993992990929437,0.0017974643388173287,0.0014281221369519558,0.00035721782151919545,0.0015241062633152822,7.179622925013674e-06,9.63501893151584e-05,5.975709568172659e-07,1.999000660938112e-05,3.7991085845460185e-05,0.00011696096901361705,3.471863935232109e-21,1.938765347335126e-19,8.49792984522105e-22,0.003302473244278615,0.0003302473244278615,0.013352551474361153,0.0003627320649903149,0.003014944102589066,0.0028072900978400508,0.017995406039521142,5.0680472671750125e-05,0.005184265263888477,0.00030144674484075876,0.0010742841630884729,6.1569891337811e-06,0.0003704785216211313,1.593807561553535e-05,9.760772680738041e-05,1.4360951209106715e-05,8.909917163414763e-05,4.986094608658635e-06,0.00012859824769404052,9.980102201894466e-07,5.509711889970101e-20,6.540772766091353e-21,6.351130187433976e-20,3.082346087872745e-22,0.017243721158099662
3,0.0015222523715546343,0.007735372458127461,0.0030972407509557228,1.0,0.0001911987515202142,0.007770429171315451,3.92621868659269e-05,0.0015437423074395754,0.00010313271705168211,0.00018890860488823564,8.489839653119236e-06,9.404480181551522e-06,1.2091180056832166e-05,6.659972759560572e-05,5.760571659075078e-05,4.7560171098073056e-21,3.671725997134705e-21,2.614983051201857e-21,4.333141446942003e-05,0.00043331414469420027,0.005910885484503904,0.03177021900963937,0.00030838888477594147,0.0022128077397235886,0.0003669330086136116,0.0004992139322881459,0.0002851003422790355,0.0071751257039186275,0.0001134505311616114,0.00010247332263550666,6.007271080097446e-06,0.0005423939376057077,8.32486915951433e-06,0.00026428726953657924,5.270624616921979e-06,9.760388955902776e-05,3.043808481626114e-06,1.0961757348263503e-05,1.9103654311381962e-22,2.131236353849092e-20,7.817224456286562e-22,3.3023654631540926e-22,3.739728700422799e-05
4,0.004775781301504663,0.0008328601577970538,0.0025213793886124675,0.00020689962960591084,1.0,0.0013507326413913822,0.001413202913320888,0.00016701013480912322,0.0014982543501703657,7.246025269624282e-05,0.000600906163815579,1.7473566660799679e-06,0.000144308128813092,0.00026652517125253064,0.0014030732285898577,1.465656575217008e-21,3.529985246328457e-21,1.4196479457559257e-24,0.006646273349813975,0.0006646273349813975,0.028755701044158352,0.0003730833248095397,0.00015389152277229512,0.0032398318995825607,0.0010800986892819469,5.3903124412104136e-05,0.0030120608677208388,0.0006969763594748615,0.002265952282223994,0.00016470023767812723,0.005389295086384069,4.7984033402226826e-05,0.0004917684244967513,0.00034096148869069477,0.000504903227275102,6.51141356306329e-06,0.0009340659480062077,1.0319386852230368e-05,2.5749745532831195e-21,1.293966639075421e-21,1.9439294771187545e-21,1.0551006913334452e-22,0.021042416620442803
5,0.00013593716085359884,0.0008713929263779858,0.0011880130207350729,0.006170313585381742,0.0009911901189400929,1.0,0.00034024256833503494,0.00038406705006378865,0.00025616822056597795,4.5312171477495434e-05,5.1946046114037245e-05,0.00012790566729059836,2.068640396911055e-05,0.0048248854410062525,0.00018294284568915825,1.4970912549688827e-20,1.878894526854229e-22,1.998781266843543e-22,0.00018473746982292604,0.0018473746982292602,0.006954548079566862,0.03327967687800821,0.00041456212507086853,0.03252841755620683,0.0015269513915664272,0.0011768427088095757,0.0006115646709645329,0.00827188139649543,8.00377349637783e-06,0.00023832244600947283,4.368181367301783e-05,0.002040098253495553,0.00033471530988557735,0.0046863168522708505,3.197516406845901e-05,0.00027704456724440775,8.550672864273745e-06,0.0002214165854639457,1.1468630047549134e-21,3.3698056114722077e-21,1.1055886779871542e-21,5.041377214922954e-23,0.0006542791295205412
6,0.001268794351866399,8.15571314552494e-05,0.0013609764560914036,4.495324623982488e-05,0.0014952590391042913,0.0004905835611981252,0.9999999999999999,0.00098855755794298,0.002882136712789161,1.1994697963379416e-07,0.00042714694953870075,4.429187173188901e-06,0.0013171128569278642,0.0006992830354325944,0.0036341430475263833,2.7077441435120733e-22,7.731541835664685e-22,1.083722512077597e-22,0.001049129295455168,0.0001049129295455168,0.0039849459265733495,5.9651725008089034e-05,0.006599455323798775,3.7568042098624815e-05,0.002838709157381741,0.00015686032870057426,0.161950400185571,0.0014890073267725512,2.87142938892707e-05,7.596529193835588e-05,0.024941285699978184,0.0014350054016864743,0.00754939040838168,0.0011334312708477388,0.0031250417104464554,6.109868176865084e-05,0.0024058319158495748,0.0004702264747045584,3.107648895454062e-21,5.7481971762599115e-22,5.03554214063577e-21,1.957477941019097e-23,0.0005991239620367961
7,7.3094131659574065e-06,0.0013721778270284746,0.0002776975060703901,0.001441833064483483,0.00014414790659381048,0.00045173630359677326,0.0008064093627912039,1.0,0.0014364402477046823,3.0419295350336803e-05,4.9880226937164065e-06,1.6049230315517938e-06,2.7501192101839488e-05,0.0011188018236818753,9.766024329428427e-05,1.0603273416470092e-20,6.776324839196044e-23,8.160729251442275e-22,0.0001885005563622,0.001885005563622,4.6687081346425474e-05,0.0037873831301180063,0.00019522718319720333,0.0061689437964622335,9.28160728218955e-05,0.05817390995942387,0.0015370612973090586,0.007141584649717249,6.627395355676534e-07,8.958354583423954e-05,0.0006323394617451262,0.0032853486544626707,0.00011787580218523017,0.001581486550697564,7.327218002588322e-05,9.962503292687982e-05,6.46111237081569e-05,0.0011378215205201524,7.1139851034907335e-22,2.2642670902864213e-21,5.938873653605309e-23,4.613107414300665e-22,0.00019954088306407735
8,9.281647113681347e-06,1.2261771381641885e-06,0.002548129651793169,0.00020715911431816003,0.0027811119577297416,0.0006479934375134169,0.005056332093667846,0.0030892636699102233,1.0,1.2791670130442387e-06,0.00022909667476095095,2.404819858787312e-06,0.0002071777143017701,0.0004022338985910497,0.001447692602301108,1.7711292597125146e-22,8.51636323612158e-22,9.591204439988239e-23,0.000857926446433773,8.579264464337732e-05,0.0009565182604019243,4.462804948078612e-05,0.006399739751696914,1.8203361336790118e-05,0.009868141853857332,0.000563587941836318,0.12889288769622695,0.0011176306494812397,0.00019159464509576447,1.1571167775845114e-05,0.0005844732564165252,9.006713726148297e-05,0.0016580670445501455,0.00027359731826000384,0.0001862136463889104,1.5499893169900292e-05,0.00010753675736502492,1.7812058983376148e-05,4.375085800688909e-21,3.351847760700616e-22,2.5664310266177588e-20,1.0180828494091721e-23,0.0013118483516998463
9,4.871013517671107e-06,0.00011379023878887238,1.0190768428410532e-05,0.0003221501592198714,0.00011419097806781966,9.73103993384836e-05,1.786526047811719e-07,5.5541241735209557e-05,1.0859911219198108e-06,1.0,0.0010812014819119185,0.000356608446677061,3.689063736188915e-07,0.005366392914157691,0.0037617943713405227,1.3226603031582875e-22,1.5994352083162944e-24,1.2867994821297875e-23,1.5702812419632358e-05,0.00015702812419632356,9.101594780631053e-06,0.00012047357248768823,3.9789971456201155e-05,0.0005872834383289891,1.748847806998167e-05,9.848798624408437e-06,2.8643139799685884e-06,1.0133398901440758e-05,0.00011392131826697534,0.004145254067029536,0.0005916705570013121,0.0015029744748194446,0.00010656918149229377,0.00022425362045245956,0.0003870713444714953,0.0008802543946388922,7.81342812657398e-06,0.00025024530147774345,1.494418088659757e-23,1.1448180991312682e-22,1.559338971519424e-23,3.965645026321559e-23,6.527677021643066e-05
