,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,1.0,0.001,0.02686990062199762,2.686990062199762e-05,0.01125251298270339,1.3310397977667263e-05,0.009863509848369393,4.607511696529592e-06,0.010988019703524402,2.0138397862058e-06,0.0011284469597159068,5.332519205936459e-08,0.0016481653191989796,1.2755357321649042e-07,0.0007968339684909456,5.386109137256652e-07,3.0883971947039828e-06,7.659088400501787e-07,1.158284237352103e-06,2.428840737843168e-07,0.00028878444041344404,1.4784128200342924e-07,0.002006798900903403,5.023340448245076e-06,0.00081831726620031,7.40806385836475e-07,0.0004970779782869948,2.8386400893577946e-06,0.0001240957567110075,1.0101468218139685e-18,1.7198470296265742e-18,1.633479215244823e-08,2.139643785703613e-07,4.518775207864858e-08,0.00013739274940702018,1.4436619473050292e-08,3.823474073023423e-05,3.120976888647104e-09,1.2159533333109118e-05,1.4316707563843665e-08,5.030497178419454e-20,8.563658726232982e-20,8.563658726232981e-17,1.6038432807073513e-20,3.0011496217841708e-18,3.748654586114012e-05,0.01808938259722825,3.337271816446469e-06,0.0006603861570058133,3.492618310639063e-06,0.005710911902303101,7.748005523607992e-08,0.0034448224551466324,3.40531568722279e-07,0.00022616222957522962,1.887510863659866e-07,0.007182586160902401,2.1201873923491835e-06,0.0004552410156980971,2.3728107877964115e-06,0.0006111647571990105,7.405252019653871e-06,0.0003210830380907734,1.3441854037647696e-06,0.00015366002566825226,1.2512997172532374e-19,3.085432702032437e-16,9.776967008086627e-20,0.00011385602224857443,4.7240099969838226e-08,1.3524077773377327e-06,5.412538008950939e-09,5.91716046276294e-06,2.5018035905641788e-08,1.2203632264200223e-06,8.571295237148665e-10,2.495733886586448e-05,2.845978150796146e-08,2.4947242306113876e-06,2.949773795529618e-09,3.5565616575037896e-05,1.107414228906583e-09,4.839236767694731e-06,1.4417049494289746e-08
1,0.001,1.0,2.686990062199762e-05,0.02686990062199762,1.125251298270339e-05,0.013310397977667263,9.863509848369393e-06,0.004607511696529592,1.0988019703524403e-05,0.0020138397862058,1.1284469597159068e-06,5.332519205936459e-05,1.6481653191989795e-06,0.00012755357321649042,7.968339684909456e-07,0.0005386109137256651,3.088397194703983e-09,0.0007659088400501787,1.158284237352103e-09,0.0002428840737843168,2.8878444041344407e-07,0.00014784128200342924,2.006798900903403e-06,0.005023340448245076,8.1831726620031e-07,0.0007408063858364751,4.970779782869948e-07,0.0028386400893577945,1.2409575671100752e-07,1.0101468218139685e-15,1.719847029626574e-21,1.6334792152448227e-05,2.139643785703613e-10,4.518775207864858e-05,1.3739274940702017e-07,1.4436619473050292e-05,3.823474073023423e-08,3.120976888647104e-06,1.2159533333109118e-08,1.4316707563843665e-05,5.030497178419454e-23,8.563658726232981e-17,8.563658726232982e-20,1.6038432807073512e-17,3.0011496217841707e-21,0.03748654586114012,1.808938259722825e-05,0.0033372718164464688,6.603861570058133e-07,0.003492618310639063,5.7109119023031014e-06,7.748005523607992e-05,3.4448224551466323e-06,0.000340531568722279,2.2616222957522962e-07,0.0001887510863659866,7.182586160902401e-06,0.0021201873923491835,4.5524101569809715e-07,0.0023728107877964114,6.111647571990105e-07,0.007405252019653871,3.2108303809077337e-07,0.0013441854037647696,1.5366002566825227e-07,1.2512997172532373e-16,3.085432702032437e-19,9.776967008086626e-17,1.1385602224857443e-07,4.724009996983822e-05,1.3524077773377328e-09,5.4125380089509386e-06,5.91716046276294e-09,2.501803590564179e-05,1.2203632264200223e-09,8.571295237148665e-07,2.4957338865864483e-08,2.845978150796146e-05,2.4947242306113877e-09,2.949773795529618e-06,3.5565616575037895e-08,1.107414228906583e-06,4.8392367676947306e-09,1.4417049494289746e-05
2,0.03457293096533987,3.457293096533987e-05,1.0,0.001,0.014507349717188001,2.0628425039216032e-05,0.002891038349447876,4.49072761141592e-05,0.005271885323183442,1.555881836295856e-06,0.005751505152660907,1.977887419987752e-06,0.0099053519335149,8.875863320474111e-08,0.004048257569017992,1.5541644654244538e-06,0.0001999018109559281,3.229487469826561e-07,0.000193102347345622,1.5778146776641947e-07,0.0001132173292669141,6.425431813239221e-06,0.002855134414000924,9.733961914596192e-06,0.00016334893966789255,1.1660810726280601e-07,0.0005772569544441992,5.313252088048459e-07,0.0005171798065562744,6.755345795341527e-19,1.0538863969033476e-17,1.7665358727516663e-08,4.833197479901891e-06,1.4739179216703703e-07,3.0244951738772672e-05,4.071165640560128e-09,2.3319782587708282e-05,3.877774814795911e-09,6.217034041179922e-08,1.0157488549885405e-08,3.0891086414236504e-20,3.0938035110240895e-20,3.0938035110240895e-17,3.5499417964976556e-20,2.7983640383691486e-18,2.2356482801311284e-06,0.020612707370651025,1.6758199435746107e-05,0.020820585177832474,1.2470648766808909e-05,0.005780601619414732,1.6503415190605157e-05,0.017721426124615105,4.310075960348035e-06,0.001850267738482143,1.103022407507561e-06,0.01286297204018112,2.7629947040657453e-07,0.007217985895930167,2.8251192805543355e-06,6.159768256682545e-05,3.379644119269197e-06,0.001576064915246491,1.0099686944472019e-06,0.00031293748832045265,1.189252029398367e-19,7.769281592900726e-17,1.8537889259046942e-18,0.0001637916085379086,8.151484897009972e-08,1.4019113202861238e-05,3.4265447971906803e-09,1.4360786923999407e-05,6.808178774611387e-09,6.939812756765543e-05,1.8024710465911268e-08,3.343922010118121e-05,9.667201946753262e-09,3.0275562881483657e-06,1.1128533060185114e-08,1.886785395794304e-05,1.5343519031823644e-09,5.103193313177583e-06,1.9479567504828345e-08
3,3.457293096533987e-05,0.03457293096533987,0.001,1.0,1.4507349717188e-05,0.020628425039216032,2.891038349447876e-06,0.0449072761141592,5.2718853231834424e-06,0.001555881836295856,5.751505152660907e-06,0.0019778874199877523,9.9053519335149e-06,8.875863320474112e-05,4.048257569017992e-06,0.0015541644654244538,1.9990181095592812e-07,0.0003229487469826561,1.93102347345622e-07,0.00015778146776641947,1.1321732926691411e-07,0.006425431813239221,2.855134414000924e-06,0.009733961914596191,1.6334893966789255e-07,0.00011660810726280601,5.772569544441992e-07,0.0005313252088048459,5.171798065562745e-07,6.755345795341526e-16,1.0538863969033475e-20,1.7665358727516663e-05,4.83319747990189e-09,0.00014739179216703702,3.024495173877267e-08,4.0711656405601284e-06,2.331978258770828e-08,3.877774814795911e-06,6.217034041179922e-11,1.0157488549885405e-05,3.0891086414236506e-23,3.0938035110240895e-17,3.0938035110240895e-20,3.5499417964976555e-17,2.7983640383691487e-21,0.002235648280131128,2.0612707370651026e-05,0.016758199435746107,2.0820585177832474e-05,0.012470648766808909,5.780601619414732e-06,0.016503415190605157,1.7721426124615105e-05,0.0043100759603480355,1.850267738482143e-06,0.0011030224075075608,1.2862972040181119e-05,0.0002762994704065745,7.217985895930168e-06,0.0028251192805543355,6.159768256682545e-08,0.003379644119269197,1.5760649152464912e-06,0.0010099686944472018,3.1293748832045267e-07,1.189252029398367e-16,7.769281592900726e-20,1.853788925904694e-15,1.6379160853790861e-07,8.151484897009971e-05,1.4019113202861239e-08,3.42654479719068e-06,1.4360786923999408e-08,6.808178774611387e-06,6.939812756765543e-08,1.8024710465911267e-05,3.3439220101181206e-08,9.667201946753263e-06,3.0275562881483658e-09,1.1128533060185113e-05,1.8867853957943038e-08,1.5343519031823643e-06,5.103193313177583e-09,1.9479567504828345e-05
4,0.015165004755212527,1.5165004755212528e-05,0.015195359164809295,1.5195359164809296e-05,1.0,4.214069745505472e-05,0.006655670210334915,6.1312738205227375e-06,0.0012939704379814443,1.118250282440871e-05,0.0008383907542673749,3.277836040790942e-06,0.007591252126646875,5.01146755579475e-06,0.0028104333038732887,2.197658606961013e-06,0.0004933811394035557,9.735850490910638e-07,0.0014309084014772894,3.6725812575660344e-07,0.0021251685956935667,3.7045641564231028e-06,0.005433026633146029,1.0726065642504516e-05,0.0016978260307949663,1.410046552797979e-07,0.002078424468946283,3.083310924383861e-07,5.8242388682555985e-05,7.020737522815004e-20,7.6389947638042715e-16,2.4505567382189086e-08,2.1523660406599437e-06,1.4807193145639712e-08,9.815292157598107e-05,1.3557536422399818e-09,4.23319203362102e-05,1.9866764396998927e-10,3.7701948222108625e-06,2.38075564856675e-08,6.092904692969087e-20,7.127493166467685e-20,7.127493166467685e-17,2.0880344111911175e-20,7.177342382172233e-18,1.4611027697258713e-06,0.035822716560420464,2.2084036112944694e-05,0.01982296359989588,3.051846734552755e-06,0.010174978369519166,3.6230889336967835e-07,0.003899371601647199,6.316914875660335e-07,0.005532608467361524,1.491419598575978e-06,0.015299831082234046,9.993164756135412e-07,0.01156715170321436,3.2866347401492624e-08,0.0017476583472084153,2.1863185667114547e-05,0.0016240402649855326,1.2692451155365987e-06,0.0005477156618643121,9.709687412533482e-19,4.759808704619196e-16,8.503956314029511e-20,0.00025600247005130085,1.3071708384254195e-07,1.1271175778270082e-05,1.7614021239510595e-09,3.12782143220418e-06,1.6668614358128605e-08,9.454702353225594e-05,6.723384677721312e-08,3.707173561901856e-05,1.5683907278161623e-08,4.1439325354778384e-05,3.322458733543187e-08,0.0001020923797836919,1.9337280449312216e-09,2.544356515778799e-06,1.901466077619377e-08
5,1.8926318184322207e-05,0.018926318184322208,2.2796649846580078e-05,0.02279664984658008,4.4461466901957845e-05,1.0,2.5015060540661916e-06,0.005590699545389091,8.13255195059694e-06,0.008512656597576513,1.886539030065135e-06,0.001723676902676253,3.945940171939021e-05,8.534076352041255e-05,2.60299614327291e-07,0.0010585457869074619,1.4375474980223457e-06,0.0007461690322780688,1.0932799528265615e-06,0.00010848784993019353,8.591621446114222e-08,0.003902510080809976,2.059434870153173e-05,0.005198200621984383,1.4444057285052037e-07,0.00011881130082284592,6.878395467639804e-07,0.0007475720733332326,1.959696874445063e-07,1.9658377075097903e-16,1.1791838235593418e-18,1.6637470388051376e-05,1.3864119151637827e-09,0.0001347271528480211,3.1129960306457396e-07,2.846557141958721e-05,8.620632210170399e-08,8.399209840812128e-06,8.485115905064829e-09,6.1294360244481765e-06,1.5303753559205164e-22,1.5055542170909423e-16,1.5055542170909422e-19,3.322646711549916e-17,2.373409886113681e-20,0.025217715244889437,7.4878595015603354e-06,0.05512410595564957,3.057762766859109e-06,0.02979763518661979,4.779274424229072e-08,2.544999044676488e-05,8.255267024840485e-07,0.003705375580125641,1.5803115314303454e-06,0.0020435120462274064,1.1678381197194219e-06,0.0006052253251089747,2.292851337714463e-05,0.001729080184259033,1.5013438007028345e-06,0.005663214684148143,6.922860731201439e-07,0.0007128544867240018,1.9748347246156875e-07,4.212302368602644e-16,4.551135267307024e-19,2.696633272320674e-15,3.482199558361713e-08,0.0013028616175881458,1.2826068159703445e-08,1.3470916871766725e-05,4.2443321846507355e-09,2.0229060556485006e-05,1.1440096200735567e-07,4.997281154339146e-05,2.225413364275606e-08,1.1736795859948483e-06,4.060741890133735e-08,2.861264406249416e-05,3.171876711929563e-08,2.654332594738331e-07,5.3907836291380126e-09,3.9081724276661304e-05
6,0.024432133729937203,2.4432133729937205e-05,0.0055656209884672,5.5656209884672e-06,0.012232879017351414,4.357690447395732e-06,1.0,2.5890962710408528e-05,0.012708745606239451,2.792275153132519e-06,0.0035856578910126676,5.331918117650629e-06,0.015811750366565253,2.992246635809541e-07,0.0009139465006972309,6.925140573148267e-07,0.0012315927842106579,1.9870413454828377e-06,0.0009100522933829457,3.269999006271805e-07,0.0033280454800712666,2.509873675003924e-06,0.00023523561160657597,5.16608157860454e-05,0.004100986241108988,2.0491691761613735e-06,0.006860681978873353,3.538561384387491e-07,0.0029275505184609527,3.0921386031271382e-18,2.211276489573463e-15,6.494511958578213e-09,5.78824569859842e-07,1.101214307262186e-07,9.45394882695282e-05,2.07062321858076e-08,0.00010732822043923887,7.165458973681113e-09,3.791886789875085e-06,1.2598028481544522e-08,7.19767024449002e-20,1.5503877194799794e-19,1.5503877194799793e-16,8.490711260312267e-20,4.8322058856490756e-17,1.6679316956502173e-07,0.06760148662153925,3.496538055769994e-05,0.005117405700775778,3.3027739533069556e-05,0.011329252621564872,6.509643856197027e-07,0.0008945015346521973,5.805475468252093e-06,0.002710447530311138,1.53867863111461e-06,0.07479394953703183,3.51948117116327e-06,0.002012713235244624,3.621872534008172e-05,0.0006986252740248423,1.640857686494028e-05,0.0038413022269304154,6.0577954897789754e-06,0.0024713895534077953,2.6556043611085477e-18,2.2518670444387923e-15,2.3839590766596737e-18,0.000929068358955629,8.262392211597684e-08,0.0001868625207988154,2.4889050152717365e-08,3.458498590506128e-05,9.903293798448191e-09,0.00027017952835897463,3.360735932067258e-08,4.2346505630043976e-05,4.6807399633270136e-08,8.259733099095423e-05,2.5873499693819047e-08,3.2725917615729816e-05,2.886100320888865e-09,3.5035015277115108e-06,1.204950920799357e-08
7,6.321495032186567e-06,0.006321495032186567,4.78850482329538e-05,0.047885048232953795,6.241817096991093e-06,0.005394415711738904,1.4340742558177609e-05,1.0,3.402529603686127e-05,0.010395072666160412,2.509465939715632e-05,0.005190901373176477,3.8066365225875718e-06,0.00025862864417300027,4.7013550173242953e-07,0.003505923654203154,2.0107564643723353e-06,0.0002549878399015664,4.407680425594033e-07,0.00240614665902229,3.725173871307993e-08,8.429312826385021e-05,5.234927614710824e-06,0.024186200631620938,8.390560288856395e-06,0.005205794529576684,1.1638255793004251e-05,0.01206838123286876,1.5551261601758906e-06,2.562748660638646e-15,6.641795686207971e-18,1.7579901687261764e-05,1.3186228637263138e-08,2.5935098322511735e-05,5.272631254190122e-07,6.716914357618836e-06,3.904518962921421e-08,3.983951842703194e-05,4.0089842110576306e-08,2.3146871381550495e-05,2.399801062715906e-22,1.889491605334687e-16,1.889491605334687e-19,2.210349476558954e-17,7.166350862497642e-21,0.014401854789988197,3.559803893659638e-06,0.001018804584824113,3.7849041319177807e-07,0.010336183735606314,9.116485648848817e-06,0.00555013070833238,1.000036190189555e-05,0.0033410311145699654,1.2823157470177388e-06,0.005445175777954172,2.4087437660085597e-05,0.0019202774234076381,1.3668844903960077e-06,0.0002671624823526775,1.5131841852506534e-06,0.0013908097145025418,1.0251621504780267e-05,0.013468849247516602,2.6975554749300795e-07,4.628389118105709e-15,5.629952614783978e-18,5.93579836340012e-15,8.209950861802252e-08,3.126303456053021e-05,1.0630651228139667e-07,1.391152238476965e-05,2.289693902816092e-08,1.5128163652587961e-05,1.5024914668624077e-07,0.00024255663687954755,9.308041702104923e-08,1.5100547663158871e-05,9.161380419371521e-08,0.00018019840784303136,6.3741676152037684e-09,2.017212149026559e-06,2.165611585180401e-08,0.00011046938213025761
8,0.02202198101324427,2.202198101324427e-05,0.008211694241488465,8.211694241488465e-06,0.0019242800652422927,1.1462746933929499e-05,0.010282760639058938,4.970333295905256e-05,1.0,4.1919063171977594e-05,0.006574252539982381,1.175126362081729e-05,0.008576142807332675,2.852372977054774e-07,0.0006426498926004751,2.6595862457780865e-06,0.003132879959024287,1.6172779992660756e-06,3.5261717244521828e-06,1.1062947569161194e-06,5.742777757627804e-05,2.127802118583678e-06,0.011889027758284555,3.0528137708682655e-06,7.809105971645443e-05,7.715625504629138e-07,0.0010894438832136089,1.3660570859163355e-06,0.0012627421097865209,3.3769309522693178e-19,8.667615858537719e-16,4.092985743750388e-08,2.971551860215893e-06,6.420532877133452e-08,0.0010201594743991184,5.2448906340923845e-08,0.00027751116825541,1.104793540659698e-08,2.1450839008680093e-05,6.241146261927283e-09,4.891406710900958e-19,5.146520412185475e-20,5.146520412185475e-17,6.337802905094643e-20,4.8288174967034914e-17,1.3961998666563154e-05,0.006200049360478464,4.854510472732902e-07,0.0016672485985992432,3.095089998227059e-06,0.007552092465083362,2.9986244249046587e-05,0.004723756595822296,5.654658691045824e-06,0.00499031766180221,3.3894960228426344e-06,0.008939190671785838,6.70898575289063e-07,0.016516192703748815,6.126887342559117e-06,0.00028372175962831946,3.884458348450161e-06,0.002327488648261065,7.133315096880054e-07,0.0006244671818479719,8.359998194248137e-19,3.2835209389028755e-15,1.4228886801956534e-18,0.00044370606010801366,5.164386757892387e-07,0.00030053803245709077,2.413852008817705e-08,7.972497850210529e-06,8.254874042203353e-09,0.00025443626138094746,2.4605043608308475e-08,1.308856271936547e-05,7.267992022650341e-08,0.00012151645931145666,1.8870299659665993e-08,5.573484496294743e-05,9.8406442637315e-09,9.010256151940828e-06,7.894530551745644e-08
9,2.313635725344475e-06,0.0023136357253444747,1.389237625386688e-06,0.0013892376253866882,9.532702802468714e-06,0.006877966926268185,1.2950852660227348e-06,0.008704508225097711,2.4029496940726846e-05,1.0,6.148039641860663e-05,0.00308318926612006,5.835108276010346e-05,0.0013028191792768449,7.254692333964097e-07,0.005045272845310241,1.0232109704885817e-06,0.002416637354057079,1.3878757405847775e-07,0.001360609813122445,1.0001087408502666e-06,8.551928882921263e-05,1.4974299309946514e-07,0.006067838982830179,7.923888610955162e-06,0.0007752429622708688,2.8109672944266492e-06,0.0026136600438375675,1.4134118549922893e-06,1.2076165240573287e-15,1.918830072341607e-19,3.850265583401448e-06,3.864749878188091e-10,7.12259172144473e-05,2.4387196279753117e-07,1.009831411309418e-06,8.852125159144078e-09,4.268189506738074e-07,5.242326565878506e-09,3.6383328671099473e-06,1.2736367287191046e-23,5.4853946300494714e-17,5.485394630049471e-20,6.913462431568151e-17,4.549424103152849e-20,0.004671426121780637,5.375285238083867e-06,0.0009773419700799331,3.733794263939816e-06,1.7422815329433685e-05,5.806022211033303e-06,0.0020057827636034793,3.228951142148991e-05,0.0001935843782937007,1.6022546833034912e-08,0.0006509530039183329,3.9435893815010377e-07,0.0019463474933639458,5.830807395456493e-06,0.00010929298780875748,1.2864752162128087e-06,0.0017124621296973619,5.559926373051994e-06,0.001631559407305517,4.015526145812126e-08,2.2218939174003645e-15,9.037349993235401e-19,8.645696289755757e-16,4.9238686732422204e-08,0.0006373835012263683,1.1723477418077028e-07,3.646006482261531e-06,1.7403713111177294e-10,1.6794148941951802e-05,1.903123805046168e-09,7.53461873774436e-06,2.420282227153241e-08,1.0046701166458776e-06,1.930623862146099e-08,3.3361429837124935e-06,1.9434706445816224e-09,7.780701565474194e-08,4.431875221459629e-09,2.624299440217746e-06
