,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1.0,1.5601813704901414e-06,0.024240662965855694,1.0733804351146068e-06,0.0010223466544664653,3.5569005506842504e-06,0.00045557184225362046,2.670923750781402e-06,0.002162061763921079,8.486102964187181e-07,0.00026605310032060635,4.434004972568227e-08,5.58854026235189e-05,1.6100983723298494e-07,7.559836629099912e-05,5.153119360153045e-07,2.5828465652340274e-07,5.43197870422718e-10,4.1888908055510485e-07,4.235186564646882e-10,2.241363667933075e-07,6.766426073616522e-11,1.3877612589038802e-06,1.3877612589038802e-09,7.799085839132835e-07,3.3403547173296744e-12,0.049425680271555444,4.9425680271555445e-05,0.00425962560007514,1.6272856129462842e-06,0.011448176062961682,3.2891622650733272e-06,0.007638994951350519,5.891127797710879e-06,0.0008218857946967373,4.870189927793227e-06,0.0034128339719938935,1.1998869047288374e-06,2.32939189086007e-05,6.481758154208327e-08,0.0001430705041509736,6.108423571318152e-09,6.574553403821048e-05,1.1464303574571116e-44,4.0420736908823575e-42,6.40280253758056e-07,0.0006069756654654521,7.52605199242682e-08,0.0004949133675226765,5.0770874490903025e-08,2.278889193416571e-09,3.3833343345728345e-09,7.075587007601389e-07,2.636332464563631e-09,1.3444646414055329e-07,4.053210045248301e-09,4.146716824985413e-32,4.779472410769019e-08,6.848168823213506e-07,6.909457389691044e-08,1.9251686158278375e-05,2.4060548996781365e-09,1.0866361120228305e-06,3.359082483799634e-11
1,2.137312600283209e-06,0.9999999999999999,2.898074844625386e-05,0.0005804247833257105,8.951171190481785e-06,0.00506086457801075,3.8885928468849555e-06,0.0026946535455374407,1.0979052316689857e-07,0.005411672353526581,1.9827033994871e-07,8.308564406107372e-06,5.386569900840003e-07,0.00023699511556288656,2.621161027008448e-08,0.0007239046889591067,2.610985633640807e-10,1.5272433910069776e-06,5.370176193612951e-09,1.5726460788595301e-06,5.073774871685814e-09,1.2623746032055851e-06,9.052771872458363e-09,9.052771872458364e-06,4.060148062731377e-10,1.9446835584290238e-08,2.2317629949200063e-05,0.02231762994920006,1.2373689875839513e-05,0.03719981586193189,6.242722573260434e-06,0.0046566175351582285,1.091467808713781e-05,0.01663535423451895,6.43964233486629e-06,3.245921467464098e-05,3.7599835691389553e-06,0.0001808267606027845,1.6219188869229566e-07,0.00016886007695571755,1.2005388757797304e-08,0.00026929859447494394,7.757541558123913e-08,4.917600414780239e-41,7.873898588237506e-46,0.004683944377179913,3.3443343828082675e-06,0.0029985107829467762,8.322223165958222e-09,7.583440266674806e-06,8.388734373651153e-12,3.2562369489033797e-06,6.385114655295999e-09,2.2273722902281674e-05,2.7876215237922464e-09,1.9996477695146944e-05,1.0548694537947163e-34,0.00025917734125372946,1.2796266241687193e-07,1.5775344127623994e-05,1.4119871089887764e-08,7.81367136255613e-06,1.528712739284663e-08,8.565758495795833e-06
2,0.04792772751570597,4.1827218314698904e-05,1.0,4.747514202374767e-06,0.000256550843171659,3.452413783950093e-08,0.0016838165337308409,6.412400711653197e-07,0.003126654175146741,7.667703544512294e-07,0.00012980710979925664,2.4637342391104855e-09,0.0001338989972498966,1.314817570928593e-11,0.0004354167952235405,1.1185817623274091e-08,1.576549497554661e-07,2.9519330382367977e-10,5.623456808183102e-07,1.1623588783479494e-09,3.738682940925404e-08,2.8414368390797594e-10,1.0779890041410208e-06,1.0779890041410208e-09,2.574754961483747e-07,4.236392227853156e-12,0.057523813668536185,5.7523813668536185e-05,0.007972242011591416,1.0553789085447703e-05,0.007329194866359873,8.438436212266728e-06,0.02697677458874292,2.0084763271015625e-05,0.00891121966164101,3.147566112807424e-07,0.002422662163503448,5.8887674699509493e-08,0.0007398174716471212,9.383239329957166e-07,0.000595295000385666,1.6054226234797832e-07,0.00013171756183379048,1.9249456666566417e-44,3.025597621565316e-41,4.033447444396683e-07,0.0007804452293695283,1.39965286322362e-07,0.00029503410279756214,6.721383852605438e-09,2.334051394123394e-09,1.1628557557286606e-09,2.878939062462839e-07,2.3700377860279326e-09,1.227251088797337e-07,2.491270993456024e-09,1.1495480085817682e-31,2.0547210163679253e-09,3.168565795490028e-05,3.1890196027776804e-08,1.098179913366289e-06,2.4609175657591368e-09,4.677877871128153e-07,1.5082806539556888e-09
3,1.6731865029063186e-06,0.0006604556614232445,3.7429550022745878e-06,1.0,9.803455929629447e-08,0.003987560065941737,8.15513299015265e-07,0.0007443970334969482,1.0037179917513927e-06,0.0016767601857731035,1.0782917299279651e-06,5.3993609952405925e-06,7.7168287985853e-07,3.088386339450927e-05,1.1016719104109567e-07,0.0017740013291335302,1.1396630508593357e-09,4.963742069361402e-07,2.7137113004848107e-09,2.555272345919665e-07,4.923558756202494e-09,8.872032667313913e-07,3.554834832085883e-09,3.554834832085883e-06,7.529559640473149e-10,2.9563810727041166e-08,3.3825797581424205e-07,0.00033825797581424203,2.476604180581661e-06,0.0010261521374054189,1.2767932196532683e-05,0.026213690391808542,2.0883441745054037e-06,0.0017610473906850433,1.9076577617064952e-05,0.0039028428060590673,7.328977381260118e-07,0.0009995911081763119,1.077607005871806e-06,0.0001267335728827331,1.4671522000591603e-07,0.00044523835074308533,4.421399595598929e-07,4.914390734608832e-41,1.9934347224153669e-44,0.003832412559964571,3.6724921689273045e-06,0.0012490880362738014,6.565423208078064e-07,2.118245922154306e-05,2.3312791511910645e-11,2.520117996594233e-06,5.229891174627952e-10,2.1089512568911704e-07,1.8459140752678991e-09,6.80323552281144e-06,3.861695073736731e-34,8.129410948780898e-05,1.653696662818124e-07,2.1100086992982775e-05,8.282281876067226e-09,2.811175732524253e-07,4.420926742279642e-09,1.41217531283249e-06
4,0.0018940622523321692,1.2105506732434894e-05,0.00024039596338602177,1.1651573845812413e-07,1.0,3.845283627719789e-08,0.0016435086317328207,1.8558711122760685e-06,0.009209052948995738,9.840912213455298e-06,0.003645075457634835,9.23676608188563e-07,0.0008027444397022351,2.2567221698152385e-06,0.00013971116967903305,4.649117614682305e-07,1.1264544076893797e-07,1.179147324307998e-09,2.3369074245216595e-06,4.0614225482619585e-09,1.6409373865722522e-06,1.7544881023640708e-10,1.0478855017103256e-06,1.0478855017103256e-09,7.83643162779684e-07,1.231680423445551e-11,0.0013701597935459047,1.3701597935459047e-06,0.009356300516809876,4.493940330774945e-06,0.0036531644018392858,1.5996911305442074e-06,0.0021904979550020176,4.841613330817222e-06,0.012330704849461476,4.401841377057754e-06,0.004708039716173834,5.4976031390770395e-06,0.0032811192260749685,1.983579399171139e-06,0.0014306805483870642,2.7686959431555653e-06,0.0015643734348511663,2.365214265561535e-43,8.57358144427105e-43,3.2339931087789345e-08,0.0004105926198637068,5.965538986615636e-07,0.0006111787379758015,4.367677206172852e-08,1.4014608756589387e-08,4.704361026415091e-10,8.243058203410927e-07,9.776539057040986e-09,2.9835155361585065e-06,3.535707495528895e-09,4.331075281045641e-31,5.113046933586024e-07,4.1495330768252235e-06,4.22909939982954e-08,4.888222561539939e-06,2.4316698383986456e-09,7.1630727104679725e-06,2.5317842138899993e-09
5,4.706658229359909e-06,0.004888467124690093,2.3105822806287944e-08,0.003384990866605029,2.7464598267646108e-08,0.9999999999999999,1.0556878458482448e-05,0.0006376561666956065,4.727504162995382e-06,0.0008283021403141509,3.1009156458200545e-07,0.0006748888986695656,5.173040072227603e-07,0.00027570614548943383,1.0541539802932455e-06,0.0008045294356324299,1.2934068620243867e-09,2.0287539390097204e-06,2.243107064080717e-09,9.132499671991246e-07,2.7491505282790845e-09,4.674679586262473e-07,9.64249924493154e-10,9.64249924493154e-07,7.051574408771138e-09,7.676470865130102e-09,8.144662070531787e-07,0.0008144662070531787,2.2120888703002138e-07,0.00084823704842915,4.935614769985842e-06,0.008812621759966775,2.095770909265442e-06,0.01194059434471591,9.761204312970061e-06,0.009661402517755291,3.0951568093768945e-06,0.0025906381034197855,5.603670379970544e-06,0.00047291006363952496,1.0003773968888452e-07,0.00171993721592409,5.491606664288149e-07,3.1428348107960892e-40,3.2762160774684316e-45,1.894430473128023e-05,9.05577339191207e-08,0.00016873190680444735,2.5171750691532676e-07,6.649759307312645e-05,3.8573899017485935e-12,9.881945899324219e-06,1.0553962763486344e-09,7.904667608651691e-06,2.2398040296524427e-09,2.3831559704406457e-06,3.6038065683846215e-34,0.00039616828904151925,1.5565171575977225e-08,1.4392840989634737e-05,8.92234222962508e-09,3.7012324840662345e-06,7.73143422183093e-09,6.609967516926508e-06
6,0.0007374694762727334,4.595012432444193e-06,0.0013786042135161807,8.468910556878218e-07,0.0014360286238918566,1.291462371149587e-05,1.0,7.16027547379124e-07,0.004491555605765678,3.977288679552706e-06,0.0029276324044206587,9.52102588286118e-08,2.145055241367043e-05,1.0166757434286833e-06,0.0007984248268531866,2.08777006163654e-06,1.9371808783130793e-07,3.549800715022718e-10,1.1011151783283323e-07,9.900030108472907e-10,5.387585842892706e-07,2.633617920710638e-10,1.9740684378278066e-07,1.9740684378278067e-10,5.963451158928472e-07,2.7941192091387582e-12,0.001951629630785707,1.951629630785707e-06,0.01042215487163855,1.0907608997630542e-05,0.0002092716323536436,3.3052727549438424e-06,0.009699786352574536,5.463031286164846e-07,0.0003022265907405562,3.44404044988399e-05,0.0038981950568167775,9.604778647016796e-06,0.00303760722954496,7.850092158711368e-07,9.644423309747225e-05,9.305454058538723e-07,0.0005036143708402782,4.298491900721248e-44,5.747629172476988e-43,7.128864731240509e-07,0.00040840608277094704,6.367708302377214e-08,8.44542663862987e-05,4.406459158052904e-08,1.0752499942559438e-08,2.937834387217405e-09,1.5386305517923114e-06,4.117736522339145e-09,1.7139166206708516e-07,3.189495161661671e-09,3.4432176642204514e-31,3.9980248065627674e-08,2.1759610455438535e-05,1.1777690927105058e-07,6.135826348474179e-05,8.943600915736378e-10,1.6907128121792477e-06,3.7349043656226196e-09
7,3.0748410694539076e-06,0.0022644939269072305,3.7337006260677965e-07,0.0005497625335779525,1.1532220194065275e-06,0.0005547621292829477,5.092179897549917e-07,1.0,1.7916842150411275e-05,0.0008531492536110153,7.236720711413991e-06,0.000805423079565438,1.0863671538226443e-07,0.0014542341005956893,1.0638454326951112e-06,0.0002882583768652329,2.36358245694831e-09,4.174626746590314e-07,4.03108593310618e-09,6.625292693669469e-07,2.05654729077018e-09,8.824143377982786e-06,9.703629326248098e-09,9.703629326248098e-06,2.6688419822557333e-08,5.948570387612449e-09,5.646100438396111e-06,0.0056461004383961105,1.9014919174286954e-06,0.0017489774248418408,9.555138500538466e-07,0.0011319772423952577,1.8991002977393449e-06,0.001375430036528677,1.355104650780395e-06,0.0072455722938177605,1.166777919792474e-05,0.004188956766379657,4.1207509506628315e-07,0.010621479356109626,8.235045197355263e-06,0.0032549256538353796,1.3645059405013558e-06,9.453099699071701e-40,1.087316402652063e-46,0.0001661537387342288,8.173725413011258e-08,0.001114311260083886,5.92397943123954e-07,0.0018311904065705952,5.023892610581811e-12,3.3054274875252184e-05,7.774953257792074e-09,2.018022407263114e-05,1.9204614758001546e-10,9.41681526060483e-06,5.8957746586755515e-34,9.087787221474695e-06,1.0175531933872844e-09,0.0038056828564657034,6.482663113371069e-07,2.6868190691905155e-05,1.4746531149199802e-08,2.196281394001988e-05
8,0.0024040973844158776,8.911603510922333e-08,0.0017584153409700627,7.159867592719806e-07,0.005527170488950521,3.972600919352663e-06,0.0030852727557977235,1.730550367831384e-05,1.0,1.775841178039506e-05,0.0056027913854657515,1.0936757300822364e-06,0.0006457125109577384,2.1100668785745783e-06,0.0009397156133860152,2.434372030008573e-06,7.410763484984905e-08,1.5689175270330766e-09,1.6734431787818815e-07,1.278275306738712e-10,9.993869635176564e-08,1.5488120157255806e-09,1.685393716169715e-06,1.685393716169715e-09,3.6037354769135347e-07,2.7626053091050175e-12,5.240734217383381e-06,5.240734217383381e-09,0.002337835449369811,2.887739746578626e-07,0.000769152556775814,3.832372984691768e-06,0.00020387077720430803,9.092586519816407e-07,0.00030427210670891803,9.617087108755948e-06,0.0029073556165906127,4.638842893531663e-07,0.006269694647939755,1.964831233499067e-06,0.0004619920181629998,6.766859597644695e-06,0.000804417880461614,4.052274987014374e-43,1.915606697032751e-42,1.281360565125316e-07,2.2825924669923908e-05,7.71929780091578e-07,0.0009963309230762243,1.2801364365049735e-08,8.024644563866529e-10,3.0346249623414346e-09,6.33577376799629e-07,1.3600827928809434e-10,1.5090350322792264e-06,5.864373865351272e-10,9.065035933320708e-33,4.4621996342812296e-07,4.934761549100987e-05,3.347058766821542e-08,9.3657768496585e-05,1.3506420261290592e-09,1.7795056184472468e-07,1.2105994575338535e-09
9,1.4300267049689635e-06,0.006656936085948119,6.535199053701564e-07,0.0018126590617736824,8.951073840424018e-06,0.0010548329650445058,4.140337926982673e-06,0.0012488195328067798,2.691262211449858e-05,1.0,4.519152741924326e-06,0.00780606237355197,1.155195286505837e-05,0.008770343664269322,6.158955565452058e-07,0.0033630062235371835,9.55190632507881e-10,4.942641622555169e-06,5.312615013331562e-10,1.6269858307054932e-06,1.675081439181804e-09,3.2443078726987134e-06,3.5241923831932264e-09,3.5241923831932265e-06,1.0809980830101088e-09,7.441949370272617e-10,6.654144828586906e-07,0.0006654144828586906,1.1858884576581587e-06,0.003742946046826822,3.774499920337467e-06,0.0005012917186506651,3.1912307335552153e-07,0.00046583203996545494,2.377561287385673e-06,0.008565312370917648,1.9229095402710344e-05,0.0024932262101179424,4.244327698507065e-06,0.005588708225070153,9.479485749470651e-07,0.010233248527359975,1.0454466141282187e-05,2.2473967969901807e-40,1.970256601738975e-45,0.0012258189838204939,8.265116823671215e-07,0.004191614559890924,1.8624458789425767e-06,0.0008565723743069174,9.571329780290891e-12,1.9040676491605342e-05,5.5412901846011954e-09,1.4957740788434903e-05,3.783596760397385e-09,3.6196399038748695e-06,8.1455022059251e-34,0.0009326124260207644,1.638491433566967e-08,0.0002950843490644567,8.244048052361023e-08,4.695910714342202e-06,5.902388445522996e-09,4.257125055502955e-06
