,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
0,1.0,1.8162419767493836e-08,1.8162419767493833e-06,0.00018162419767493832,0.00913893520010577,9.13893520010577e-09,9.13893520010577e-07,2.26450869035326e-05,0.00226450869035326,2.26450869035326e-09,2.26450869035326e-07,5.984026384772588e-07,5.9840263847725884e-05,5.984026384772589e-11,5.85717630654818e-10,6.328503559605101e-06,0.00010566498941011396,1.3290879705684653e-09,1.3492297627464198e-07,1.8970158946320073e-06,0.0006672384157521201,4.753550085818983e-10,5.058133137050537e-10,3.601565027265861e-05,0.001351771013026228,1.0170452107870197e-11,5.886964344600653e-10,1.9734861958011914e-06,9.751383887052091e-05,6.635469525585023e-11,1.2606716824622942e-09,8.788542993910738e-08,1.0135831468526929e-05,3.0574841733253214e-11,1.289393146923815e-10,2.8989350004933205e-07,2.064015185134529e-06,2.0640151851345296e-12,7.444963400596237e-12,7.444963400596236e-10,7.444963400596236e-08,3.8285194693270035e-12,3.828519469327003e-10,3.8285194693270035e-08,0.00045422996412947244,3.150572420780318e-09,8.068688316051048e-08,0.0004756570660491825,0.025139747522251364,1.963679122372562e-08,1.9636791223725617e-06,2.349793544357074e-05,0.019583139852088406,1.3686434644128061e-08,2.591134217203559e-07,1.8822368313316967e-06,0.0042716945164967945,5.011818125350248e-09,9.627196825330203e-08,1.0237499345890445e-05,0.0003033258377783867,1.1016475725361187e-09,1.9361888139884243e-07,1.1341139877070047e-05,0.008019366225838322,7.832982336430497e-09,6.090383207034791e-07,1.02489498134407e-05,0.0002919719785101943,1.279996490935926e-09,1.2537180601829687e-07,0.00011191935765199866,0.00010581986266879814,8.786935593603378e-12,8.73559314151466e-10,1.2679601042769615e-08,2.7058082803703465e-06,2.921676225890199e-11,6.560426947379854e-10,3.435735921171727e-08,4.725304678373711e-08,8.373933319488668e-13,4.803794418250467e-10,6.289117830015915e-07,0.0001846391668898585,5.310620793670302e-12,1.3784859040194974e-09,8.321356923040067e-06,0.0008321356923040067,1.252340655695977e-09,7.346467127191535e-09,3.242520824040709e-06,2.5773947877961457e-05,1.5087944934721808e-21,1.5670549344188378e-18,3.1050127561000866e-17,0.00038160777403171704,2.617918630924531e-10,3.0096615290194965e-08,2.074500205717981e-06,0.0021753313687277935,3.5750436285396217e-10,3.888373161621326e-07
1,6.095185009258839e-08,0.9999999999999999,0.009999999999999998,9.999999999999999e-05,5.001775279791117e-09,0.005001775279791116,5.001775279791116e-05,5.67413882263927e-07,5.6741388226392704e-09,0.00567413882263927,5.6741388226392695e-05,5.225229537074327e-07,5.2252295370743285e-09,0.005225229537074327,7.713176673988495e-05,2.3216110520735834e-08,2.050620163301629e-11,0.0002485277389747219,4.360433546423385e-05,2.201155391328158e-08,1.019386538695506e-09,0.0011453088492476755,4.6033827088344064e-06,8.137631484426236e-07,1.552822661987971e-08,0.00021950068578772326,1.5148553689466666e-07,6.519754584778808e-08,1.4623479537885527e-09,3.027841947493442e-05,8.408354349774283e-08,8.518055026528079e-10,2.7868788239039175e-11,9.122674874411205e-05,3.478238995782693e-07,1.2833743130111013e-09,6.647044821902738e-12,6.647044821902737e-06,4.456331656823127e-08,4.4563316568231267e-10,4.456331656823127e-12,1.3619143055659967e-07,1.3619143055659968e-09,1.3619143055659967e-11,4.928785970119328e-09,0.003969966703359312,8.94811572324094e-06,3.5076406171127616e-05,1.297301108597888e-07,0.0013513105560741124,1.3513105560741125e-05,3.352913264510417e-07,2.280629442444547e-08,0.01165530052725911,3.5515259369874714e-05,1.7425561810756806e-07,1.994800870344482e-09,4.1346992107536044e-05,1.4499554338509975e-05,1.6149667964744285e-07,1.977307725682449e-09,0.001744661978340456,1.3321632905711807e-05,3.304231179565246e-08,2.2422464878930213e-09,0.0024805096617983814,1.3848445531362632e-05,5.521450606150632e-09,1.744406447126459e-10,0.00045148696982693433,7.420655036763903e-07,2.2398623672912852e-07,3.1315206461074493e-10,1.376391112690437e-06,1.7265553125537863e-07,3.5534358378992423e-10,2.0571108947173952e-12,3.635436758199381e-05,3.0781974499253053e-08,2.8624086009269918e-09,1.7736948502246378e-11,5.3134436814395334e-05,4.466923866283782e-08,1.4979080846531398e-08,2.695195179722164e-10,0.00012543979500922377,6.310041689529949e-07,8.186264692096999e-08,8.186264692097e-10,0.0009676698553277705,3.986327707944489e-06,3.6774299304840734e-08,8.470017766466127e-11,1.3960229162869972e-14,1.1739512563015522e-16,2.745754502725088e-18,7.933889888553891e-09,0.0013767020167593062,5.2309596859121965e-05,6.459252697654464e-07,1.5052943942917855e-08,0.004038317798957021,7.115067861144253e-05
2,6.095185009258838e-06,0.009999999999999998,0.9999999999999999,0.009999999999999998,5.001775279791115e-07,5.001775279791116e-05,0.005001775279791116,5.6741388226392695e-05,5.67413882263927e-07,5.6741388226392695e-05,0.00567413882263927,5.225229537074327e-05,5.225229537074327e-07,5.225229537074327e-05,0.007713176673988496,2.3216110520735832e-06,2.050620163301629e-09,2.485277389747219e-06,0.004360433546423385,2.2011553913281578e-06,1.019386538695506e-07,1.1453088492476756e-05,0.0004603382708834406,8.137631484426237e-05,1.5528226619879709e-06,2.1950068578772326e-06,1.5148553689466664e-05,6.519754584778808e-06,1.4623479537885527e-07,3.027841947493442e-07,8.408354349774283e-06,8.518055026528079e-08,2.7868788239039173e-09,9.122674874411205e-07,3.478238995782693e-05,1.2833743130111012e-07,6.647044821902738e-10,6.647044821902738e-08,4.456331656823127e-06,4.456331656823127e-08,4.4563316568231267e-10,1.3619143055659968e-09,1.3619143055659967e-07,1.3619143055659968e-09,4.928785970119327e-07,3.969966703359312e-05,0.000894811572324094,0.0035076406171127617,1.2973011085978878e-05,1.3513105560741125e-05,0.0013513105560741124,3.352913264510417e-05,2.2806294424445467e-06,0.0001165530052725911,0.0035515259369874714,1.7425561810756808e-05,1.9948008703444815e-07,4.1346992107536046e-07,0.0014499554338509974,1.6149667964744284e-05,1.977307725682449e-07,1.744661978340456e-05,0.0013321632905711808,3.304231179565246e-06,2.242246487893021e-07,2.4805096617983813e-05,0.0013848445531362632,5.521450606150632e-07,1.744406447126459e-08,4.5148696982693435e-06,7.420655036763902e-05,2.2398623672912852e-05,3.131520646107449e-08,1.3763911126904369e-08,1.7265553125537863e-05,3.553435837899242e-08,2.057110894717395e-10,3.6354367581993814e-07,3.078197449925305e-06,2.862408600926992e-07,1.7736948502246374e-09,5.313443681439534e-07,4.466923866283782e-06,1.4979080846531397e-06,2.6951951797221636e-08,1.2543979500922376e-06,6.31004168952995e-05,8.186264692096999e-06,8.186264692096999e-08,9.676698553277706e-06,0.00039863277079444894,3.677429930484073e-06,8.470017766466126e-09,1.3960229162869973e-16,1.173951256301552e-14,2.745754502725088e-16,7.93388988855389e-07,1.3767020167593063e-05,0.005230959685912196,6.459252697654464e-05,1.5052943942917853e-06,4.038317798957021e-05,0.007115067861144253
3,0.0006095185009258838,9.999999999999999e-05,0.009999999999999998,0.9999999999999999,5.001775279791116e-05,5.001775279791115e-07,5.001775279791116e-05,0.00567413882263927,5.6741388226392695e-05,5.67413882263927e-07,5.6741388226392695e-05,0.005225229537074327,5.225229537074327e-05,5.225229537074327e-07,7.713176673988495e-05,0.00023216110520735833,2.0506201633016287e-07,2.4852773897472192e-08,4.360433546423385e-05,0.00022011553913281579,1.0193865386955059e-05,1.1453088492476755e-07,4.6033827088344064e-06,0.008137631484426236,0.00015528226619879708,2.195006857877233e-08,1.5148553689466666e-07,0.0006519754584778808,1.4623479537885526e-05,3.027841947493442e-09,8.408354349774283e-08,8.518055026528078e-06,2.786878823903917e-07,9.122674874411205e-09,3.478238995782693e-07,1.2833743130111013e-05,6.647044821902738e-08,6.647044821902738e-10,4.456331656823127e-08,4.456331656823127e-06,4.456331656823127e-08,1.3619143055659967e-11,1.3619143055659968e-09,1.3619143055659967e-07,4.9287859701193275e-05,3.969966703359312e-07,8.94811572324094e-06,0.35076406171127616,0.001297301108597888,1.3513105560741125e-07,1.3513105560741125e-05,0.0033529132645104165,0.00022806294424445467,1.1655300527259111e-06,3.5515259369874714e-05,0.0017425561810756806,1.9948008703444814e-05,4.134699210753605e-09,1.4499554338509975e-05,0.0016149667964744283,1.977307725682449e-05,1.744661978340456e-07,1.3321632905711807e-05,0.0003304231179565246,2.242246487893021e-05,2.4805096617983813e-07,1.3848445531362632e-05,5.5214506061506316e-05,1.744406447126459e-06,4.514869698269344e-08,7.420655036763903e-07,0.002239862367291285,3.131520646107449e-06,1.3763911126904369e-10,1.7265553125537863e-07,3.553435837899242e-06,2.057110894717395e-08,3.6354367581993813e-09,3.0781974499253053e-08,2.8624086009269916e-05,1.7736948502246375e-07,5.313443681439534e-09,4.466923866283782e-08,0.00014979080846531397,2.6951951797221634e-06,1.2543979500922377e-08,6.310041689529949e-07,0.0008186264692096999,8.186264692096999e-06,9.676698553277706e-08,3.986327707944489e-06,0.0003677429930484073,8.470017766466124e-07,1.3960229162869972e-18,1.1739512563015522e-16,2.745754502725088e-14,7.93388988855389e-05,1.3767020167593063e-07,5.2309596859121965e-05,0.006459252697654464,0.00015052943942917853,4.038317798957021e-07,7.115067861144253e-05
4,0.05122354347924883,8.353818061212407e-09,8.353818061212406e-07,8.353818061212406e-05,1.0,1.0000000000000002e-06,0.0001,6.381990622883027e-07,6.381990622883027e-05,6.381990622883028e-11,6.381990622883027e-09,4.185702055668111e-06,0.0004185702055668111,4.1857020556681116e-10,3.408623525287187e-08,2.3016048048082856e-06,3.6433803494200755e-05,4.219290578336386e-11,6.696001976683553e-08,2.16050624814229e-08,0.0001907558532863182,2.3500106753423423e-10,4.474426439534608e-09,0.00011987489321795496,0.005331781133447548,1.551028629080426e-12,3.5440898082041658e-09,1.3211317968078436e-07,5.452084368044871e-05,1.0675350845469477e-11,7.227651692034818e-10,1.8421784283923877e-08,1.0210489548393765e-05,1.3189481930171292e-11,2.9144317196269627e-09,8.284971410537294e-08,3.1694035291709953e-06,3.169403529170996e-12,1.8345586616899616e-10,1.8345586616899616e-08,1.8345586616899615e-06,1.2944884596361247e-13,1.2944884596361245e-11,1.2944884596361246e-09,0.0002887216810187455,5.5469311786980656e-11,1.914416545691532e-08,3.62301991247879e-05,0.0018456542187425616,1.0323434419348107e-08,1.0323434419348107e-06,1.24472428113205e-05,0.004514519482483084,8.389981141349583e-09,1.4053116977359418e-08,2.846481962097677e-05,0.005183337364978887,1.4551335626352542e-09,5.077224528291339e-08,2.5615456231055437e-06,0.00021903447045114305,7.404425136930768e-10,1.5371750127911228e-07,1.0222858830704498e-05,0.0011080405537113886,1.0211247344471946e-09,7.363977507496405e-08,4.727431486787381e-07,0.0002794756196818031,3.3630454354556207e-10,6.025107462601817e-08,1.537614371068437e-05,0.0007600282906617033,1.1778869361234014e-12,9.997960568382382e-10,1.2577894327602065e-07,2.018501364555183e-06,6.1106523642441e-13,1.1942272765579105e-10,8.761554220572596e-08,5.775270338233356e-06,5.418261997510485e-12,1.034942445005136e-09,9.075020132149667e-08,1.6080448370348555e-05,1.530315767547005e-11,8.982378039718754e-10,9.939109018207495e-07,9.939109018207494e-05,3.165718646469323e-10,1.1245230350251766e-08,2.252475244786843e-06,5.299627382940717e-05,1.0752617108446304e-21,2.335470748034357e-19,1.61285383732282e-17,0.00017486713337826892,7.139651358119032e-11,5.090155348293229e-07,9.351462221872069e-06,0.017057202952569715,4.31929892424654e-10,4.596555780448716e-08
5,5.122354347924884e-08,0.008353818061212406,8.353818061212406e-05,8.353818061212406e-07,1.0000000000000002e-06,1.0,0.01,6.381990622883027e-09,6.381990622883028e-11,6.381990622883027e-05,6.381990622883027e-07,4.185702055668111e-08,4.1857020556681116e-10,0.0004185702055668111,3.408623525287187e-06,2.3016048048082855e-08,3.643380349420076e-11,4.219290578336385e-05,6.6960019766835525e-06,2.16050624814229e-10,1.9075585328631823e-10,0.00023500106753423418,4.4744264395346083e-07,1.1987489321795495e-06,5.331781133447549e-09,1.5510286290804256e-06,3.5440898082041654e-07,1.3211317968078438e-09,5.452084368044872e-11,1.0675350845469475e-05,7.227651692034819e-08,1.8421784283923878e-10,1.0210489548393766e-11,1.3189481930171289e-05,2.9144317196269623e-07,8.284971410537293e-10,3.169403529170996e-12,3.1694035291709953e-06,1.8345586616899616e-08,1.8345586616899616e-10,1.834558661689962e-12,1.2944884596361245e-07,1.2944884596361246e-09,1.2944884596361245e-11,2.8872168101874556e-10,5.546931178698065e-05,1.9144165456915317e-06,3.62301991247879e-07,1.845654218742562e-09,0.010323434419348106,0.00010323434419348106,1.24472428113205e-07,4.514519482483084e-09,0.00838998114134958,1.4053116977359417e-06,2.8464819620976773e-07,5.183337364978888e-09,0.0014551335626352539,5.077224528291338e-06,2.561545623105544e-08,2.190344704511431e-10,0.0007404425136930767,1.537175012791123e-05,1.0222858830704499e-07,1.1080405537113888e-09,0.0010211247344471945,7.363977507496405e-06,4.727431486787381e-09,2.7947561968180314e-10,0.000336304543545562,6.025107462601816e-06,1.537614371068437e-07,7.600282906617034e-10,1.1778869361234013e-06,9.997960568382382e-08,1.2577894327602066e-09,2.0185013645551835e-12,6.110652364244098e-07,1.1942272765579105e-08,8.761554220572596e-10,5.775270338233357e-12,5.418261997510484e-06,1.0349424450051358e-07,9.075020132149666e-10,1.608044837034856e-11,1.5303157675470048e-05,8.982378039718755e-08,9.939109018207495e-09,9.939109018207495e-11,0.0003165718646469322,1.1245230350251766e-06,2.2524752447868428e-08,5.299627382940718e-11,1.0752617108446301e-15,2.3354707480343567e-17,1.61285383732282e-19,1.7486713337826895e-10,7.139651358119032e-05,5.090155348293229e-05,9.35146222187207e-08,1.705720295256972e-08,0.00043192989242465393,4.596555780448716e-06
6,5.122354347924884e-06,8.353818061212406e-05,0.008353818061212406,8.353818061212406e-05,0.0001,0.01,1.0,6.381990622883027e-07,6.381990622883027e-09,6.381990622883027e-07,6.381990622883027e-05,4.185702055668111e-06,4.185702055668111e-08,4.185702055668111e-06,0.00034086235252871866,2.3016048048082856e-06,3.6433803494200757e-09,4.2192905783363854e-07,0.0006696001976683552,2.16050624814229e-08,1.907558532863182e-08,2.3500106753423417e-06,4.474426439534608e-05,0.00011987489321795496,5.331781133447548e-07,1.5510286290804258e-08,3.5440898082041656e-05,1.3211317968078436e-07,5.452084368044872e-09,1.0675350845469474e-07,7.227651692034818e-06,1.8421784283923877e-08,1.0210489548393765e-09,1.3189481930171288e-07,2.9144317196269624e-05,8.284971410537294e-08,3.1694035291709953e-10,3.1694035291709955e-08,1.8345586616899615e-06,1.8345586616899616e-08,1.8345586616899616e-10,1.2944884596361246e-09,1.2944884596361245e-07,1.2944884596361246e-09,2.887216810187455e-08,5.546931178698065e-07,0.00019144165456915318,3.62301991247879e-05,1.8456542187425617e-07,0.00010323434419348106,0.010323434419348106,1.24472428113205e-05,4.514519482483084e-07,8.38998114134958e-05,0.00014053116977359416,2.846481962097677e-05,5.183337364978888e-07,1.455133562635254e-05,0.0005077224528291338,2.5615456231055437e-06,2.1903447045114306e-08,7.404425136930767e-06,0.0015371750127911228,1.0222858830704498e-05,1.1080405537113887e-07,1.0211247344471945e-05,0.0007363977507496405,4.727431486787381e-07,2.7947561968180313e-08,3.3630454354556203e-06,0.0006025107462601816,1.537614371068437e-05,7.600282906617033e-08,1.1778869361234012e-08,9.997960568382381e-06,1.2577894327602065e-07,2.0185013645551834e-10,6.110652364244098e-09,1.1942272765579105e-06,8.761554220572596e-08,5.775270338233357e-10,5.418261997510484e-08,1.0349424450051358e-05,9.075020132149667e-08,1.6080448370348555e-09,1.5303157675470047e-07,8.982378039718754e-06,9.939109018207495e-07,9.939109018207495e-09,3.165718646469322e-06,0.00011245230350251766,2.252475244786843e-06,5.299627382940717e-09,1.0752617108446302e-17,2.3354707480343566e-15,1.61285383732282e-17,1.7486713337826893e-08,7.139651358119032e-07,0.005090155348293229,9.351462221872069e-06,1.7057202952569714e-06,4.319298924246539e-06,0.0004596555780448716
7,4.2194527582215365e-05,3.150423297748638e-07,3.150423297748638e-05,0.0031504232977486377,2.1216037705708296e-07,2.1216037705708297e-09,2.1216037705708296e-07,1.0,0.01,0.0001,0.01,0.009908173142479387,9.908173142479387e-05,9.908173142479386e-07,9.935106798819424e-05,0.0006059831062417254,3.1942694408711414e-07,8.820260049614274e-09,2.837648432119654e-06,0.00010243252813603501,1.6528702656724024e-06,5.431121450243565e-08,1.490868172566276e-05,0.017722639204325697,5.090429578943868e-05,9.053478411337103e-09,8.792191952887389e-07,2.2690258295547594e-05,2.232605149977613e-07,2.8361960637509915e-10,1.372427063197179e-08,1.1830753569315298e-08,4.272103809333549e-09,7.481523004769168e-10,1.9665468050957623e-08,3.271863811749e-08,7.2706315375729516e-09,7.270631537572952e-11,5.139274534895441e-09,5.139274534895441e-07,5.139274534895441e-09,1.38958589389858e-11,1.3895858938985798e-09,1.38958589389858e-07,2.294969508456114e-07,4.843054964181956e-08,5.593394565899296e-07,0.006118973450599113,1.762719199567705e-06,9.442835120387938e-08,9.442835120387937e-06,0.004976945393208994,0.00022240169837540083,3.0708492019227996e-06,0.00012629003273764572,0.005477040016098229,5.92904089845118e-05,1.2766093933297028e-07,3.363468875262886e-05,3.0113343216803215e-05,1.245152664431918e-06,2.494200787284813e-08,3.481173639162903e-07,0.00013981870379082,1.2959014050155372e-06,2.0488409617923584e-08,2.710767478879995e-06,5.394649498417867e-05,6.937494284955497e-07,1.275664536439607e-09,1.6106103040381762e-06,0.0002447023306548086,2.1622294383301854e-06,3.5539145873563517e-11,1.5051085343142263e-08,1.2394089074914834e-06,1.6287619516746039e-09,6.04305175617188e-11,6.009562780787197e-09,1.5240409557632251e-06,1.1344928577313929e-09,1.3915682360959346e-10,2.0953613360519344e-08,9.566552406892622e-07,9.744723503851055e-07,8.982230527653536e-10,1.1848486851726446e-07,0.00019769746525995455,1.9769746525995454e-06,2.5924758420591412e-08,5.765436654363816e-06,0.0012383110710455258,6.474572636393764e-06,6.628509446731596e-19,9.494106344803444e-17,1.4816704749655627e-15,4.058423529713071e-05,3.076911994276653e-07,1.0859725449649284e-05,0.007158077002066841,2.285644417819293e-06,1.2434714073216858e-07,4.293240130722643e-06
8,0.004219452758221536,3.1504232977486383e-09,3.150423297748638e-07,3.150423297748638e-05,2.1216037705708295e-05,2.1216037705708298e-11,2.1216037705708297e-09,0.01,1.0,1.0000000000000002e-06,0.0001,9.908173142479387e-05,0.009908173142479387,9.908173142479388e-09,9.935106798819423e-07,6.059831062417255e-06,3.1942694408711414e-05,8.820260049614276e-11,2.8376484321196542e-08,1.02432528136035e-06,0.00016528702656724023,5.431121450243566e-10,1.490868172566276e-07,0.00017722639204325696,0.005090429578943867,9.053478411337103e-11,8.792191952887389e-09,2.2690258295547595e-07,2.232605149977613e-05,2.836196063750992e-12,1.372427063197179e-10,1.1830753569315299e-10,4.272103809333549e-07,7.48152300476917e-12,1.9665468050957622e-10,3.2718638117490003e-10,7.270631537572952e-07,7.270631537572953e-13,5.139274534895441e-11,5.139274534895441e-09,5.139274534895441e-07,1.38958589389858e-13,1.38958589389858e-11,1.3895858938985798e-09,2.294969508456114e-05,4.843054964181956e-10,5.5933945658992965e-09,6.118973450599113e-05,0.0001762719199567705,9.44283512038794e-10,9.442835120387938e-08,4.976945393208994e-05,0.022240169837540083,3.0708492019228e-08,1.2629003273764573e-06,5.47704001609823e-05,0.00592904089845118,1.276609393329703e-09,3.3634688752628857e-07,3.011334321680322e-07,0.0001245152664431918,2.4942007872848133e-10,3.4811736391629035e-09,1.3981870379082e-06,0.0001295901405015537,2.0488409617923588e-10,2.710767478879995e-08,5.394649498417866e-07,6.937494284955497e-05,1.2756645364396072e-11,1.610610304038176e-08,2.4470233065480863e-06,0.00021622294383301854,3.5539145873563523e-13,1.5051085343142264e-10,1.2394089074914835e-08,1.6287619516746037e-07,6.04305175617188e-13,6.009562780787197e-11,1.524040955763225e-08,1.1344928577313929e-07,1.3915682360959347e-12,2.0953613360519345e-10,9.566552406892622e-09,9.744723503851055e-05,8.982230527653537e-12,1.1848486851726445e-09,1.9769746525995454e-06,0.00019769746525995455,2.5924758420591416e-10,5.765436654363816e-08,1.2383110710455258e-05,0.0006474572636393763,6.628509446731597e-21,9.494106344803445e-19,1.4816704749655628e-17,0.0040584235297130705,3.0769119942766535e-09,1.0859725449649285e-07,7.158077002066842e-05,0.00022856444178192927,1.243471407321686e-09,4.2932401307226436e-08
9,4.219452758221537e-09,0.0031504232977486377,3.150423297748638e-05,3.150423297748638e-07,2.1216037705708298e-11,2.1216037705708295e-05,2.1216037705708296e-07,0.0001,1.0000000000000002e-06,1.0,0.01,9.908173142479386e-07,9.908173142479388e-09,0.009908173142479387,9.935106798819424e-05,6.059831062417254e-08,3.194269440871142e-11,8.820260049614274e-05,2.837648432119654e-06,1.0243252813603502e-08,1.6528702656724025e-10,0.0005431121450243565,1.490868172566276e-05,1.7722639204325697e-06,5.090429578943868e-09,9.053478411337102e-05,8.792191952887389e-07,2.2690258295547595e-09,2.2326051499776132e-11,2.8361960637509915e-06,1.372427063197179e-08,1.1830753569315298e-12,4.27210380933355e-13,7.481523004769168e-06,1.9665468050957623e-08,3.2718638117490003e-12,7.270631537572953e-13,7.270631537572952e-07,5.139274534895441e-09,5.139274534895441e-11,5.139274534895442e-13,1.38958589389858e-07,1.3895858938985798e-09,1.38958589389858e-11,2.2949695084561143e-11,0.00048430549641819554,5.593394565899296e-07,6.118973450599114e-07,1.7627191995677053e-10,0.0009442835120387937,9.442835120387937e-06,4.976945393208994e-07,2.2240169837540087e-08,0.030708492019227995,0.00012629003273764572,5.477040016098229e-07,5.929040898451181e-09,0.0012766093933297027,3.363468875262886e-05,3.011334321680322e-09,1.245152664431918e-10,0.0002494200787284813,3.481173639162903e-07,1.3981870379082001e-08,1.2959014050155372e-10,0.00020488409617923584,2.710767478879995e-06,5.394649498417867e-09,6.937494284955498e-11,1.275664536439607e-05,1.6106103040381762e-06,2.4470233065480863e-08,2.1622294383301857e-10,3.5539145873563515e-07,1.5051085343142263e-08,1.2394089074914835e-10,1.628761951674604e-13,6.043051756171879e-07,6.009562780787197e-09,1.524040955763225e-10,1.134492857731393e-13,1.3915682360959344e-06,2.0953613360519344e-08,9.566552406892623e-11,9.744723503851057e-11,8.982230527653536e-06,1.1848486851726446e-07,1.9769746525995456e-08,1.976974652599546e-10,0.0002592475842059141,5.765436654363816e-06,1.238311071045526e-07,6.474572636393765e-10,6.628509446731596e-15,9.494106344803444e-17,1.4816704749655628e-19,4.058423529713071e-09,0.003076911994276653,1.0859725449649284e-05,7.158077002066842e-07,2.285644417819293e-10,0.0012434714073216858,4.293240130722643e-06
