,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,1.0,0.0001247829342958696,0.020948135172806845,7.211065087538787e-05,0.00013844078268764775,2.805903611569412e-07,0.00020861713817481938,5.4798942556806086e-09,0.00017442625095548568,2.0093032368532978e-08,5.565488370229682e-05,8.475432618817182e-08,0.000233635943747295,5.340734610574144e-07,0.0004409649111006436,6.214126203761893e-07,0.00449124331176049,1.2343166500814084e-06,0.001756175382927997,3.817421654453977e-05,0.09025879751404918,0.00022319217382836022,1.4439916478613906e-05,4.634235842301947e-07,0.001653286391578125,2.749958751348084e-07,3.747939806232696e-05,1.7462370737035095e-08,0.0009594272471700563,3.4977460496163104e-09,4.360975861471359e-05,4.488593734843858e-08
1,9.867187859119401e-05,1.0,7.726143341730974e-05,0.017376540508344047,8.24262596823737e-08,0.00019921021133217028,1.5166432588894476e-07,4.286178508473145e-05,1.643040267800605e-07,3.909271754753133e-05,3.743099493650726e-09,1.1005875226083606e-06,1.2485363247940448e-07,1.2595240948386582e-05,4.7029852430279506e-08,2.6618407216734123e-05,3.421944688882428e-07,0.0004899120463308902,6.257252871523887e-07,0.007750040926426124,2.3617042343113503e-05,0.11818799221290245,1.259379476903008e-08,2.6152903944416125e-05,2.6551548082131345e-07,0.001624727418369254,1.1669792188051429e-08,0.0001084891197401405,6.947847356365293e-07,4.314799635570682e-08,1.4027550489445604e-08,3.7281964028855255e-06
2,0.01248613801255884,5.823811663436579e-05,1.0,4.909315568895451e-05,0.00014801187949894714,3.6661151703815653e-07,4.0266777008237235e-05,1.0085309318003814e-08,0.0004955472764341352,1.9882173689979458e-08,1.922068112679365e-05,4.788340211880938e-08,0.0001265866722524373,4.157899217417853e-07,0.000110019593650564,1.306077021029951e-07,0.003865429596116248,9.523638098607562e-07,0.00011659338408831058,0.00016289257635839977,0.10384307076186514,5.7810636914745815e-05,1.7248338578451942e-05,2.0472526828092075e-07,0.0006724585959151682,5.528301475918694e-07,8.907480215615719e-06,1.4587530604491747e-08,0.00013088470527193336,4.68574400765919e-09,3.1247336929875114e-05,4.141728257299141e-08
3,4.1100927044002717e-05,0.012524987941813219,4.694511291589638e-05,1.0,1.058790558424043e-07,0.0001859561392725862,1.1401356807924536e-07,1.216495891470763e-05,1.442966286096291e-07,6.018379889681255e-05,1.9416104155209705e-09,4.564080912162281e-05,1.134059464884626e-08,0.00033979415392189805,5.4605945271268305e-09,1.277248801095468e-05,1.364769334133166e-06,5.037254841664743e-05,1.700176449655385e-07,0.08412886763318714,1.934631490163483e-05,0.13401179847886224,2.2050610567229597e-08,9.144367537503342e-05,2.306330971183441e-07,0.0005315557747095329,7.859970059992217e-10,0.00022112081870819875,5.418581968132003e-07,7.532689344041301e-06,9.229326500751327e-09,2.7927587038728418e-05
4,0.00011051192128650478,8.320941593024808e-08,0.0001982252131298552,1.4828695293440158e-07,1.0,3.389628673372664e-05,0.012600524443394944,3.887206465150962e-06,0.29405299505561466,2.0153792197867203e-06,0.0024494759882784226,3.921804998201495e-06,0.01831237948656484,3.4218493503992666e-05,0.00129725763986238,2.2680835176158236e-06,0.0017028039524033846,3.078459877415576e-05,0.02810026123821581,7.226405938165488e-07,0.0006867767745662182,1.4588314898916607e-07,0.19262715409810535,0.00016603539032763044,0.11029481423786448,1.3866395211269991e-06,0.000285728274749029,1.5426911233171534e-05,0.0013193984404151057,2.5920199118305097e-06,0.001320285288824359,2.114339968368605e-06
5,1.7209794773782984e-07,0.00015451702461651606,3.7724742503877637e-07,0.00020010653057004815,2.604413781217091e-05,1.0,8.369894687082453e-05,0.007694640387180752,9.28426234659451e-05,0.00015292788485399668,2.2363270440523585e-07,0.00044847847144000003,7.845140315943828e-06,0.01888775459527655,9.691217284867025e-08,0.0031534251842791584,1.084558667683862e-06,0.03345722376593447,5.5561029319799474e-06,0.0011128581412969396,2.954842212038264e-06,0.00018672651334687327,1.2465250992974177e-05,0.10793178905960164,3.976387476869606e-05,0.013506166694065095,2.6589228581327533e-07,0.008328187032490402,4.753254953305055e-06,0.00037051840475200586,5.72564128961099e-07,0.0015098327230053902
6,0.00015750294586046207,1.4480512536655008e-07,5.100383168648047e-05,1.51022979026505e-07,0.011917419729642404,0.00010302811352702669,1.0,4.1610551735342367e-05,0.11067983555080647,1.2437553969484228e-06,0.0007703511256910222,8.17943516468929e-08,0.007415868181614541,4.079648894068364e-06,0.0002598464277025681,2.5534649945675164e-07,0.0007210014889281359,5.054745399396978e-05,0.029238445327341062,4.94468081924505e-07,0.0007116719557122898,9.884774087465338e-08,0.05162232525169908,0.00023225951721933075,0.026243521502495905,2.41063610950723e-05,0.00021653358034060617,2.12258643891054e-06,0.0010918601554558635,2.8594542564420754e-07,0.00045187447913200247,9.3394248956951e-07
7,4.301806965920235e-09,4.255110003370095e-05,1.3282664393182145e-08,1.6754720401128768e-05,3.822709232036203e-06,0.009848364743474353,4.3265678336854996e-05,1.0,2.378035172772291e-05,0.0005167275264532243,1.516730434961072e-06,0.0010268189497477471,9.874761539203386e-06,0.00632480165991812,6.336979084600922e-07,0.003167266931515804,8.125749671016767e-07,0.028232508804043963,2.216099161494172e-05,5.291340119836913e-05,1.3104622036617623e-07,7.351446896576175e-05,6.845179764603643e-05,0.22440330795904542,1.711479854743357e-05,0.01055062103132324,2.5892773374684918e-08,0.012218530913579566,8.024472620944059e-07,0.00016119273266205757,4.651701645071438e-06,0.008945379583446616
8,8.996700633395827e-05,1.0717202276810516e-07,0.00042881873699400453,1.3057962146317537e-07,0.18999927641723807,7.807569946431145e-05,0.07561382898648618,1.5624673704748704e-05,0.9999999999999999,8.976359472484653e-08,3.100249103593749e-05,1.8633897130681456e-06,0.02499843878968431,3.195736891082093e-05,4.000122775063351e-05,2.8809780238425683e-06,0.0015790179843857908,1.3160022873657332e-05,0.007104518178009402,5.760659523616653e-07,0.0021318554190728764,2.6874452902398477e-07,0.10680893747481748,0.00020707227276569774,0.04025760049052885,1.076921548289683e-06,6.469138490221602e-05,8.880506346556355e-06,0.006235932185140128,2.5497709338414105e-07,0.002910672796149941,7.25587728929899e-06
9,2.359134760015466e-08,5.804501458509304e-05,3.9164119394457666e-08,0.0001239751553945795,2.964278190416779e-06,0.00029274602329892445,1.93420965322196e-06,0.0007728409447293427,2.0433185555878037e-07,1.0,9.271732749286335e-05,0.010634319807374096,3.4540319457950386e-05,0.0003806156683030096,1.3847107834025185e-07,0.001162114812148083,1.3261272357657853e-07,0.0021040116371325527,2.6411870505491946e-06,0.000330455993134843,6.21166214900041e-07,8.253934887768135e-05,2.7790179988115324e-06,0.0002866050794134009,3.7737860582585587e-06,0.005843220361342286,2.1994738458100536e-07,0.005692079391753705,8.109252864608016e-06,0.027278761978483394,2.8528548791451365e-05,0.00019067965282405902
