,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,1.0,0.008290887850918041,0.005593073223709911,0.004004181255616443,0.0002494057477705328,1.7827580065129424e-05,0.00022237989109991462,3.5684009544168913e-07,0.00043408563212852787,2.8755436312497567e-05,0.00016381903403855523,2.6141412787538718e-05,0.00038291042184250687,4.264764295815553e-05,1.8295627152694235e-05,5.122504853431471e-06,0.028988120208506857,5.863644222841764e-05,0.002613330574159016,0.0004357727108394306,0.026705868067940352,0.002552728422398164,0.0002911888472059273,9.828803532642098e-05,0.003001687756797263,4.5863170343267545e-05,2.1572145156625743e-05,3.804003016308065e-05,0.009150042422536663,1.3449841718633793e-05,0.00013282879529754875,8.241999364579195e-06
1,0.01632120591552287,1.0,0.0014684907035712388,0.23235448720598523,2.4328673728472766e-05,0.0027107278849749596,3.184287082168093e-05,0.00014150471229447338,2.295299660205123e-05,0.0002161146835461408,1.1926641968419774e-06,0.0002160511360840506,1.9465147806300396e-05,5.1390988817323324e-05,2.658918611705927e-06,1.2446122136342126e-05,0.0019262048019619117,0.0001919570559189092,2.7081499862311127e-05,0.215885558936509,0.0025714636180837304,0.03608687990555976,0.00017720196783022925,0.0025489747099873904,0.00026203327135573503,0.0034068778540858984,1.8948288550690493e-06,0.000571432539737897,0.0004947070654473248,0.0004103942415497337,3.708064397211062e-05,0.0010512334332578347
2,0.005082557462715628,0.0006778783916304254,1.0,0.000545760058684927,0.00018326478018819976,3.08717641451028e-06,0.0003163644278596924,7.213195461566295e-06,0.0016612319418459307,1.396672923302099e-05,0.00022770708478786622,2.6086507048789644e-06,0.0010472878918579755,0.0003312031273280506,0.0002360322451354792,4.140101178669995e-05,0.0027077904357749798,0.00025367357517694995,0.0002684965332318705,0.0005976728377908101,0.033308377675591305,0.001511493692670525,0.0003049804003484772,2.6932473852965752e-05,0.0010374884147926141,6.364522570334671e-05,0.000345491247953745,3.647289043079023e-05,0.00015907265032047858,5.040650534122146e-05,0.0001328459006619541,3.429070273577164e-05
3,0.00451335782361451,0.13304112185435826,0.0006769490675246214,1.0,7.2892627092140935e-06,3.7567689514993185e-05,0.00013558634111768118,4.5377958484667445e-05,5.7122623034971324e-05,0.0005023466173105314,2.8762209821520777e-06,0.0003143225212719798,3.7312638310741304e-05,0.001954505809368606,1.9645190713851743e-05,0.0005152935640291676,0.0006844077363514258,0.0028814002951776203,6.535470515914704e-05,0.03038486437036227,0.001032085496953815,0.21960928342351507,5.931107540817849e-06,0.002263025894990819,7.234943227274666e-06,0.000664387107752478,1.1222198677661286e-05,3.079403036930236e-05,5.067232084579582e-05,0.0008026545310602788,7.747378558669589e-06,2.167998781883968e-06
4,0.00033679847834638103,1.6689022238619036e-05,0.0002723396535915592,8.732955106011352e-06,0.9999999999999999,0.0008070765913824201,0.058254145843302726,0.0017041005740614083,0.07870000241506533,1.0772439662917816e-05,0.0019566681355037566,5.9929281346623125e-05,0.016826763109939122,0.0002409880434535652,0.0017028274269316071,8.387826157434207e-05,0.00033760802525967097,1.7097981114897288e-05,0.06775117466256207,3.346921654642167e-06,0.00047702428106498665,3.486955256380672e-06,0.01500935909566943,0.009598856691925827,0.005394475179596309,0.0002631455401107276,0.0019727620174030767,0.0004388152149613698,0.0348750538056754,0.0002231346550910099,0.00993660789903474,3.792892114443614e-06
5,1.3909052587468826e-05,0.0010743353682097377,2.6505427231126253e-06,2.6003607464773723e-05,0.00046629015051754966,1.0,0.012307791838618303,0.021734293472307084,0.0033181634682949235,0.0006251498481516383,0.00021632268198960923,0.003471489683715693,0.0006233152233499229,0.006523008594119923,7.218175928574083e-05,0.00042039866908375465,0.0007677249329390572,0.005931101774299584,4.532899192819223e-05,0.0006187432066659216,3.858412868447316e-05,0.0001975356760070994,0.00879633853756813,0.14273097680433436,0.001245478748196303,0.0022872824084014453,5.250818341955973e-05,0.01382149691211003,0.00033421353073901196,0.002532545917616643,0.000793066228612625,0.0038188525622950054
6,0.00010456549160643315,7.605957281925453e-06,0.00016370001657350168,5.656174163061581e-05,0.02028411417313777,0.007417675993277033,1.0,0.002112566618912271,0.051767558295091796,7.237997222700616e-05,0.0023214246743486137,0.00013141977841214594,0.004132021259970697,0.00037015577671992573,0.0001740891189800807,9.297660772405166e-05,0.015140882068286244,0.00014508495715581548,0.1029622831317963,2.391078741163121e-05,0.0003333448905855998,6.390066080988274e-06,0.11215574160569072,0.00452424960896324,0.00962698079331398,0.0017199063140800757,0.0002386330236781692,0.000272437485722669,0.000386005983471057,3.504333024316138e-05,0.0003779131202366814,7.18202612754108e-06
7,4.436577821620669e-07,8.937049351661456e-05,9.868936746292542e-06,5.005337570389126e-05,0.001568938849542426,0.034634971162860455,0.005585885120514992,1.0,5.758998052749141e-05,0.0021968187052860567,0.00013401779408031772,0.012119086807852498,0.0001971008291525002,0.01877633668497136,0.00017157439223499787,5.109966953101429e-05,0.0002162911741460603,0.011340172777364948,0.00024562780548386065,0.000818576071841295,2.6092895481696255e-05,0.00011942867200833642,0.00022478970187079454,0.06993410546267574,5.541597259218336e-06,0.015738912666636396,4.453245849485496e-06,0.003891125257069005,0.00028643980488671716,0.002720383358293163,0.00029241470510306655,0.013223309697367193
8,0.00033090900770209824,8.888354487027668e-06,0.001393579209975414,3.8632719590871e-05,0.04442672104686302,0.003242095490053175,0.0839262829449166,3.531064516582022e-05,1.0,1.2447514602415169e-05,0.00176205499447695,0.0005478886600305535,0.0060245633157723225,0.0008501179968242753,8.2085191595718e-05,6.393563122285842e-05,0.008744078974680264,0.0028334266095963005,0.010083199518167484,9.864608361862762e-05,6.9066048891389e-05,3.704535238721109e-05,0.012492831258818459,0.011189187401977689,0.011602028420640094,0.0005668890004418996,0.0009466484768974872,0.0008958602114019858,0.013972903940225835,3.0543454290774184e-05,0.00020805701247743265,0.0005628198501248276
9,3.402555137161377e-05,0.00012990273104684826,1.8186458307023627e-05,0.0005273544974143585,9.439209330221738e-06,0.0009481219179493961,0.00018214227287040904,0.0020907637937037688,1.9321225815226158e-05,1.0,0.0018108962052478868,0.08383975448186795,0.0011049269785517203,0.02202550766472681,4.7571483189734964e-05,0.00012481356488071708,2.5568006983884506e-05,0.004939486098909362,0.00026921610517392916,5.145328470206742e-05,1.752105941800412e-05,3.1075160800041254e-05,6.288529663227715e-05,0.006255624948090042,0.0009965299546172376,0.0036969588117647416,3.1987313456990714e-05,0.00881416396193362,8.862463924509717e-05,0.18153988402423557,0.02673360436654193,0.019541018560773043
