,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,1.0,0.00038125045827100477,0.009998715598730492,0.00010937209170881094,0.00010173048975404681,1.017304897540468e-06,0.0008195811017986497,8.195811017986498e-06,0.0003033732179189124,6.1800115708909876e-06,1.3572021183000735e-05,3.7567554762496954e-08,1.0931696001178712e-05,3.3405461916303135e-08,2.5081259280536337e-05,4.862037683928187e-07,0.0002509874151120471,3.763002720121494e-06,0.00026855556837605354,4.169134947768557e-05,0.00012276467470478592,0.0006222708658373733,0.08032647351538758,0.0008583629021128738,0.029707431804613552,0.00014114376537641813,0.012703558357051498,3.7885054125003127e-06,0.00936820733136588,2.2158812675172434e-05,0.008742729687722042,1.027774493636073e-06,0.006941933756712156,1.0603216078905882e-20,4.4647611429045125e-06,8.238627658677894e-06,0.002223782090817224,7.11214613190217e-07,0.0012061907103507695,2.4589703410380555e-06,5.998779791347641e-07,1.8603693604757947e-08,6.514729703723607e-06,1.1393910960966026e-07,9.125351117132608e-05,1.3875500545805545e-05
1,0.0002609157789931619,1.0,8.82053500305123e-05,0.0041793205070333956,5.405526037554373e-07,5.4055260375543734e-05,5.218696159189549e-07,5.2186961591895484e-05,1.9536945743899715e-06,4.5214124884437384e-05,1.5583524744879655e-08,5.833271140026316e-07,1.0584090690537136e-08,1.2019069304364708e-06,1.727432666298174e-08,1.1210053512661854e-05,5.833680088491298e-07,0.0003421098871536362,1.3583300814216741e-06,0.012112234527120668,4.442706920416437e-05,0.03801093797858311,0.0001884250297692466,0.11122353755646347,0.00011764529472443598,0.06872031228305667,7.92083927871563e-05,0.005902885035718581,6.058376351293035e-07,0.00032861469995165536,2.15966168538714e-06,0.0003103565809922667,9.945562690204675e-07,9.466996519669796e-19,1.5867895402815292e-07,5.737970757824811e-05,2.8656719415201607e-05,0.00019103490591059795,4.4305620070326264e-07,1.689835992221504e-05,1.9266309777974557e-08,1.1998464064150334e-06,9.640638646701101e-09,4.686284084689414e-06,8.251033858823959e-08,7.085867819931223e-05
2,0.01011186335042084,0.00013034426712059781,0.9999999999999999,0.00200780874302845,0.003370875448945836,3.370875448945836e-05,0.000887078268250244,8.87078268250244e-06,0.00037329993645973534,6.663206815112683e-07,1.8740312908452446e-06,4.218815963379601e-08,8.769402621688539e-08,5.155706839614033e-09,2.8474181463864046e-07,3.106000362564746e-07,2.2314315210491376e-05,6.867222487568242e-07,0.00016497897959633195,0.00019848187451289507,0.005033191751831412,9.891268966805058e-06,0.0020458575860855402,5.755126197486063e-05,0.0015261046469041155,0.00012318110941524085,0.010202735690116314,4.3443886096372055e-05,0.0033264721789756247,3.857632905398522e-05,0.0020670072150005755,2.55336290525527e-06,0.0033892625371843986,6.50249905499812e-21,1.3989336490626779e-05,4.5952841570778026e-07,0.0002626067538809804,6.903017841234563e-06,0.00023172585130952267,5.534840827611774e-08,8.287380504895677e-06,1.5711421440423276e-07,3.3381397132184903e-06,1.1682180320115699e-08,9.370593779222034e-05,2.8827303024072566e-07
3,0.00030422088364868294,0.016986277462914093,0.005522272967394349,1.0,2.585734436636585e-06,0.0002585734436636585,8.401579297693079e-06,0.0008401579297693079,8.765794071254924e-06,0.000174342562189481,7.298612208566884e-08,3.865290174891165e-06,7.72523870388868e-09,4.6554895437651197e-07,1.7005833259573204e-08,3.764131508967509e-05,1.5052175231982943e-07,0.0003775991104267015,2.8079463553001473e-06,0.04244171302164232,9.776833062725066e-05,0.0010234948399432194,3.0484155503763805e-05,0.006356320845433883,1.394120956202921e-05,0.005978310280292456,9.694864818798322e-05,0.007323492857414607,9.601245713806713e-06,0.000228064027409763,4.1640516221224976e-07,3.587976913732734e-05,8.662627773053151e-07,3.171404484665822e-20,6.157492227664652e-08,5.9002650874504455e-05,6.406476833477942e-07,3.377937857731105e-05,2.0165624354017847e-06,3.3128294383316334e-05,6.217947093475966e-08,1.6499026428839666e-05,7.150839306301674e-08,2.9346403046742563e-06,8.087107609471738e-07,9.082732706008158e-06
4,0.0002084556489058098,1.6184918885088504e-06,0.006829961612602249,1.9048638811495402e-06,1.0,0.01,0.00398094454552954,3.98094454552954e-05,9.90891790749513e-05,1.8685953261233187e-06,1.8016547181387024e-06,8.196898686611916e-10,4.0059933143350033e-07,1.7996343718450095e-08,2.571584312500713e-06,3.3374760367370685e-08,7.405221024003644e-06,2.989573377392274e-06,0.00024979336823629096,0.00012077796839189846,0.0034018845158898235,6.371353415941345e-06,0.0007847759427709425,7.119056959189736e-07,6.531538237445676e-05,8.654007727239161e-06,0.07543472121684809,4.770230116297075e-05,0.0026622600867971338,3.3108292059927196e-05,0.002779602590261315,6.35050348751381e-06,0.002110767566838003,9.589999287252011e-22,4.853416003803208e-06,1.1304427830229322e-06,0.0031224066623665803,3.713726640814362e-06,0.00015516395096889092,3.918139502079418e-07,1.4760410831815412e-06,2.3947655784442585e-08,2.5582266949491067e-06,5.89484774933809e-08,4.984659204236219e-06,6.602180666938435e-07
5,2.084556489058098e-06,0.00016184918885088503,6.829961612602249e-05,0.000190486388114954,0.01,1.0,3.98094454552954e-05,0.00398094454552954,9.90891790749513e-07,0.00018685953261233186,1.8016547181387023e-08,8.196898686611915e-08,4.0059933143350036e-09,1.7996343718450093e-06,2.571584312500713e-08,3.3374760367370683e-06,7.405221024003645e-08,0.0002989573377392274,2.49793368236291e-06,0.012077796839189846,3.4018845158898234e-05,0.0006371353415941344,7.847759427709425e-06,7.119056959189736e-05,6.531538237445676e-07,0.000865400772723916,0.000754347212168481,0.004770230116297075,2.662260086797134e-05,0.0033108292059927194,2.779602590261315e-05,0.000635050348751381,2.110767566838003e-05,9.589999287252012e-20,4.853416003803208e-08,0.00011304427830229322,3.1224066623665804e-05,0.0003713726640814362,1.5516395096889092e-06,3.918139502079418e-05,1.4760410831815413e-08,2.3947655784442584e-06,2.5582266949491067e-08,5.89484774933809e-06,4.9846592042362194e-08,6.602180666938435e-05
6,0.0004754164346066648,4.4233804852343183e-07,0.0005088118514719124,1.7521072241653252e-06,0.001126953118587399,1.126953118587399e-05,1.0,0.01,0.00016858799696816456,4.616161179462431e-06,6.728946296468018e-05,2.3011552341319592e-07,7.5689773255701486e-06,5.969052220221145e-07,8.230506950015e-06,7.291044509073217e-07,0.0002879391334222022,6.548164034064075e-05,0.00015331992843899765,4.38050683771775e-06,0.00020676980475412257,8.499364519088997e-07,0.001205660341556991,2.30061139162611e-06,0.00046091064945933427,1.402861941893474e-05,0.003568137170141093,0.000143552872200097,0.0013619128377129332,1.093197607182112e-05,0.0023860243713122275,1.4093199746580635e-05,0.002679209302985795,8.790063701814074e-21,3.492285760200503e-05,8.539855173954469e-07,0.02107044009746706,5.0055764874568285e-06,0.003964021729183516,1.3858807435352033e-06,7.51747978735593e-06,3.7174102041736353e-07,0.00016586609069512302,6.007285857663221e-07,0.00031745212208610817,2.5706730403440396e-06
7,4.754164346066648e-06,4.423380485234318e-05,5.088118514719124e-06,0.00017521072241653252,1.126953118587399e-05,0.001126953118587399,0.01,1.0,1.6858799696816456e-06,0.00046161611794624303,6.728946296468018e-07,2.301155234131959e-05,7.568977325570148e-08,5.969052220221145e-05,8.230506950015e-08,7.291044509073217e-05,2.8793913342220218e-06,0.006548164034064075,1.5331992843899767e-06,0.000438050683771775,2.0676980475412256e-06,8.499364519088996e-05,1.205660341556991e-05,0.000230061139162611,4.609106494593343e-06,0.001402861941893474,3.568137170141093e-05,0.014355287220009701,1.3619128377129332e-05,0.001093197607182112,2.3860243713122276e-05,0.0014093199746580635,2.679209302985795e-05,8.790063701814073e-19,3.492285760200503e-07,8.539855173954469e-05,0.00021070440097467063,0.0005005576487456828,3.9640217291835167e-05,0.00013858807435352034,7.517479787355931e-08,3.7174102041736355e-05,1.6586609069512302e-06,6.007285857663221e-05,3.174521220861082e-06,0.000257067304034404
8,0.00020598981340225818,1.9383634261507304e-06,0.00025063368851176247,2.139820108175691e-06,3.28346357794146e-05,3.2834635779414603e-07,0.0001973389902807749,1.973389902807749e-06,0.9999999999999999,6.894306618556314e-06,1.2647569782609814e-05,6.127804497720115e-09,7.916716529840735e-06,6.323491387569912e-08,6.422781790280578e-06,9.210068228052608e-07,0.0006113858184093049,1.046047117976192e-06,2.3775249311045365e-05,1.290959562478764e-06,2.3306573540061648e-06,1.430420696302999e-07,3.892678774572744e-05,3.5535854575384624e-07,5.127645946951248e-05,9.495638138527345e-07,7.803410804242794e-06,3.4697509542827383e-06,0.0017533368477827204,1.584637842754364e-05,9.091390362707147e-05,2.7035637458483297e-06,0.0002836310608421653,5.000768167109032e-21,0.0005057526593436277,0.00026856865448379215,0.0006831465713186746,2.8035128146780584e-06,0.0012898590056960927,2.8100047674800638e-06,7.979291194895695e-06,4.6653824542358067e-07,1.180553014613375e-06,2.929203549382187e-07,5.434022861982248e-05,4.438611668466521e-06
9,3.598700899216816e-06,3.847163325820737e-05,3.836655289083744e-07,3.649869888364306e-05,5.310179346077685e-07,5.310179346077685e-05,4.633990867552288e-06,0.00046339908675522884,5.912600728819774e-06,0.9999999999999999,2.342144705111572e-07,7.64358679734874e-05,1.6739945501557619e-06,7.716788221700269e-05,1.252907826826055e-06,4.552024178785898e-05,9.366946522200237e-05,6.503687975002529e-05,2.240802772893701e-07,0.00011030486090923967,3.4892414228805957e-07,8.461226629702396e-06,3.204394584283811e-06,7.027278507505781e-05,8.62097177228259e-08,0.00010879527559227166,4.315677258610532e-06,1.0881896643908382e-05,2.8802104410731952e-05,0.005987148597490856,1.621744875320808e-05,0.006547645791364709,4.576421078115912e-05,8.088786278370466e-18,0.0006677575357492535,0.0007842470661541422,4.516255348104061e-07,7.6205386379406805e-06,8.135918308802279e-06,0.009113926863424904,4.644556460228015e-06,0.00018736633368598597,9.910541973167623e-07,0.00019400319594564328,2.638260428687623e-06,0.00022885093289251387
